user_id,action_name,event_time,rank,user_activity_level
user_001125,大样本周期_daily_0296,2026-06-30 05:13:00,1,high
user_001125,大样本周期_daily_0296,2026-06-29 05:12:00,2,high
user_001125,大样本周期_daily_0296,2026-06-28 05:11:00,3,high
user_001126,查交易结果,2026-06-30 08:44:00,1,high
user_001126,短信验证,2026-06-30 08:41:00,2,high
user_001126,查还款结果,2026-06-29 19:29:00,3,high
user_001127,结构性存款,2026-06-30 06:19:00,1,high
user_001127,查账户明细,2026-06-30 06:16:00,2,high
user_001127,大样本近期高频_0154,2026-06-29 12:19:00,3,high
user_001128,大样本近期高频_0566,2026-06-29 12:59:00,1,high
user_001128,大样本近期高频_0566,2026-06-29 07:49:00,2,high
user_001128,买黄金,2026-06-29 02:34:00,3,high
user_001129,大样本非近期高频_low_count_0316,2026-06-29 12:00:00,1,middle
user_001129,大样本非近期高频_low_count_0316,2026-06-29 11:00:00,2,middle
user_001129,大样本非近期高频_low_count_0316,2026-06-28 10:00:00,3,middle
user_001130,大样本近期高频_0290,2026-06-29 12:28:00,1,middle
user_001130,大样本近期高频_0290,2026-06-29 07:22:00,2,middle
user_001130,预约网点取号,2026-06-29 06:09:00,3,middle
user_001131,大样本近期高频_0445,2026-06-29 12:19:00,1,high
user_001131,大样本近期高频_0445,2026-06-29 07:31:00,2,high
user_001131,大样本近期高频_0445,2026-06-28 02:22:00,3,high
user_001132,大样本非近期高频_low_lift_0453,2026-06-29 12:00:00,1,high
user_001132,大样本非近期高频_low_lift_0453,2026-06-29 11:00:00,2,high
user_001132,快捷支付,2026-06-29 06:30:00,3,high
user_001133,大样本周期_daily_0524,2026-06-30 05:12:00,1,high
user_001133,大样本近期高频_0124,2026-06-29 12:53:00,2,high
user_001133,大样本近期高频_0124,2026-06-29 07:10:00,3,high
user_001134,收款码,2026-06-29 21:15:00,1,high
user_001134,查交易结果,2026-06-29 21:12:00,2,high
user_001134,查看基金净值,2026-06-27 19:19:00,3,high
user_001135,大样本非近期高频_low_lift_0601,2026-06-29 12:00:00,1,high
user_001135,大样本非近期高频_low_lift_0601,2026-06-29 11:00:00,2,high
user_001135,查账户明细,2026-06-29 05:49:00,3,high
user_001136,结构性存款,2026-06-30 06:04:00,1,high
user_001136,查还款结果,2026-06-30 06:01:00,2,high
user_001136,大样本非近期高频_long_term_high_freq_0167,2026-06-29 12:00:00,3,high
user_001137,大样本近期高频_0182,2026-06-29 12:41:00,1,high
user_001137,大样本近期高频_0182,2026-06-29 07:02:00,2,high
user_001137,大样本近期高频_0182,2026-06-28 02:22:00,3,high
user_001138,大样本近期高频_0673,2026-06-29 12:03:00,1,high
user_001138,大样本近期高频_0673,2026-06-29 07:18:00,2,high
user_001138,大样本近期高频_0673,2026-06-28 02:48:00,3,high
user_001139,大样本周期_daily_0052,2026-06-30 05:12:00,1,high
user_001139,大样本周期_daily_0052,2026-06-29 05:11:00,2,high
user_001139,银行卡管理,2026-06-28 19:24:00,3,high
user_001140,大样本近期高频_0466,2026-06-29 12:41:00,1,high
user_001140,大样本近期高频_0466,2026-06-29 07:51:00,2,high
user_001140,大样本近期高频_0466,2026-06-28 02:17:00,3,high
user_001141,查看基金净值,2026-06-28 01:03:00,1,high
user_001141,添加银行卡,2026-06-28 01:00:00,2,high
user_001141,预约网点取号,2026-06-27 16:51:00,3,high
user_001142,大样本周期_daily_0208,2026-06-30 05:13:00,1,high
user_001142,大样本周期_daily_0208,2026-06-29 05:12:00,2,high
user_001142,大样本周期_daily_0208,2026-06-28 05:11:00,3,high
user_001143,大样本近期高频_0299,2026-06-29 12:45:00,1,high
user_001143,大样本近期高频_0299,2026-06-29 07:53:00,2,high
user_001143,大样本近期高频_0299,2026-06-28 02:47:00,3,high
user_001144,查看基金净值,2026-06-29 22:38:00,1,high
user_001144,买黄金,2026-06-29 22:35:00,2,high
user_001144,大样本近期高频_0054,2026-06-29 12:12:00,3,high
user_001145,大样本周期_weekly_0333,2026-06-26 06:11:00,1,high
user_001145,短信验证,2026-06-24 20:50:00,2,high
user_001145,查账户明细,2026-06-24 20:47:00,3,high
user_001146,大样本近期高频_0197,2026-06-29 12:02:00,1,high
user_001146,大样本近期高频_0197,2026-06-29 07:05:00,2,high
user_001146,查看基金净值,2026-06-28 05:33:00,3,high
user_001147,大样本非近期高频_long_term_high_freq_0731,2026-06-29 12:00:00,1,high
user_001147,大样本非近期高频_long_term_high_freq_0731,2026-06-29 11:00:00,2,high
user_001147,大样本非近期高频_long_term_high_freq_0731,2026-06-28 10:00:00,3,high
user_001148,结构性存款,2026-06-26 03:19:00,1,middle
user_001148,预约网点取号,2026-06-26 03:16:00,2,middle
user_001148,大样本链路_0123_步骤5,2026-06-23 09:56:00,3,middle
user_001149,查看基金净值,2026-06-30 02:41:00,1,high
user_001149,查账户明细,2026-06-30 02:38:00,2,high
user_001149,大样本非近期高频_low_lift_0649,2026-06-29 12:00:00,3,high
user_001150,查看基金净值,2026-06-30 10:36:00,1,high
user_001150,短信验证,2026-06-30 10:33:00,2,high
user_001150,大样本非近期高频_long_term_high_freq_0267,2026-06-29 12:00:00,3,high
user_001151,大样本非近期高频_low_lift_0437,2026-06-29 12:00:00,1,high
user_001151,大样本非近期高频_low_lift_0437,2026-06-29 11:00:00,2,high
user_001151,大样本非近期高频_low_lift_0437,2026-06-28 10:00:00,3,high
user_001152,大样本非近期高频_long_term_high_freq_0363,2026-06-29 12:00:00,1,high
user_001152,大样本非近期高频_long_term_high_freq_0363,2026-06-29 11:00:00,2,high
user_001152,大样本非近期高频_long_term_high_freq_0363,2026-06-28 10:00:00,3,high
user_001153,大样本非近期高频_low_concentration_0494,2026-06-29 12:00:00,1,middle
user_001153,大样本非近期高频_low_concentration_0494,2026-06-29 11:00:00,2,middle
user_001153,大样本非近期高频_low_concentration_0494,2026-06-28 10:00:00,3,middle
user_001154,大样本非近期高频_low_lift_0785,2026-06-29 12:00:00,1,middle
user_001154,大样本非近期高频_low_lift_0785,2026-06-29 11:00:00,2,middle
user_001154,大样本非近期高频_low_lift_0785,2026-06-28 10:00:00,3,middle
user_001155,大样本周期_daily_0644,2026-06-30 05:12:00,1,middle
user_001155,大样本近期高频_0244,2026-06-29 12:17:00,2,middle
user_001155,大样本近期高频_0244,2026-06-29 07:23:00,3,middle
user_001156,大样本周期_weekly_0337,2026-06-30 06:12:00,1,middle
user_001156,结构性存款,2026-06-25 03:49:00,2,middle
user_001156,短信验证,2026-06-25 03:46:00,3,middle
user_001157,结构性存款,2026-06-29 17:35:00,1,middle
user_001157,查看理财产品,2026-06-29 17:32:00,2,middle
user_001157,查账户明细,2026-06-29 17:29:00,3,middle
user_001158,大样本近期高频_0121,2026-06-29 12:44:00,1,high
user_001158,大样本近期高频_0121,2026-06-29 07:31:00,2,high
user_001158,大样本近期高频_0121,2026-06-28 02:18:00,3,high
user_001159,大样本近期高频_0309,2026-06-29 12:15:00,1,middle
user_001159,大样本近期高频_0309,2026-06-29 07:50:00,2,middle
user_001159,大样本近期高频_0309,2026-06-28 02:22:00,3,middle
user_001160,大样本近期高频_0247,2026-06-29 12:31:00,1,middle
user_001160,大样本近期高频_0247,2026-06-29 07:20:00,2,middle
user_001160,大样本周期_interval_0647,2026-06-28 18:12:00,3,middle
user_001161,买黄金,2026-06-30 00:16:00,1,high
user_001161,预约网点取号,2026-06-30 00:13:00,2,high
user_001161,大样本非近期高频_low_concentration_0602,2026-06-29 12:00:00,3,high
user_001162,大样本周期_daily_0536,2026-06-30 05:13:00,1,high
user_001162,大样本近期高频_0136,2026-06-29 12:54:00,2,high
user_001162,大样本近期高频_0136,2026-06-29 07:04:00,3,high
user_001163,大样本周期_daily_0060,2026-06-30 05:12:00,1,middle
user_001163,大样本周期_daily_0060,2026-06-29 05:11:00,2,middle
user_001163,查看黄金行情,2026-06-28 15:41:00,3,middle
user_001164,大样本近期高频_0033,2026-06-29 12:25:00,1,high
user_001164,大样本近期高频_0033,2026-06-29 07:43:00,2,high
user_001164,大样本周期_weekly_0433,2026-06-28 06:12:00,3,high
user_001165,大样本周期_interval_0371,2026-06-28 18:12:00,1,middle
user_001165,公共流程终点,2026-06-22 10:04:00,2,middle
user_001165,公共流程起点,2026-06-22 10:00:00,3,middle
user_001166,大样本链路_0279_步骤5,2026-06-21 09:56:00,1,middle
user_001166,大样本链路_0279_步骤4,2026-06-21 09:27:00,2,middle
user_001166,大样本链路_0279_步骤3,2026-06-21 08:58:00,3,middle
user_001167,大样本近期高频_0246,2026-06-29 12:40:00,1,middle
user_001167,大样本近期高频_0246,2026-06-29 07:07:00,2,middle
user_001167,大样本近期高频_0246,2026-06-28 02:31:00,3,middle
user_001168,大样本周期_weekly_0253,2026-06-30 06:11:00,1,middle
user_001168,大样本链路_0253_步骤3,2026-06-25 08:58:00,2,middle
user_001168,大样本链路_0253_步骤2,2026-06-25 08:29:00,3,middle
user_001169,大样本周期_interval_0967,2026-06-29 18:12:00,1,middle
user_001169,大样本近期高频_0567,2026-06-29 12:32:00,2,middle
user_001169,大样本近期高频_0567,2026-06-29 07:59:00,3,middle
user_001170,大样本链路_0618_步骤4,2026-06-23 09:30:00,1,middle
user_001170,大样本链路_0618_步骤3,2026-06-23 09:00:00,2,middle
user_001170,大样本链路_0618_步骤2,2026-06-23 08:30:00,3,middle
user_001171,大样本近期高频_0710,2026-06-29 12:57:00,1,middle
user_001171,大样本近期高频_0710,2026-06-29 07:41:00,2,middle
user_001171,大样本近期高频_0710,2026-06-28 02:41:00,3,middle
user_001172,大样本近期高频_0704,2026-06-29 12:12:00,1,middle
user_001172,大样本近期高频_0704,2026-06-29 07:18:00,2,middle
user_001172,大样本近期高频_0704,2026-06-28 02:32:00,3,middle
user_001173,大样本近期高频_0511,2026-06-29 12:50:00,1,middle
user_001173,大样本近期高频_0511,2026-06-29 07:32:00,2,middle
user_001173,大样本周期_interval_0911,2026-06-28 18:12:00,3,middle
user_001174,查交易结果,2026-06-28 14:21:00,1,middle
user_001174,短信验证,2026-06-28 14:18:00,2,middle
user_001174,快捷支付,2026-06-28 14:15:00,3,middle
user_001175,大样本非近期高频_low_lift_0481,2026-06-29 12:00:00,1,high
user_001175,大样本非近期高频_low_lift_0481,2026-06-29 11:00:00,2,high
user_001175,大样本非近期高频_low_lift_0481,2026-06-28 10:00:00,3,high
user_001176,大样本近期高频_0458,2026-06-29 12:14:00,1,middle
user_001176,大样本近期高频_0458,2026-06-29 07:07:00,2,middle
user_001176,大样本周期_monthly_0858,2026-06-28 12:12:00,3,middle
user_001177,大样本近期高频_0590,2026-06-29 12:41:00,1,middle
user_001177,大样本近期高频_0590,2026-06-29 07:15:00,2,middle
user_001177,大样本近期高频_0590,2026-06-28 02:48:00,3,middle
user_001178,大样本非近期高频_long_term_high_freq_0651,2026-06-29 12:00:00,1,high
user_001178,大样本非近期高频_long_term_high_freq_0651,2026-06-29 11:00:00,2,high
user_001178,大样本非近期高频_long_term_high_freq_0651,2026-06-28 10:00:00,3,high
user_001179,大样本周期_daily_0444,2026-06-30 05:12:00,1,high
user_001179,大样本近期高频_0044,2026-06-29 12:54:00,2,high
user_001179,大样本近期高频_0044,2026-06-29 07:06:00,3,high
user_001180,银行卡管理,2026-06-30 10:54:00,1,high
user_001180,查银行卡,2026-06-30 10:51:00,2,high
user_001180,跨行转入,2026-06-30 10:48:00,3,high
user_001181,大样本近期高频_0181,2026-06-29 12:57:00,1,high
user_001181,大样本近期高频_0181,2026-06-29 07:50:00,2,high
user_001181,大样本周期_weekly_0581,2026-06-29 06:11:00,3,high
user_001182,公共流程终点,2026-06-23 10:04:00,1,middle
user_001182,公共流程起点,2026-06-23 10:00:00,2,middle
user_001182,大样本链路_0970_步骤4,2026-06-23 09:30:00,3,middle
user_001183,大样本非近期高频_low_count_0500,2026-06-29 12:00:00,1,middle
user_001183,大样本非近期高频_low_count_0500,2026-06-29 11:00:00,2,middle
user_001183,大样本非近期高频_low_count_0500,2026-06-28 10:00:00,3,middle
user_001184,大样本非近期高频_low_concentration_0266,2026-06-29 12:00:00,1,high
user_001184,大样本非近期高频_low_concentration_0266,2026-06-29 11:00:00,2,high
user_001184,大样本非近期高频_low_concentration_0266,2026-06-28 10:00:00,3,high
user_001185,大样本非近期高频_low_lift_0653,2026-06-29 12:00:00,1,high
user_001185,大样本非近期高频_low_lift_0653,2026-06-29 11:00:00,2,high
user_001185,大样本非近期高频_low_lift_0653,2026-06-28 10:00:00,3,high
user_001186,大样本近期高频_0093,2026-06-29 12:54:00,1,high
user_001186,大样本近期高频_0093,2026-06-29 07:43:00,2,high
user_001186,大样本近期高频_0093,2026-06-28 02:24:00,3,high
user_001187,大样本非近期高频_low_concentration_0738,2026-06-29 12:00:00,1,high
user_001187,大样本非近期高频_low_concentration_0738,2026-06-29 11:00:00,2,high
user_001187,大样本非近期高频_low_concentration_0738,2026-06-28 10:00:00,3,high
user_001188,大样本非近期高频_long_term_high_freq_0099,2026-06-29 12:00:00,1,high
user_001188,大样本非近期高频_long_term_high_freq_0099,2026-06-29 11:00:00,2,high
user_001188,大样本非近期高频_long_term_high_freq_0099,2026-06-28 10:00:00,3,high
user_001189,大样本非近期高频_low_count_0112,2026-06-29 12:00:00,1,middle
user_001189,大样本非近期高频_low_count_0112,2026-06-29 11:00:00,2,middle
user_001189,大样本非近期高频_low_count_0112,2026-06-28 10:00:00,3,middle
user_001190,大样本非近期高频_low_lift_0681,2026-06-29 12:00:00,1,middle
user_001190,大样本非近期高频_low_lift_0681,2026-06-29 11:00:00,2,middle
user_001190,大样本非近期高频_low_lift_0681,2026-06-28 10:00:00,3,middle
user_001191,大样本近期高频_0640,2026-06-29 12:50:00,1,middle
user_001191,大样本近期高频_0640,2026-06-29 07:02:00,2,middle
user_001191,大样本近期高频_0640,2026-06-28 02:38:00,3,middle
user_001192,大样本非近期高频_low_count_0524,2026-06-29 12:00:00,1,middle
user_001192,大样本非近期高频_low_count_0524,2026-06-29 11:00:00,2,middle
user_001192,大样本非近期高频_low_count_0524,2026-06-28 10:00:00,3,middle
user_001193,大样本非近期高频_low_concentration_0774,2026-06-29 12:00:00,1,middle
user_001193,大样本非近期高频_low_concentration_0774,2026-06-29 11:00:00,2,middle
user_001193,大样本非近期高频_low_concentration_0774,2026-06-28 10:00:00,3,middle
user_001194,大样本非近期高频_low_concentration_0026,2026-06-29 12:00:00,1,high
user_001194,大样本非近期高频_low_concentration_0026,2026-06-29 11:00:00,2,high
user_001194,大样本非近期高频_low_concentration_0026,2026-06-28 10:00:00,3,high
user_001195,快捷支付,2026-06-29 22:48:00,1,middle
user_001195,查交易结果,2026-06-29 22:45:00,2,middle
user_001195,结构性存款,2026-06-29 22:42:00,3,middle
user_001196,大样本周期_daily_0804,2026-06-30 05:12:00,1,middle
user_001196,大样本近期高频_0404,2026-06-29 12:44:00,2,middle
user_001196,大样本近期高频_0404,2026-06-29 07:55:00,3,middle
user_001197,大样本非近期高频_low_concentration_0442,2026-06-29 12:00:00,1,high
user_001197,大样本非近期高频_low_concentration_0442,2026-06-29 11:00:00,2,high
user_001197,大样本非近期高频_low_concentration_0442,2026-06-28 10:00:00,3,high
user_001198,查交易明细,2026-06-30 05:06:00,1,middle
user_001198,添加银行卡,2026-06-30 05:03:00,2,middle
user_001198,查看黄金行情,2026-06-30 05:00:00,3,middle
user_001199,大样本周期_interval_0131,2026-06-28 18:12:00,1,middle
user_001199,公共流程终点,2026-06-22 10:04:00,2,middle
user_001199,公共流程起点,2026-06-22 10:00:00,3,middle
user_001200,大样本近期高频_0187,2026-06-29 12:41:00,1,middle
user_001200,跨行转入,2026-06-29 07:33:00,2,middle
user_001200,查交易结果,2026-06-29 07:30:00,3,middle
user_001201,大样本周期_daily_0672,2026-06-30 05:13:00,1,high
user_001201,大样本近期高频_0272,2026-06-29 12:22:00,2,high
user_001201,大样本近期高频_0272,2026-06-29 07:06:00,3,high
user_001202,大样本非近期高频_long_term_high_freq_0375,2026-06-29 12:00:00,1,high
user_001202,大样本非近期高频_long_term_high_freq_0375,2026-06-29 11:00:00,2,high
user_001202,大样本非近期高频_long_term_high_freq_0375,2026-06-28 10:00:00,3,high
user_001203,大样本链路_0267_步骤5,2026-06-22 09:56:00,1,middle
user_001203,大样本链路_0267_步骤4,2026-06-22 09:27:00,2,middle
user_001203,大样本链路_0267_步骤3,2026-06-22 08:58:00,3,middle
user_001204,大样本非近期高频_low_lift_0677,2026-06-29 12:00:00,1,high
user_001204,大样本非近期高频_low_lift_0677,2026-06-29 11:00:00,2,high
user_001204,大样本非近期高频_low_lift_0677,2026-06-28 10:00:00,3,high
user_001205,大样本非近期高频_low_count_0504,2026-06-29 12:00:00,1,middle
user_001205,大样本非近期高频_low_count_0504,2026-06-29 11:00:00,2,middle
user_001205,大样本非近期高频_low_count_0504,2026-06-28 10:00:00,3,middle
user_001206,大样本近期高频_0017,2026-06-29 12:07:00,1,high
user_001206,大样本近期高频_0017,2026-06-29 07:31:00,2,high
user_001206,大样本近期高频_0017,2026-06-28 02:15:00,3,high
user_001207,大样本非近期高频_low_count_0020,2026-06-29 12:00:00,1,middle
user_001207,大样本非近期高频_low_count_0020,2026-06-29 11:00:00,2,middle
user_001207,大样本非近期高频_low_count_0020,2026-06-28 10:00:00,3,middle
user_001208,大样本近期高频_0582,2026-06-29 12:09:00,1,middle
user_001208,大样本近期高频_0582,2026-06-29 07:18:00,2,middle
user_001208,大样本近期高频_0582,2026-06-28 02:03:00,3,middle
user_001209,大样本周期_interval_0427,2026-06-29 18:12:00,1,high
user_001209,大样本近期高频_0027,2026-06-29 12:04:00,2,high
user_001209,大样本近期高频_0027,2026-06-29 07:48:00,3,high
user_001210,大样本非近期高频_low_lift_0321,2026-06-29 12:00:00,1,high
user_001210,大样本非近期高频_low_lift_0321,2026-06-29 11:00:00,2,high
user_001210,大样本非近期高频_low_lift_0321,2026-06-28 10:00:00,3,high
user_001211,大样本近期高频_0443,2026-06-29 12:03:00,1,middle
user_001211,大样本近期高频_0443,2026-06-29 07:32:00,2,middle
user_001211,大样本近期高频_0443,2026-06-28 02:25:00,3,middle
user_001212,大样本链路_0398_步骤4,2026-06-23 09:30:00,1,middle
user_001212,大样本链路_0398_步骤3,2026-06-23 09:00:00,2,middle
user_001212,大样本链路_0398_步骤2,2026-06-23 08:30:00,3,middle
user_001213,大样本非近期高频_long_term_high_freq_0335,2026-06-29 12:00:00,1,high
user_001213,大样本非近期高频_long_term_high_freq_0335,2026-06-29 11:00:00,2,high
user_001213,买黄金,2026-06-28 12:28:00,3,high
user_001214,大样本近期高频_0603,2026-06-29 12:43:00,1,middle
user_001214,大样本近期高频_0603,2026-06-29 07:07:00,2,middle
user_001214,大样本近期高频_0603,2026-06-28 02:36:00,3,middle
user_001215,大样本周期_interval_0355,2026-06-29 18:12:00,1,middle
user_001215,公共流程终点,2026-06-23 10:04:00,2,middle
user_001215,公共流程起点,2026-06-23 10:00:00,3,middle
user_001216,大样本近期高频_0226,2026-06-29 12:01:00,1,middle
user_001216,大样本近期高频_0226,2026-06-29 07:22:00,2,middle
user_001216,大样本近期高频_0226,2026-06-28 02:45:00,3,middle
user_001217,大样本非近期高频_low_concentration_0290,2026-06-29 12:00:00,1,high
user_001217,大样本非近期高频_low_concentration_0290,2026-06-29 11:00:00,2,high
user_001217,大样本非近期高频_low_concentration_0290,2026-06-28 10:00:00,3,high
user_001218,大样本近期高频_0403,2026-06-29 12:21:00,1,middle
user_001218,大样本近期高频_0403,2026-06-29 07:01:00,2,middle
user_001218,大样本周期_interval_0803,2026-06-28 18:12:00,3,middle
user_001219,大样本周期_interval_0223,2026-06-29 18:12:00,1,middle
user_001219,大样本链路_0223_步骤5,2026-06-22 09:56:00,2,middle
user_001219,大样本链路_0223_步骤4,2026-06-22 09:27:00,3,middle
user_001220,大样本周期_daily_0368,2026-06-30 05:13:00,1,high
user_001220,大样本周期_daily_0368,2026-06-29 05:12:00,2,high
user_001220,大样本周期_daily_0368,2026-06-28 05:11:00,3,high
user_001221,大样本非近期高频_long_term_high_freq_0063,2026-06-29 12:00:00,1,high
user_001221,大样本非近期高频_long_term_high_freq_0063,2026-06-29 11:00:00,2,high
user_001221,大样本非近期高频_long_term_high_freq_0063,2026-06-28 10:00:00,3,high
user_001222,公共流程终点,2026-06-20 10:04:00,1,middle
user_001222,公共流程起点,2026-06-20 10:00:00,2,middle
user_001222,大样本链路_0918_步骤4,2026-06-20 09:30:00,3,middle
user_001223,查交易明细,2026-06-30 02:51:00,1,middle
user_001223,预约网点取号,2026-06-30 02:48:00,2,middle
user_001223,查看理财产品,2026-06-30 02:45:00,3,middle
user_001224,大样本近期高频_0259,2026-06-29 12:59:00,1,middle
user_001224,大样本近期高频_0259,2026-06-29 07:08:00,2,middle
user_001224,大样本周期_interval_0659,2026-06-28 18:12:00,3,middle
user_001225,大样本非近期高频_low_lift_0501,2026-06-29 12:00:00,1,high
user_001225,大样本非近期高频_low_lift_0501,2026-06-29 11:00:00,2,high
user_001225,大样本非近期高频_low_lift_0501,2026-06-28 10:00:00,3,high
user_001226,大样本近期高频_0785,2026-06-29 12:56:00,1,middle
user_001226,大样本近期高频_0785,2026-06-29 07:02:00,2,middle
user_001226,大样本近期高频_0785,2026-06-28 02:12:00,3,middle
user_001227,大样本周期_daily_0796,2026-06-30 05:12:00,1,middle
user_001227,大样本近期高频_0396,2026-06-29 12:47:00,2,middle
user_001227,大样本近期高频_0396,2026-06-29 07:33:00,3,middle
user_001228,大样本非近期高频_long_term_high_freq_0587,2026-06-29 12:00:00,1,high
user_001228,大样本非近期高频_long_term_high_freq_0587,2026-06-29 11:00:00,2,high
user_001228,大样本非近期高频_long_term_high_freq_0587,2026-06-28 10:00:00,3,high
user_001229,大样本非近期高频_low_concentration_0298,2026-06-29 12:00:00,1,high
user_001229,大样本非近期高频_low_concentration_0298,2026-06-29 11:00:00,2,high
user_001229,短信验证,2026-06-28 17:28:00,3,high
user_001230,收款码,2026-06-30 11:25:00,1,high
user_001230,买黄金,2026-06-30 11:22:00,2,high
user_001230,大样本周期_weekly_0981,2026-06-30 06:11:00,3,high
user_001231,大样本周期_interval_0271,2026-06-29 18:12:00,1,middle
user_001231,大样本链路_0871_步骤5,2026-06-23 09:56:00,2,middle
user_001231,大样本链路_0871_步骤4,2026-06-23 09:27:00,3,middle
user_001232,大样本非近期高频_low_lift_0741,2026-06-29 12:00:00,1,middle
user_001232,大样本非近期高频_low_lift_0741,2026-06-29 11:00:00,2,middle
user_001232,大样本非近期高频_low_lift_0741,2026-06-28 10:00:00,3,middle
user_001233,大样本非近期高频_low_lift_0725,2026-06-29 12:00:00,1,middle
user_001233,大样本非近期高频_low_lift_0725,2026-06-29 11:00:00,2,middle
user_001233,大样本非近期高频_low_lift_0725,2026-06-28 10:00:00,3,middle
user_001234,查交易结果,2026-06-29 13:20:00,1,middle
user_001234,查看理财产品,2026-06-29 13:17:00,2,middle
user_001234,大样本近期高频_0030,2026-06-29 12:07:00,3,middle
user_001235,大样本非近期高频_long_term_high_freq_0583,2026-06-29 12:00:00,1,high
user_001235,大样本非近期高频_long_term_high_freq_0583,2026-06-29 11:00:00,2,high
user_001235,大样本非近期高频_long_term_high_freq_0583,2026-06-28 10:00:00,3,high
user_001236,大样本周期_daily_0932,2026-06-30 05:12:00,1,high
user_001236,大样本近期高频_0532,2026-06-29 12:15:00,2,high
user_001236,大样本近期高频_0532,2026-06-29 07:18:00,3,high
user_001237,大样本非近期高频_long_term_high_freq_0023,2026-06-29 12:00:00,1,high
user_001237,大样本非近期高频_long_term_high_freq_0023,2026-06-29 11:00:00,2,high
user_001237,大样本非近期高频_long_term_high_freq_0023,2026-06-28 10:00:00,3,high
user_001238,大样本非近期高频_low_count_0528,2026-06-29 12:00:00,1,middle
user_001238,大样本非近期高频_low_count_0528,2026-06-29 11:00:00,2,middle
user_001238,大样本非近期高频_low_count_0528,2026-06-28 10:00:00,3,middle
user_001239,大样本周期_weekly_0357,2026-06-29 06:11:00,1,middle
user_001239,大样本链路_0957_步骤3,2026-06-25 08:58:00,2,middle
user_001239,大样本链路_0957_步骤2,2026-06-25 08:29:00,3,middle
user_001240,大样本周期_daily_0640,2026-06-30 05:13:00,1,middle
user_001240,大样本近期高频_0240,2026-06-29 12:13:00,2,middle
user_001240,大样本近期高频_0240,2026-06-29 07:04:00,3,middle
user_001241,大样本非近期高频_low_lift_0605,2026-06-29 12:00:00,1,middle
user_001241,大样本非近期高频_low_lift_0605,2026-06-29 11:00:00,2,middle
user_001241,大样本非近期高频_low_lift_0605,2026-06-28 10:00:00,3,middle
user_001242,大样本近期高频_0235,2026-06-29 12:17:00,1,middle
user_001242,大样本近期高频_0235,2026-06-29 07:13:00,2,middle
user_001242,大样本周期_interval_0635,2026-06-28 18:12:00,3,middle
user_001243,大样本非近期高频_low_concentration_0262,2026-06-29 12:00:00,1,high
user_001243,大样本非近期高频_low_concentration_0262,2026-06-29 11:00:00,2,high
user_001243,大样本非近期高频_low_concentration_0262,2026-06-28 10:00:00,3,high
user_001244,大样本近期高频_0753,2026-06-29 12:26:00,1,middle
user_001244,大样本近期高频_0753,2026-06-29 07:41:00,2,middle
user_001244,查还款结果,2026-06-28 07:23:00,3,middle
user_001245,大样本近期高频_0434,2026-06-29 12:47:00,1,middle
user_001245,大样本近期高频_0434,2026-06-29 07:27:00,2,middle
user_001245,大样本近期高频_0434,2026-06-28 02:20:00,3,middle
user_001246,大样本非近期高频_low_concentration_0154,2026-06-29 12:00:00,1,high
user_001246,大样本非近期高频_low_concentration_0154,2026-06-29 11:00:00,2,high
user_001246,大样本非近期高频_low_concentration_0154,2026-06-28 10:00:00,3,high
user_001247,大样本链路_0231_步骤5,2026-06-25 09:56:00,1,middle
user_001247,大样本链路_0231_步骤4,2026-06-25 09:27:00,2,middle
user_001247,大样本链路_0231_步骤3,2026-06-25 08:58:00,3,middle
user_001248,大样本非近期高频_low_count_0040,2026-06-29 12:00:00,1,middle
user_001248,大样本非近期高频_low_count_0040,2026-06-29 11:00:00,2,middle
user_001248,大样本非近期高频_low_count_0040,2026-06-28 10:00:00,3,middle
user_001249,大样本非近期高频_low_lift_0277,2026-06-29 12:00:00,1,high
user_001249,大样本非近期高频_low_lift_0277,2026-06-29 11:00:00,2,high
user_001249,大样本非近期高频_low_lift_0277,2026-06-28 10:00:00,3,high
user_001250,大样本非近期高频_low_lift_0017,2026-06-29 12:00:00,1,high
user_001250,大样本非近期高频_low_lift_0017,2026-06-29 11:00:00,2,high
user_001250,大样本非近期高频_low_lift_0017,2026-06-28 10:00:00,3,high
user_001251,大样本近期高频_0379,2026-06-29 12:18:00,1,middle
user_001251,大样本近期高频_0379,2026-06-29 07:01:00,2,middle
user_001251,大样本周期_interval_0779,2026-06-28 18:12:00,3,middle
user_001252,查看黄金行情,2026-06-29 09:05:00,1,middle
user_001252,快捷支付,2026-06-29 09:02:00,2,middle
user_001252,大样本周期_weekly_0161,2026-06-29 06:12:00,3,middle
user_001253,大样本非近期高频_low_lift_0133,2026-06-29 12:00:00,1,middle
user_001253,大样本非近期高频_low_lift_0133,2026-06-29 11:00:00,2,middle
user_001253,大样本非近期高频_low_lift_0133,2026-06-28 10:00:00,3,middle
user_001254,大样本非近期高频_long_term_high_freq_0679,2026-06-29 12:00:00,1,high
user_001254,大样本非近期高频_long_term_high_freq_0679,2026-06-29 11:00:00,2,high
user_001254,大样本非近期高频_long_term_high_freq_0679,2026-06-28 10:00:00,3,high
user_001255,收款码,2026-06-29 16:41:00,1,high
user_001255,查银行卡,2026-06-29 16:38:00,2,high
user_001255,查看理财产品,2026-06-29 16:35:00,3,high
user_001256,大样本非近期高频_low_lift_0797,2026-06-29 12:00:00,1,middle
user_001256,大样本非近期高频_low_lift_0797,2026-06-29 11:00:00,2,middle
