user_id,action_name,event_count,active_days,first_time,last_time,user_total_event_count,frequency_share,observation_days,avg_monthly_count,rank
user_001229,短信验证,4,4,2025-08-07 21:11:00,2026-06-28 17:28:00,51,0.078431,352.745833,0.340188,3
user_001229,大样本非固定时段_low_active_days_0298,4,2,2026-06-10 12:42:00,2026-06-20 15:19:00,51,0.078431,352.745833,0.340188,4
user_001229,大样本非周期_single_cycle_0298,3,3,2026-06-10 10:01:00,2026-06-24 10:45:00,51,0.058824,352.745833,0.255141,5
user_001230,大样本固定时段_morning_0781,10,10,2025-08-03 09:06:00,2026-06-19 06:45:00,51,0.196078,344.184722,0.871625,1
user_001230,大样本周期_weekly_0981,7,7,2026-05-12 06:05:00,2026-06-30 06:11:00,51,0.137255,344.184722,0.610137,2
user_001230,大样本近期高频_0581,6,5,2026-06-15 12:05:00,2026-06-29 12:49:00,51,0.117647,344.184722,0.522975,3
user_001230,公共流程起点,5,5,2026-05-28 10:00:00,2026-06-22 10:00:00,51,0.098039,344.184722,0.435812,4
user_001230,买黄金,3,3,2026-05-07 13:05:00,2026-06-30 11:22:00,51,0.058824,344.184722,0.261487,5
user_001231,大样本周期_interval_0271,8,8,2026-03-02 18:05:00,2026-06-29 18:12:00,67,0.119403,325.179861,0.738053,1
user_001231,大样本固定时段_evening_0071,6,6,2026-02-08 21:27:00,2026-06-19 18:33:00,67,0.089552,325.179861,0.55354,2
user_001231,公共流程起点,5,5,2026-05-28 10:00:00,2026-06-22 10:00:00,67,0.074627,325.179861,0.461283,3
user_001231,大样本链路_0871_步骤5,3,3,2026-05-11 09:56:00,2026-06-23 09:56:00,67,0.044776,325.179861,0.27677,4
user_001231,大样本链路_0871_步骤4,3,3,2026-05-11 09:27:00,2026-06-23 09:27:00,67,0.044776,325.179861,0.27677,5
user_001232,大样本非近期高频_low_lift_0741,10,9,2026-06-17 11:19:00,2026-06-29 12:00:00,32,0.3125,326.561806,0.918662,1
user_001232,大样本非周期_short_burst_0741,5,5,2026-06-05 10:24:00,2026-06-09 10:28:00,32,0.15625,326.561806,0.459331,2
user_001232,大样本非固定时段_low_count_0741,3,3,2026-05-11 11:27:00,2026-06-20 06:01:00,32,0.09375,326.561806,0.275599,3
user_001232,查看基金净值,2,2,2025-10-03 04:09:00,2026-02-14 10:43:00,32,0.0625,326.561806,0.183732,4
user_001232,查还款结果,2,2,2025-12-08 21:42:00,2026-01-13 04:27:00,32,0.0625,326.561806,0.183732,5
user_001233,大样本非固定时段_low_share_0725,11,11,2026-01-06 06:15:00,2026-06-20 06:01:00,50,0.22,296.852778,1.111662,1
user_001233,大样本非近期高频_low_lift_0725,10,9,2026-06-17 11:46:00,2026-06-29 12:00:00,50,0.2,296.852778,1.010602,2
user_001233,预约网点取号,5,5,2025-09-06 15:35:00,2026-06-25 04:00:00,50,0.1,296.852778,0.505301,3
user_001233,添加银行卡,3,3,2025-09-16 09:25:00,2026-06-15 12:32:00,50,0.06,296.852778,0.303181,4
user_001233,查看黄金行情,2,2,2025-10-12 13:44:00,2026-06-25 04:06:00,50,0.04,296.852778,0.20212,5
user_001234,大样本固定时段_afternoon_0230,6,6,2026-02-09 15:57:00,2026-06-20 12:14:00,77,0.077922,243.746528,0.738472,1
user_001234,大样本周期_monthly_0430,6,6,2025-11-30 12:05:00,2026-05-30 12:10:00,77,0.077922,243.746528,0.738472,2
user_001234,公共流程起点,5,5,2026-05-29 10:00:00,2026-06-23 10:00:00,77,0.064935,243.746528,0.615393,3
user_001234,大样本近期高频_0030,4,3,2026-06-25 21:26:00,2026-06-29 12:07:00,77,0.051948,243.746528,0.492315,4
user_001234,快捷支付,3,3,2025-12-27 13:42:00,2026-06-27 08:47:00,77,0.038961,243.746528,0.369236,5
user_001235,大样本非近期高频_long_term_high_freq_0583,30,25,2026-06-02 20:51:00,2026-06-29 12:00:00,53,0.566038,362.155556,2.48512,1
user_001235,大样本非固定时段_low_active_days_0583,4,2,2026-06-10 18:33:00,2026-06-20 21:18:00,53,0.075472,362.155556,0.331349,2
user_001235,大样本非周期_single_cycle_0583,3,3,2026-06-10 10:38:00,2026-06-24 10:18:00,53,0.056604,362.155556,0.248512,3
user_001235,查看基金净值,3,3,2025-07-03 08:16:00,2026-06-12 13:27:00,53,0.056604,362.155556,0.248512,4
user_001235,查还款结果,2,2,2026-05-09 18:48:00,2026-06-26 03:12:00,53,0.037736,362.155556,0.165675,5
user_001236,大样本固定时段_early_morning_0732,10,10,2025-08-02 01:22:00,2026-06-18 00:33:00,55,0.181818,343.075694,0.874443,1
user_001236,大样本周期_daily_0932,8,8,2026-06-22 05:05:00,2026-06-30 05:12:00,55,0.145455,343.075694,0.699554,2
user_001236,大样本近期高频_0532,6,5,2026-06-24 07:47:00,2026-06-29 12:15:00,55,0.109091,343.075694,0.524666,3
user_001236,公共流程起点,5,5,2026-05-27 10:00:00,2026-06-21 10:00:00,55,0.090909,343.075694,0.437221,4
user_001236,添加银行卡,4,4,2025-10-05 00:25:00,2026-06-08 12:49:00,55,0.072727,343.075694,0.349777,5
user_001237,大样本非近期高频_long_term_high_freq_0023,30,25,2026-06-02 20:32:00,2026-06-29 12:00:00,71,0.422535,263.286806,3.418325,1
user_001237,大样本非固定时段_low_share_0023,11,11,2026-01-06 18:11:00,2026-06-20 18:00:00,71,0.15493,263.286806,1.253386,2
user_001237,公共流程起点,5,5,2026-05-26 10:00:00,2026-06-20 10:00:00,71,0.070423,263.286806,0.569721,3
user_001237,大样本非周期_single_cycle_0023,3,3,2026-06-10 10:16:00,2026-06-24 10:57:00,71,0.042254,263.286806,0.341833,4
user_001237,公共流程终点,3,3,2026-05-26 10:04:00,2026-06-20 10:04:00,71,0.042254,263.286806,0.341833,5
user_001238,大样本非周期_single_cycle_0528,3,3,2026-06-10 10:31:00,2026-06-24 10:38:00,30,0.1,362.773611,0.248089,1
user_001238,短信验证,3,3,2025-08-06 07:09:00,2026-06-24 03:15:00,30,0.1,362.773611,0.248089,2
user_001238,大样本非固定时段_low_count_0528,3,3,2026-05-11 05:31:00,2026-06-20 00:00:00,30,0.1,362.773611,0.248089,3
user_001238,快捷支付,3,3,2025-07-02 17:26:00,2026-04-28 11:07:00,30,0.1,362.773611,0.248089,4
user_001238,大样本非近期高频_low_count_0528,3,2,2026-06-28 10:00:00,2026-06-29 12:00:00,30,0.1,362.773611,0.248089,5
user_001239,大样本固定时段_morning_0157,10,10,2025-08-02 09:00:00,2026-06-18 06:58:00,72,0.138889,335.744444,0.893537,1
user_001239,大样本周期_weekly_0357,7,7,2026-05-11 06:05:00,2026-06-29 06:11:00,72,0.097222,335.744444,0.625476,2
user_001239,公共流程起点,5,5,2026-05-27 10:00:00,2026-06-21 10:00:00,72,0.069444,335.744444,0.446768,3
user_001239,预约网点取号,4,4,2025-07-29 18:11:00,2026-06-18 09:42:00,72,0.055556,335.744444,0.357415,4
user_001239,大样本链路_0957_步骤3,3,3,2026-05-13 08:58:00,2026-06-25 08:58:00,72,0.041667,335.744444,0.268061,5
user_001240,大样本固定时段_early_morning_0440,10,10,2025-10-11 00:37:00,2026-06-20 00:15:00,52,0.192308,358.866667,0.835965,1
user_001240,大样本周期_daily_0640,9,9,2026-06-22 05:05:00,2026-06-30 05:13:00,52,0.173077,358.866667,0.752369,2
user_001240,公共流程起点,5,5,2026-05-29 10:00:00,2026-06-23 10:00:00,52,0.096154,358.866667,0.417983,3
user_001240,大样本近期高频_0240,4,3,2026-06-25 21:19:00,2026-06-29 12:13:00,52,0.076923,358.866667,0.334386,4
user_001240,公共流程终点,3,3,2026-05-29 10:04:00,2026-06-23 10:04:00,52,0.057692,358.866667,0.25079,5
user_001241,大样本非固定时段_low_share_0605,11,11,2026-01-06 06:12:00,2026-06-20 06:08:00,36,0.305556,304.5125,1.083699,1
user_001241,大样本非近期高频_low_lift_0605,10,9,2026-06-17 11:08:00,2026-06-29 12:00:00,36,0.277778,304.5125,0.985181,2
user_001241,查看理财产品,4,4,2025-08-29 23:45:00,2026-06-07 15:10:00,36,0.111111,304.5125,0.394072,3
user_001241,大样本非周期_two_occurrences_0605,2,2,2026-05-21 10:56:00,2026-06-20 10:04:00,36,0.055556,304.5125,0.197036,4
user_001241,风险评估,1,1,2026-06-07 15:13:00,2026-06-07 15:13:00,36,0.027778,304.5125,0.098518,5
user_001242,大样本周期_interval_0635,8,8,2026-03-29 18:05:00,2026-06-28 18:12:00,45,0.177778,360.80625,0.665177,1
user_001242,公共流程起点,5,5,2026-05-29 10:00:00,2026-06-23 10:00:00,45,0.111111,360.80625,0.415736,2
user_001242,大样本近期高频_0235,5,4,2026-06-15 12:21:00,2026-06-29 12:17:00,45,0.111111,360.80625,0.415736,3
user_001242,大样本固定时段_evening_0435,5,4,2026-05-03 18:34:00,2026-06-20 18:40:00,45,0.111111,360.80625,0.415736,4
user_001242,查看理财产品,4,4,2025-07-04 16:42:00,2026-05-25 19:18:00,45,0.088889,360.80625,0.332588,5
user_001243,大样本非近期高频_low_concentration_0262,12,11,2026-06-15 01:59:00,2026-06-29 12:00:00,57,0.210526,352.318056,1.021804,1
user_001243,大样本非周期_random_intervals_0262,5,5,2026-04-06 10:37:00,2026-06-27 10:25:00,57,0.087719,352.318056,0.425752,2
user_001243,公共流程起点,5,5,2026-05-27 10:00:00,2026-06-21 10:00:00,57,0.087719,352.318056,0.425752,3
user_001243,添加银行卡,4,4,2025-07-13 04:22:00,2026-06-09 17:38:00,57,0.070175,352.318056,0.340601,4
user_001243,大样本非固定时段_low_active_days_0262,4,2,2026-06-10 12:42:00,2026-06-20 15:15:00,57,0.070175,352.318056,0.340601,5
user_001244,大样本固定时段_morning_0953,10,10,2025-10-08 06:17:00,2026-06-17 06:46:00,54,0.185185,360.602778,0.83194,1
user_001244,大样本近期高频_0753,8,6,2026-06-15 12:24:00,2026-06-29 12:26:00,54,0.148148,360.602778,0.665552,2
user_001244,公共流程起点,5,5,2026-05-26 10:00:00,2026-06-20 10:00:00,54,0.092593,360.602778,0.41597,3
user_001244,查还款结果,3,3,2025-12-13 08:09:00,2026-06-28 07:23:00,54,0.055556,360.602778,0.249582,4
user_001244,短信验证,3,3,2025-07-04 21:32:00,2026-06-28 07:20:00,54,0.055556,360.602778,0.249582,5
user_001245,大样本固定时段_afternoon_0634,10,10,2025-10-07 12:23:00,2026-06-16 12:18:00,53,0.188679,311.663194,0.962578,1
user_001245,大样本周期_monthly_0834,8,8,2025-11-01 12:05:00,2026-06-01 12:12:00,53,0.150943,311.663194,0.770062,2
user_001245,大样本近期高频_0434,8,5,2026-06-24 02:56:00,2026-06-29 12:47:00,53,0.150943,311.663194,0.770062,3
user_001245,公共流程起点,5,5,2026-05-25 10:00:00,2026-06-19 10:00:00,53,0.09434,311.663194,0.481289,4
user_001245,公共流程终点,3,3,2026-05-25 10:04:00,2026-06-19 10:04:00,53,0.056604,311.663194,0.288773,5
user_001246,大样本非近期高频_low_concentration_0154,12,11,2026-06-15 01:11:00,2026-06-29 12:00:00,51,0.235294,324.134722,1.110649,1
user_001246,公共流程起点,5,5,2026-05-25 10:00:00,2026-06-19 10:00:00,51,0.098039,324.134722,0.462771,2
user_001246,大样本非周期_stale_periodic_0154,5,5,2026-01-31 10:46:00,2026-02-28 10:18:00,51,0.098039,324.134722,0.462771,3
user_001246,查交易结果,4,4,2025-09-06 07:11:00,2026-06-15 18:17:00,51,0.078431,324.134722,0.370216,4
user_001246,大样本非固定时段_low_active_days_0154,4,2,2026-06-10 12:38:00,2026-06-20 15:16:00,51,0.078431,324.134722,0.370216,5
user_001247,大样本固定时段_evening_0031,10,10,2025-08-03 21:12:00,2026-06-19 18:42:00,75,0.133333,330.616667,0.907395,1
user_001247,大样本周期_interval_0231,7,7,2026-04-14 18:05:00,2026-06-19 18:11:00,75,0.093333,330.616667,0.635177,2
user_001247,公共流程起点,5,5,2026-05-28 10:00:00,2026-06-22 10:00:00,75,0.066667,330.616667,0.453698,3
user_001247,大样本链路_0231_步骤5,3,3,2026-05-13 09:56:00,2026-06-25 09:56:00,75,0.04,330.616667,0.272219,4
user_001247,大样本链路_0231_步骤4,3,3,2026-05-13 09:27:00,2026-06-25 09:27:00,75,0.04,330.616667,0.272219,5
user_001248,公共流程起点,5,5,2026-05-29 10:00:00,2026-06-23 10:00:00,41,0.121951,332.184028,0.451557,1
user_001248,添加银行卡,4,4,2025-08-02 07:35:00,2026-06-14 18:37:00,41,0.097561,332.184028,0.361246,2
user_001248,大样本非固定时段_low_active_days_0040,4,2,2026-06-10 00:33:00,2026-06-20 01:18:00,41,0.097561,332.184028,0.361246,3
user_001248,公共流程终点,3,3,2026-05-29 10:04:00,2026-06-23 10:04:00,41,0.073171,332.184028,0.270934,4
user_001248,预约网点取号,3,3,2025-08-02 07:38:00,2026-03-21 10:20:00,41,0.073171,332.184028,0.270934,5
user_001249,大样本非近期高频_low_lift_0277,10,9,2026-06-17 11:14:00,2026-06-29 12:00:00,63,0.15873,296.892361,1.010467,1
user_001249,大样本非周期_random_intervals_0277,5,5,2026-04-06 10:32:00,2026-06-27 10:47:00,63,0.079365,296.892361,0.505234,2
user_001249,公共流程起点,5,5,2026-05-27 10:00:00,2026-06-21 10:00:00,63,0.079365,296.892361,0.505234,3
user_001249,大样本负链路_0277_A,5,5,2026-04-23 12:00:00,2026-06-13 12:00:00,63,0.079365,296.892361,0.505234,4
user_001249,短信验证,4,4,2025-11-18 01:41:00,2026-06-24 04:37:00,63,0.063492,296.892361,0.404187,5
user_001250,大样本非固定时段_low_share_0017,11,11,2026-01-06 06:11:00,2026-06-20 06:02:00,59,0.186441,343.651389,0.960275,1
user_001250,大样本非近期高频_low_lift_0017,10,9,2026-06-17 11:29:00,2026-06-29 12:00:00,59,0.169492,343.651389,0.872978,2
user_001250,大样本非周期_random_intervals_0017,5,5,2026-04-06 10:19:00,2026-06-27 10:13:00,59,0.084746,343.651389,0.436489,3
user_001250,公共流程起点,5,5,2026-05-27 10:00:00,2026-06-21 10:00:00,59,0.084746,343.651389,0.436489,4
user_001250,大样本负链路_0017_A,5,5,2026-04-22 12:00:00,2026-06-12 12:00:00,59,0.084746,343.651389,0.436489,5
user_001251,大样本近期高频_0379,9,6,2026-06-15 12:32:00,2026-06-29 12:18:00,54,0.166667,356.344444,0.757694,1
user_001251,大样本周期_interval_0779,8,8,2026-03-29 18:05:00,2026-06-28 18:12:00,54,0.148148,356.344444,0.673506,2
user_001251,公共流程起点,5,5,2026-05-25 10:00:00,2026-06-19 10:00:00,54,0.092593,356.344444,0.420941,3
user_001251,大样本固定时段_evening_0579,5,4,2026-04-29 18:36:00,2026-06-16 18:19:00,54,0.092593,356.344444,0.420941,4
user_001251,结构性存款,4,4,2025-09-10 12:50:00,2026-06-07 14:21:00,54,0.074074,356.344444,0.336753,5
user_001252,大样本周期_weekly_0161,8,8,2026-05-11 06:05:00,2026-06-29 06:12:00,57,0.140351,342.138194,0.701471,1
user_001252,公共流程起点,5,5,2026-05-28 10:00:00,2026-06-22 10:00:00,57,0.087719,342.138194,0.438419,2
user_001252,快捷支付,3,3,2025-07-23 08:44:00,2026-06-29 09:02:00,57,0.052632,342.138194,0.263052,3
user_001252,大样本链路_0761_步骤3,3,3,2026-05-11 08:58:00,2026-06-23 08:58:00,57,0.052632,342.138194,0.263052,4
user_001252,大样本链路_0761_步骤2,3,3,2026-05-11 08:29:00,2026-06-23 08:29:00,57,0.052632,342.138194,0.263052,5
user_001253,大样本非近期高频_low_lift_0133,10,9,2026-06-17 11:13:00,2026-06-29 12:00:00,50,0.2,309.09375,0.970579,1
user_001253,公共流程起点,5,5,2026-05-26 10:00:00,2026-06-20 10:00:00,50,0.1,309.09375,0.48529,2
user_001253,大样本负链路_0133_A,5,5,2026-04-23 12:00:00,2026-06-13 12:00:00,50,0.1,309.09375,0.48529,3
user_001253,大样本非固定时段_low_active_days_0133,4,2,2026-06-10 06:40:00,2026-06-20 09:13:00,50,0.08,309.09375,0.388232,4
user_001253,大样本非周期_single_cycle_0133,3,3,2026-06-10 10:44:00,2026-06-24 10:43:00,50,0.06,309.09375,0.291174,5
user_001254,大样本非近期高频_long_term_high_freq_0679,30,25,2026-06-02 20:09:00,2026-06-29 12:00:00,59,0.508475,213.565972,4.214154,1
user_001254,大样本非周期_stale_periodic_0679,5,5,2026-01-31 10:36:00,2026-02-28 10:14:00,59,0.084746,213.565972,0.702359,2
user_001254,大样本非固定时段_low_active_days_0679,4,2,2026-06-10 18:37:00,2026-06-20 21:14:00,59,0.067797,213.565972,0.561887,3
user_001254,查看黄金行情,3,3,2025-12-11 13:25:00,2026-05-12 13:08:00,59,0.050847,213.565972,0.421415,4
user_001254,查交易明细,3,3,2025-12-11 13:22:00,2026-05-12 13:05:00,59,0.050847,213.565972,0.421415,5
user_001255,大样本非近期高频_low_concentration_0246,12,11,2026-06-15 01:15:00,2026-06-29 12:00:00,51,0.235294,245.457639,1.466648,1
user_001255,公共流程起点,5,5,2026-05-28 10:00:00,2026-06-22 10:00:00,51,0.098039,245.457639,0.611103,2
user_001255,大样本非周期_short_burst_0246,5,5,2026-06-05 10:46:00,2026-06-09 10:08:00,51,0.098039,245.457639,0.611103,3
user_001255,收款码,3,3,2025-12-24 07:12:00,2026-06-29 16:41:00,51,0.058824,245.457639,0.366662,4
user_001255,查看理财产品,3,3,2025-10-28 01:01:00,2026-06-29 16:35:00,51,0.058824,245.457639,0.366662,5
user_001256,大样本非固定时段_low_share_0797,11,11,2026-01-06 06:10:00,2026-06-20 06:00:00,42,0.261905,339.322222,0.972527,1
user_001256,大样本非近期高频_low_lift_0797,10,9,2026-06-17 11:48:00,2026-06-29 12:00:00,42,0.238095,339.322222,0.884115,2
user_001256,大样本非周期_random_intervals_0797,5,5,2026-04-06 10:59:00,2026-06-27 10:39:00,42,0.119048,339.322222,0.442058,3
user_001256,查看黄金行情,3,3,2026-01-10 14:24:00,2026-04-24 11:18:00,42,0.071429,339.322222,0.265235,4
user_001256,结构性存款,2,2,2025-11-09 14:18:00,2026-04-24 11:15:00,42,0.047619,339.322222,0.176823,5
user_001257,大样本固定时段_early_morning_0536,10,10,2025-10-10 00:41:00,2026-06-19 00:36:00,56,0.178571,278.827778,1.075933,1
user_001257,大样本周期_daily_0736,9,9,2026-06-22 05:05:00,2026-06-30 05:13:00,56,0.160714,278.827778,0.96834,2
user_001257,公共流程起点,5,5,2026-05-28 10:00:00,2026-06-22 10:00:00,56,0.089286,278.827778,0.537966,3
user_001257,大样本近期高频_0336,5,4,2026-06-25 21:43:00,2026-06-29 12:53:00,56,0.089286,278.827778,0.537966,4
user_001257,公共流程终点,3,3,2026-05-28 10:04:00,2026-06-22 10:04:00,56,0.053571,278.827778,0.32278,5
user_001258,大样本非近期高频_low_concentration_0522,12,11,2026-06-15 01:14:00,2026-06-29 12:00:00,30,0.4,271.863889,1.324192,1
user_001258,大样本非周期_random_intervals_0522,5,5,2026-04-06 10:38:00,2026-06-27 10:46:00,30,0.166667,271.863889,0.551747,2
user_001258,大样本非固定时段_low_count_0522,3,3,2026-05-11 17:30:00,2026-06-20 12:01:00,30,0.1,271.863889,0.331048,3
user_001258,收款码,3,3,2025-10-01 15:19:00,2026-05-30 06:26:00,30,0.1,271.863889,0.331048,4
user_001258,查账户明细,1,1,2026-05-30 06:23:00,2026-05-30 06:23:00,30,0.033333,271.863889,0.110349,5
user_001259,大样本周期_monthly_0698,8,8,2025-11-28 12:05:00,2026-06-28 12:12:00,52,0.153846,352.240278,0.681353,1
user_001259,大样本近期高频_0298,7,5,2026-06-24 02:16:00,2026-06-29 12:46:00,52,0.134615,352.240278,0.596184,2
user_001259,公共流程起点,5,5,2026-05-26 10:00:00,2026-06-20 10:00:00,52,0.096154,352.240278,0.425846,3
user_001259,大样本固定时段_afternoon_0498,5,4,2026-04-30 12:20:00,2026-06-17 12:00:00,52,0.096154,352.240278,0.425846,4
user_001259,收款码,4,4,2025-07-22 17:44:00,2026-06-02 13:07:00,52,0.076923,352.240278,0.340677,5
user_001260,大样本非近期高频_long_term_high_freq_0323,30,25,2026-06-02 20:31:00,2026-06-29 12:00:00,69,0.434783,329.020833,2.735389,1
user_001260,大样本非固定时段_low_share_0323,11,11,2026-01-06 18:11:00,2026-06-20 18:03:00,69,0.15942,329.020833,1.002976,2
user_001260,公共流程起点,5,5,2026-05-26 10:00:00,2026-06-20 10:00:00,69,0.072464,329.020833,0.455898,3
user_001260,大样本非周期_single_cycle_0323,3,3,2026-06-10 10:51:00,2026-06-24 10:14:00,69,0.043478,329.020833,0.273539,4
user_001260,公共流程终点,3,3,2026-05-26 10:04:00,2026-06-20 10:04:00,69,0.043478,329.020833,0.273539,5
user_001261,大样本周期_daily_0780,8,8,2026-06-22 05:05:00,2026-06-30 05:12:00,48,0.166667,364.184722,0.659006,1
user_001261,大样本固定时段_early_morning_0580,6,6,2026-02-09 01:45:00,2026-06-20 00:44:00,48,0.125,364.184722,0.494255,2
user_001261,公共流程起点,5,5,2026-05-29 10:00:00,2026-06-23 10:00:00,48,0.104167,364.184722,0.411879,3
user_001261,大样本近期高频_0380,4,3,2026-06-25 21:35:00,2026-06-29 12:27:00,48,0.083333,364.184722,0.329503,4
user_001261,公共流程终点,3,3,2026-05-29 10:04:00,2026-06-23 10:04:00,48,0.0625,364.184722,0.247127,5
user_001262,大样本固定时段_morning_0185,10,10,2025-10-11 06:40:00,2026-06-20 06:41:00,65,0.153846,333.98125,0.898254,1
user_001262,大样本周期_weekly_0385,8,8,2026-05-11 06:05:00,2026-06-29 06:12:00,65,0.123077,333.98125,0.718603,2
user_001262,公共流程起点,5,5,2026-05-29 10:00:00,2026-06-23 10:00:00,65,0.076923,333.98125,0.449127,3
user_001262,大样本链路_0385_步骤3,3,3,2026-05-13 08:58:00,2026-06-25 08:58:00,65,0.046154,333.98125,0.269476,4
user_001262,大样本链路_0385_步骤2,3,3,2026-05-13 08:29:00,2026-06-25 08:29:00,65,0.046154,333.98125,0.269476,5
user_001263,大样本周期_interval_0943,8,8,2026-03-02 18:05:00,2026-06-29 18:12:00,52,0.153846,234.475,1.023563,1
user_001263,大样本近期高频_0543,8,6,2026-06-15 12:30:00,2026-06-29 12:37:00,52,0.153846,234.475,1.023563,2
user_001263,大样本固定时段_evening_0743,6,6,2026-02-06 21:08:00,2026-06-17 18:07:00,52,0.115385,234.475,0.767672,3
user_001263,公共流程起点,5,5,2026-05-26 10:00:00,2026-06-20 10:00:00,52,0.096154,234.475,0.639727,4
user_001263,公共流程终点,3,3,2026-05-26 10:04:00,2026-06-20 10:04:00,52,0.057692,234.475,0.383836,5
user_001264,大样本非近期高频_low_lift_0165,10,9,2026-06-17 11:27:00,2026-06-29 12:00:00,55,0.181818,329.745139,0.909794,1
user_001264,公共流程起点,5,5,2026-05-29 10:00:00,2026-06-23 10:00:00,55,0.090909,329.745139,0.454897,2
user_001264,大样本负链路_0165_A,5,5,2026-04-27 12:00:00,2026-06-17 12:00:00,55,0.090909,329.745139,0.454897,3
user_001264,查交易结果,3,3,2025-11-16 10:44:00,2026-06-23 19:07:00,55,0.054545,329.745139,0.272938,4
user_001264,公共流程终点,3,3,2026-05-29 10:04:00,2026-06-23 10:04:00,55,0.054545,329.745139,0.272938,5
user_001265,大样本非近期高频_low_lift_0325,10,9,2026-06-17 11:06:00,2026-06-29 12:00:00,53,0.188679,302.438194,0.991938,1
user_001265,公共流程起点,5,5,2026-05-29 10:00:00,2026-06-23 10:00:00,53,0.09434,302.438194,0.495969,2
user_001265,大样本负链路_0325_A,5,5,2026-04-29 12:00:00,2026-06-19 12:00:00,53,0.09434,302.438194,0.495969,3
user_001265,大样本非固定时段_low_active_days_0325,4,2,2026-06-10 06:36:00,2026-06-20 09:19:00,53,0.075472,302.438194,0.396775,4
user_001265,公共流程终点,3,3,2026-05-29 10:04:00,2026-06-23 10:04:00,53,0.056604,302.438194,0.297581,5
user_001266,大样本周期_monthly_0442,8,8,2025-11-28 12:05:00,2026-06-28 12:12:00,73,0.109589,286.747222,0.836974,1
user_001266,大样本近期高频_0042,6,5,2026-06-24 07:25:00,2026-06-29 12:19:00,73,0.082192,286.747222,0.627731,2
user_001266,公共流程起点,5,5,2026-05-27 10:00:00,2026-06-21 10:00:00,73,0.068493,286.747222,0.523109,3
user_001266,大样本固定时段_afternoon_0242,5,4,2026-05-01 12:23:00,2026-06-18 12:23:00,73,0.068493,286.747222,0.523109,4
user_001266,大样本链路_0442_步骤4,3,3,2026-05-11 09:30:00,2026-06-23 09:30:00,73,0.041096,286.747222,0.313865,5
user_001267,大样本非近期高频_long_term_high_freq_0483,30,25,2026-06-02 20:51:00,2026-06-29 12:00:00,50,0.6,317.299306,2.836439,1
user_001267,大样本非周期_single_cycle_0483,3,3,2026-06-10 10:03:00,2026-06-24 10:14:00,50,0.06,317.299306,0.283644,2
user_001267,大样本非固定时段_low_count_0483,3,3,2026-05-11 23:23:00,2026-06-20 18:00:00,50,0.06,317.299306,0.283644,3
user_001267,快捷支付,2,2,2026-05-22 20:28:00,2026-06-05 12:28:00,50,0.04,317.299306,0.189096,4
user_001267,查交易结果,2,2,2026-03-07 19:28:00,2026-05-22 20:34:00,50,0.04,317.299306,0.189096,5
user_001268,大样本非近期高频_long_term_high_freq_0235,30,25,2026-06-02 20:53:00,2026-06-29 12:00:00,67,0.447761,339.550694,2.650562,1
user_001268,公共流程起点,5,5,2026-05-29 10:00:00,2026-06-23 10:00:00,67,0.074627,339.550694,0.44176,2
user_001268,查交易明细,4,4,2025-09-23 18:06:00,2026-05-06 05:24:00,67,0.059701,339.550694,0.353408,3
user_001268,大样本非固定时段_low_active_days_0235,4,2,2026-06-10 18:38:00,2026-06-20 21:18:00,67,0.059701,339.550694,0.353408,4
user_001268,公共流程终点,3,3,2026-05-29 10:04:00,2026-06-23 10:04:00,67,0.044776,339.550694,0.265056,5
user_001269,大样本周期_weekly_0017,8,8,2026-05-07 06:05:00,2026-06-25 06:12:00,49,0.163265,247.373611,0.970192,1
user_001269,公共流程起点,5,5,2026-05-27 10:00:00,2026-06-21 10:00:00,49,0.102041,247.373611,0.60637,2
user_001269,大样本链路_0617_步骤3,3,3,2026-05-12 08:58:00,2026-06-24 08:58:00,49,0.061224,247.373611,0.363822,3
user_001269,大样本链路_0617_步骤2,3,3,2026-05-12 08:29:00,2026-06-24 08:29:00,49,0.061224,247.373611,0.363822,4
user_001269,大样本链路_0617_步骤1,3,3,2026-05-12 08:00:00,2026-06-24 08:00:00,49,0.061224,247.373611,0.363822,5
user_001270,大样本非近期高频_low_lift_0145,10,9,2026-06-17 11:16:00,2026-06-29 12:00:00,59,0.169492,263.223611,1.139715,1
user_001270,查看基金净值,5,5,2025-10-10 06:38:00,2026-06-25 07:40:00,59,0.084746,263.223611,0.569858,2
user_001270,公共流程起点,5,5,2026-05-29 10:00:00,2026-06-23 10:00:00,59,0.084746,263.223611,0.569858,3
user_001270,大样本负链路_0145_A,5,5,2026-04-29 12:00:00,2026-06-19 12:00:00,59,0.084746,263.223611,0.569858,4
user_001270,大样本非固定时段_low_active_days_0145,4,2,2026-06-10 06:35:00,2026-06-20 09:17:00,59,0.067797,263.223611,0.455886,5
user_001271,大样本周期_weekly_0349,7,7,2026-05-10 06:05:00,2026-06-28 06:11:00,69,0.101449,347.309028,0.604649,1
user_001271,大样本固定时段_morning_0149,6,6,2026-02-05 09:39:00,2026-06-16 06:32:00,69,0.086957,347.309028,0.51827,2
user_001271,公共流程起点,5,5,2026-05-25 10:00:00,2026-06-19 10:00:00,69,0.072464,347.309028,0.431892,3
user_001271,结构性存款,4,4,2026-04-12 21:48:00,2026-06-13 08:33:00,69,0.057971,347.309028,0.345514,4
