user_id,action_name,time_period,negative_type,positive_label,pattern_id,reason
user_001153,大样本非固定时段_low_share_0494,afternoon,low_share,0,large_time_period_negative_0494,should_not_be_time_period_task
user_001637,大样本非固定时段_low_count_0495,evening,low_count,0,large_time_period_negative_0495,should_not_be_time_period_task
user_001680,大样本非固定时段_low_active_days_0496,early_morning,low_active_days,0,large_time_period_negative_0496,should_not_be_time_period_task
user_000304,大样本非固定时段_low_share_0497,morning,low_share,0,large_time_period_negative_0497,should_not_be_time_period_task
user_001329,大样本非固定时段_low_count_0498,afternoon,low_count,0,large_time_period_negative_0498,should_not_be_time_period_task
user_000612,大样本非固定时段_low_active_days_0499,evening,low_active_days,0,large_time_period_negative_0499,should_not_be_time_period_task
user_001183,大样本非固定时段_low_share_0500,early_morning,low_share,0,large_time_period_negative_0500,should_not_be_time_period_task
user_001225,大样本非固定时段_low_count_0501,morning,low_count,0,large_time_period_negative_0501,should_not_be_time_period_task
user_001027,大样本非固定时段_low_active_days_0502,afternoon,low_active_days,0,large_time_period_negative_0502,should_not_be_time_period_task
user_001494,大样本非固定时段_low_share_0503,evening,low_share,0,large_time_period_negative_0503,should_not_be_time_period_task
user_001205,大样本非固定时段_low_count_0504,early_morning,low_count,0,large_time_period_negative_0504,should_not_be_time_period_task
user_000067,大样本非固定时段_low_active_days_0505,morning,low_active_days,0,large_time_period_negative_0505,should_not_be_time_period_task
user_000193,大样本非固定时段_low_share_0506,afternoon,low_share,0,large_time_period_negative_0506,should_not_be_time_period_task
user_001652,大样本非固定时段_low_count_0507,evening,low_count,0,large_time_period_negative_0507,should_not_be_time_period_task
user_001353,大样本非固定时段_low_active_days_0508,early_morning,low_active_days,0,large_time_period_negative_0508,should_not_be_time_period_task
user_000531,大样本非固定时段_low_share_0509,morning,low_share,0,large_time_period_negative_0509,should_not_be_time_period_task
user_000512,大样本非固定时段_low_count_0510,afternoon,low_count,0,large_time_period_negative_0510,should_not_be_time_period_task
user_001415,大样本非固定时段_low_active_days_0511,evening,low_active_days,0,large_time_period_negative_0511,should_not_be_time_period_task
user_001710,大样本非固定时段_low_share_0512,early_morning,low_share,0,large_time_period_negative_0512,should_not_be_time_period_task
user_000242,大样本非固定时段_low_count_0513,morning,low_count,0,large_time_period_negative_0513,should_not_be_time_period_task
user_001646,大样本非固定时段_low_active_days_0514,afternoon,low_active_days,0,large_time_period_negative_0514,should_not_be_time_period_task
user_001099,大样本非固定时段_low_share_0515,evening,low_share,0,large_time_period_negative_0515,should_not_be_time_period_task
user_000831,大样本非固定时段_low_count_0516,early_morning,low_count,0,large_time_period_negative_0516,should_not_be_time_period_task
user_001798,大样本非固定时段_low_active_days_0517,morning,low_active_days,0,large_time_period_negative_0517,should_not_be_time_period_task
user_001772,大样本非固定时段_low_share_0518,afternoon,low_share,0,large_time_period_negative_0518,should_not_be_time_period_task
user_000992,大样本非固定时段_low_count_0519,evening,low_count,0,large_time_period_negative_0519,should_not_be_time_period_task
user_001701,大样本非固定时段_low_active_days_0520,early_morning,low_active_days,0,large_time_period_negative_0520,should_not_be_time_period_task
user_000157,大样本非固定时段_low_share_0521,morning,low_share,0,large_time_period_negative_0521,should_not_be_time_period_task
user_001258,大样本非固定时段_low_count_0522,afternoon,low_count,0,large_time_period_negative_0522,should_not_be_time_period_task
user_000944,大样本非固定时段_low_active_days_0523,evening,low_active_days,0,large_time_period_negative_0523,should_not_be_time_period_task
user_001192,大样本非固定时段_low_share_0524,early_morning,low_share,0,large_time_period_negative_0524,should_not_be_time_period_task
user_000651,大样本非固定时段_low_count_0525,morning,low_count,0,large_time_period_negative_0525,should_not_be_time_period_task
user_001657,大样本非固定时段_low_active_days_0526,afternoon,low_active_days,0,large_time_period_negative_0526,should_not_be_time_period_task
user_000026,大样本非固定时段_low_share_0527,evening,low_share,0,large_time_period_negative_0527,should_not_be_time_period_task
user_001238,大样本非固定时段_low_count_0528,early_morning,low_count,0,large_time_period_negative_0528,should_not_be_time_period_task
user_001892,大样本非固定时段_low_active_days_0529,morning,low_active_days,0,large_time_period_negative_0529,should_not_be_time_period_task
user_000125,大样本非固定时段_low_share_0530,afternoon,low_share,0,large_time_period_negative_0530,should_not_be_time_period_task
user_001517,大样本非固定时段_low_count_0531,evening,low_count,0,large_time_period_negative_0531,should_not_be_time_period_task
user_000393,大样本非固定时段_low_active_days_0532,early_morning,low_active_days,0,large_time_period_negative_0532,should_not_be_time_period_task
user_000938,大样本非固定时段_low_share_0533,morning,low_share,0,large_time_period_negative_0533,should_not_be_time_period_task
user_000162,大样本非固定时段_low_count_0534,afternoon,low_count,0,large_time_period_negative_0534,should_not_be_time_period_task
user_000774,大样本非固定时段_low_active_days_0535,evening,low_active_days,0,large_time_period_negative_0535,should_not_be_time_period_task
user_001590,大样本非固定时段_low_share_0536,early_morning,low_share,0,large_time_period_negative_0536,should_not_be_time_period_task
user_001982,大样本非固定时段_low_count_0537,morning,low_count,0,large_time_period_negative_0537,should_not_be_time_period_task
user_001474,大样本非固定时段_low_active_days_0538,afternoon,low_active_days,0,large_time_period_negative_0538,should_not_be_time_period_task
user_001096,大样本非固定时段_low_share_0539,evening,low_share,0,large_time_period_negative_0539,should_not_be_time_period_task
user_001735,大样本非固定时段_low_count_0540,early_morning,low_count,0,large_time_period_negative_0540,should_not_be_time_period_task
user_000221,大样本非固定时段_low_active_days_0541,morning,low_active_days,0,large_time_period_negative_0541,should_not_be_time_period_task
user_000907,大样本非固定时段_low_share_0542,afternoon,low_share,0,large_time_period_negative_0542,should_not_be_time_period_task
user_001420,大样本非固定时段_low_count_0543,evening,low_count,0,large_time_period_negative_0543,should_not_be_time_period_task
user_000838,大样本非固定时段_low_active_days_0544,early_morning,low_active_days,0,large_time_period_negative_0544,should_not_be_time_period_task
user_001307,大样本非固定时段_low_share_0545,morning,low_share,0,large_time_period_negative_0545,should_not_be_time_period_task
user_000173,大样本非固定时段_low_count_0546,afternoon,low_count,0,large_time_period_negative_0546,should_not_be_time_period_task
user_000470,大样本非固定时段_low_active_days_0547,evening,low_active_days,0,large_time_period_negative_0547,should_not_be_time_period_task
user_001320,大样本非固定时段_low_share_0548,early_morning,low_share,0,large_time_period_negative_0548,should_not_be_time_period_task
user_000656,大样本非固定时段_low_count_0549,morning,low_count,0,large_time_period_negative_0549,should_not_be_time_period_task
user_000116,大样本非固定时段_low_active_days_0550,afternoon,low_active_days,0,large_time_period_negative_0550,should_not_be_time_period_task
user_001116,大样本非固定时段_low_share_0551,evening,low_share,0,large_time_period_negative_0551,should_not_be_time_period_task
user_000052,大样本非固定时段_low_count_0552,early_morning,low_count,0,large_time_period_negative_0552,should_not_be_time_period_task
user_000974,大样本非固定时段_low_active_days_0553,morning,low_active_days,0,large_time_period_negative_0553,should_not_be_time_period_task
user_001923,大样本非固定时段_low_share_0554,afternoon,low_share,0,large_time_period_negative_0554,should_not_be_time_period_task
user_000673,大样本非固定时段_low_count_0555,evening,low_count,0,large_time_period_negative_0555,should_not_be_time_period_task
user_001430,大样本非固定时段_low_active_days_0556,early_morning,low_active_days,0,large_time_period_negative_0556,should_not_be_time_period_task
user_001043,大样本非固定时段_low_share_0557,morning,low_share,0,large_time_period_negative_0557,should_not_be_time_period_task
user_000886,大样本非固定时段_low_count_0558,afternoon,low_count,0,large_time_period_negative_0558,should_not_be_time_period_task
user_000741,大样本非固定时段_low_active_days_0559,evening,low_active_days,0,large_time_period_negative_0559,should_not_be_time_period_task
user_000066,大样本非固定时段_low_share_0560,early_morning,low_share,0,large_time_period_negative_0560,should_not_be_time_period_task
user_001845,大样本非固定时段_low_count_0561,morning,low_count,0,large_time_period_negative_0561,should_not_be_time_period_task
user_000087,大样本非固定时段_low_active_days_0562,afternoon,low_active_days,0,large_time_period_negative_0562,should_not_be_time_period_task
user_000784,大样本非固定时段_low_share_0563,evening,low_share,0,large_time_period_negative_0563,should_not_be_time_period_task
user_001078,大样本非固定时段_low_count_0564,early_morning,low_count,0,large_time_period_negative_0564,should_not_be_time_period_task
user_000344,大样本非固定时段_low_active_days_0565,morning,low_active_days,0,large_time_period_negative_0565,should_not_be_time_period_task
user_001966,大样本非固定时段_low_share_0566,afternoon,low_share,0,large_time_period_negative_0566,should_not_be_time_period_task
user_000462,大样本非固定时段_low_count_0567,evening,low_count,0,large_time_period_negative_0567,should_not_be_time_period_task
user_001633,大样本非固定时段_low_active_days_0568,early_morning,low_active_days,0,large_time_period_negative_0568,should_not_be_time_period_task
user_000101,大样本非固定时段_low_share_0569,morning,low_share,0,large_time_period_negative_0569,should_not_be_time_period_task
user_001424,大样本非固定时段_low_count_0570,afternoon,low_count,0,large_time_period_negative_0570,should_not_be_time_period_task
user_000059,大样本非固定时段_low_active_days_0571,evening,low_active_days,0,large_time_period_negative_0571,should_not_be_time_period_task
user_000168,大样本非固定时段_low_share_0572,early_morning,low_share,0,large_time_period_negative_0572,should_not_be_time_period_task
user_000204,大样本非固定时段_low_count_0573,morning,low_count,0,large_time_period_negative_0573,should_not_be_time_period_task
user_001873,大样本非固定时段_low_active_days_0574,afternoon,low_active_days,0,large_time_period_negative_0574,should_not_be_time_period_task
user_001297,大样本非固定时段_low_share_0575,evening,low_share,0,large_time_period_negative_0575,should_not_be_time_period_task
user_001833,大样本非固定时段_low_count_0576,early_morning,low_count,0,large_time_period_negative_0576,should_not_be_time_period_task
user_000547,大样本非固定时段_low_active_days_0577,morning,low_active_days,0,large_time_period_negative_0577,should_not_be_time_period_task
user_001596,大样本非固定时段_low_share_0578,afternoon,low_share,0,large_time_period_negative_0578,should_not_be_time_period_task
user_001828,大样本非固定时段_low_count_0579,evening,low_count,0,large_time_period_negative_0579,should_not_be_time_period_task
user_000383,大样本非固定时段_low_active_days_0580,early_morning,low_active_days,0,large_time_period_negative_0580,should_not_be_time_period_task
user_000415,大样本非固定时段_low_share_0581,morning,low_share,0,large_time_period_negative_0581,should_not_be_time_period_task
user_000965,大样本非固定时段_low_count_0582,afternoon,low_count,0,large_time_period_negative_0582,should_not_be_time_period_task
user_001235,大样本非固定时段_low_active_days_0583,evening,low_active_days,0,large_time_period_negative_0583,should_not_be_time_period_task
user_001428,大样本非固定时段_low_share_0584,early_morning,low_share,0,large_time_period_negative_0584,should_not_be_time_period_task
user_001766,大样本非固定时段_low_count_0585,morning,low_count,0,large_time_period_negative_0585,should_not_be_time_period_task
user_001391,大样本非固定时段_low_active_days_0586,afternoon,low_active_days,0,large_time_period_negative_0586,should_not_be_time_period_task
user_001228,大样本非固定时段_low_share_0587,evening,low_share,0,large_time_period_negative_0587,should_not_be_time_period_task
user_001432,大样本非固定时段_low_count_0588,early_morning,low_count,0,large_time_period_negative_0588,should_not_be_time_period_task
user_001916,大样本非固定时段_low_active_days_0589,morning,low_active_days,0,large_time_period_negative_0589,should_not_be_time_period_task
user_000385,大样本非固定时段_low_share_0590,afternoon,low_share,0,large_time_period_negative_0590,should_not_be_time_period_task
user_001636,大样本非固定时段_low_count_0591,evening,low_count,0,large_time_period_negative_0591,should_not_be_time_period_task
user_000450,大样本非固定时段_low_active_days_0592,early_morning,low_active_days,0,large_time_period_negative_0592,should_not_be_time_period_task
user_000388,大样本非固定时段_low_share_0593,morning,low_share,0,large_time_period_negative_0593,should_not_be_time_period_task
user_001834,大样本非固定时段_low_count_0594,afternoon,low_count,0,large_time_period_negative_0594,should_not_be_time_period_task
user_000473,大样本非固定时段_low_active_days_0595,evening,low_active_days,0,large_time_period_negative_0595,should_not_be_time_period_task
user_000549,大样本非固定时段_low_share_0596,early_morning,low_share,0,large_time_period_negative_0596,should_not_be_time_period_task
user_001886,大样本非固定时段_low_count_0597,morning,low_count,0,large_time_period_negative_0597,should_not_be_time_period_task
user_000591,大样本非固定时段_low_active_days_0598,afternoon,low_active_days,0,large_time_period_negative_0598,should_not_be_time_period_task
user_000112,大样本非固定时段_low_share_0599,evening,low_share,0,large_time_period_negative_0599,should_not_be_time_period_task
user_001812,大样本非固定时段_low_count_0600,early_morning,low_count,0,large_time_period_negative_0600,should_not_be_time_period_task
user_001135,大样本非固定时段_low_active_days_0601,morning,low_active_days,0,large_time_period_negative_0601,should_not_be_time_period_task
user_001161,大样本非固定时段_low_share_0602,afternoon,low_share,0,large_time_period_negative_0602,should_not_be_time_period_task
user_001867,大样本非固定时段_low_count_0603,evening,low_count,0,large_time_period_negative_0603,should_not_be_time_period_task
user_000897,大样本非固定时段_low_active_days_0604,early_morning,low_active_days,0,large_time_period_negative_0604,should_not_be_time_period_task
user_001241,大样本非固定时段_low_share_0605,morning,low_share,0,large_time_period_negative_0605,should_not_be_time_period_task
user_001440,大样本非固定时段_low_count_0606,afternoon,low_count,0,large_time_period_negative_0606,should_not_be_time_period_task
user_001452,大样本非固定时段_low_active_days_0607,evening,low_active_days,0,large_time_period_negative_0607,should_not_be_time_period_task
user_001376,大样本非固定时段_low_share_0608,early_morning,low_share,0,large_time_period_negative_0608,should_not_be_time_period_task
user_001775,大样本非固定时段_low_count_0609,morning,low_count,0,large_time_period_negative_0609,should_not_be_time_period_task
user_000071,大样本非固定时段_low_active_days_0610,afternoon,low_active_days,0,large_time_period_negative_0610,should_not_be_time_period_task
user_000904,大样本非固定时段_low_share_0611,evening,low_share,0,large_time_period_negative_0611,should_not_be_time_period_task
user_001489,大样本非固定时段_low_count_0612,early_morning,low_count,0,large_time_period_negative_0612,should_not_be_time_period_task
user_000731,大样本非固定时段_low_active_days_0613,morning,low_active_days,0,large_time_period_negative_0613,should_not_be_time_period_task
user_001290,大样本非固定时段_low_share_0614,afternoon,low_share,0,large_time_period_negative_0614,should_not_be_time_period_task
user_001843,大样本非固定时段_low_count_0615,evening,low_count,0,large_time_period_negative_0615,should_not_be_time_period_task
user_000677,大样本非固定时段_low_active_days_0616,early_morning,low_active_days,0,large_time_period_negative_0616,should_not_be_time_period_task
user_000264,大样本非固定时段_low_share_0617,morning,low_share,0,large_time_period_negative_0617,should_not_be_time_period_task
user_001806,大样本非固定时段_low_count_0618,afternoon,low_count,0,large_time_period_negative_0618,should_not_be_time_period_task
user_001848,大样本非固定时段_low_active_days_0619,evening,low_active_days,0,large_time_period_negative_0619,should_not_be_time_period_task
user_001945,大样本非固定时段_low_share_0620,early_morning,low_share,0,large_time_period_negative_0620,should_not_be_time_period_task
user_000692,大样本非固定时段_low_count_0621,morning,low_count,0,large_time_period_negative_0621,should_not_be_time_period_task
user_001088,大样本非固定时段_low_active_days_0622,afternoon,low_active_days,0,large_time_period_negative_0622,should_not_be_time_period_task
user_001413,大样本非固定时段_low_share_0623,evening,low_share,0,large_time_period_negative_0623,should_not_be_time_period_task
user_000309,大样本非固定时段_low_count_0624,early_morning,low_count,0,large_time_period_negative_0624,should_not_be_time_period_task
user_001921,大样本非固定时段_low_active_days_0625,morning,low_active_days,0,large_time_period_negative_0625,should_not_be_time_period_task
user_001655,大样本非固定时段_low_share_0626,afternoon,low_share,0,large_time_period_negative_0626,should_not_be_time_period_task
user_001509,大样本非固定时段_low_count_0627,evening,low_count,0,large_time_period_negative_0627,should_not_be_time_period_task
user_000865,大样本非固定时段_low_active_days_0628,early_morning,low_active_days,0,large_time_period_negative_0628,should_not_be_time_period_task
user_000649,大样本非固定时段_low_share_0629,morning,low_share,0,large_time_period_negative_0629,should_not_be_time_period_task
user_000285,大样本非固定时段_low_count_0630,afternoon,low_count,0,large_time_period_negative_0630,should_not_be_time_period_task
user_000804,大样本非固定时段_low_active_days_0631,evening,low_active_days,0,large_time_period_negative_0631,should_not_be_time_period_task
user_001362,大样本非固定时段_low_share_0632,early_morning,low_share,0,large_time_period_negative_0632,should_not_be_time_period_task
user_001040,大样本非固定时段_low_count_0633,morning,low_count,0,large_time_period_negative_0633,should_not_be_time_period_task
user_000397,大样本非固定时段_low_active_days_0634,afternoon,low_active_days,0,large_time_period_negative_0634,should_not_be_time_period_task
user_000239,大样本非固定时段_low_share_0635,evening,low_share,0,large_time_period_negative_0635,should_not_be_time_period_task
user_000613,大样本非固定时段_low_count_0636,early_morning,low_count,0,large_time_period_negative_0636,should_not_be_time_period_task
user_001492,大样本非固定时段_low_active_days_0637,morning,low_active_days,0,large_time_period_negative_0637,should_not_be_time_period_task
user_000599,大样本非固定时段_low_share_0638,afternoon,low_share,0,large_time_period_negative_0638,should_not_be_time_period_task
user_001705,大样本非固定时段_low_count_0639,evening,low_count,0,large_time_period_negative_0639,should_not_be_time_period_task
user_000494,大样本非固定时段_low_active_days_0640,early_morning,low_active_days,0,large_time_period_negative_0640,should_not_be_time_period_task
user_000316,大样本非固定时段_low_share_0641,morning,low_share,0,large_time_period_negative_0641,should_not_be_time_period_task
user_001861,大样本非固定时段_low_count_0642,afternoon,low_count,0,large_time_period_negative_0642,should_not_be_time_period_task
user_001611,大样本非固定时段_low_active_days_0643,evening,low_active_days,0,large_time_period_negative_0643,should_not_be_time_period_task
user_001980,大样本非固定时段_low_share_0644,early_morning,low_share,0,large_time_period_negative_0644,should_not_be_time_period_task
user_000175,大样本非固定时段_low_count_0645,morning,low_count,0,large_time_period_negative_0645,should_not_be_time_period_task
user_001042,大样本非固定时段_low_active_days_0646,afternoon,low_active_days,0,large_time_period_negative_0646,should_not_be_time_period_task
user_001325,大样本非固定时段_low_share_0647,evening,low_share,0,large_time_period_negative_0647,should_not_be_time_period_task
user_000875,大样本非固定时段_low_count_0648,early_morning,low_count,0,large_time_period_negative_0648,should_not_be_time_period_task
user_001149,大样本非固定时段_low_active_days_0649,morning,low_active_days,0,large_time_period_negative_0649,should_not_be_time_period_task
user_001853,大样本非固定时段_low_share_0650,afternoon,low_share,0,large_time_period_negative_0650,should_not_be_time_period_task
user_001178,大样本非固定时段_low_count_0651,evening,low_count,0,large_time_period_negative_0651,should_not_be_time_period_task
user_001070,大样本非固定时段_low_active_days_0652,early_morning,low_active_days,0,large_time_period_negative_0652,should_not_be_time_period_task
user_001185,大样本非固定时段_low_share_0653,morning,low_share,0,large_time_period_negative_0653,should_not_be_time_period_task
user_000402,大样本非固定时段_low_count_0654,afternoon,low_count,0,large_time_period_negative_0654,should_not_be_time_period_task
user_000826,大样本非固定时段_low_active_days_0655,evening,low_active_days,0,large_time_period_negative_0655,should_not_be_time_period_task
user_000198,大样本非固定时段_low_share_0656,early_morning,low_share,0,large_time_period_negative_0656,should_not_be_time_period_task
user_001712,大样本非固定时段_low_count_0657,morning,low_count,0,large_time_period_negative_0657,should_not_be_time_period_task
user_001098,大样本非固定时段_low_active_days_0658,afternoon,low_active_days,0,large_time_period_negative_0658,should_not_be_time_period_task
user_000615,大样本非固定时段_low_share_0659,evening,low_share,0,large_time_period_negative_0659,should_not_be_time_period_task
user_000420,大样本非固定时段_low_count_0660,early_morning,low_count,0,large_time_period_negative_0660,should_not_be_time_period_task
user_000644,大样本非固定时段_low_active_days_0661,morning,low_active_days,0,large_time_period_negative_0661,should_not_be_time_period_task
user_001831,大样本非固定时段_low_share_0662,afternoon,low_share,0,large_time_period_negative_0662,should_not_be_time_period_task
user_000362,大样本非固定时段_low_count_0663,evening,low_count,0,large_time_period_negative_0663,should_not_be_time_period_task
user_001667,大样本非固定时段_low_active_days_0664,early_morning,low_active_days,0,large_time_period_negative_0664,should_not_be_time_period_task
user_000422,大样本非固定时段_low_share_0665,morning,low_share,0,large_time_period_negative_0665,should_not_be_time_period_task
user_000621,大样本非固定时段_low_count_0666,afternoon,low_count,0,large_time_period_negative_0666,should_not_be_time_period_task
user_000742,大样本非固定时段_low_active_days_0667,evening,low_active_days,0,large_time_period_negative_0667,should_not_be_time_period_task
user_001672,大样本非固定时段_low_share_0668,early_morning,low_share,0,large_time_period_negative_0668,should_not_be_time_period_task
user_001032,大样本非固定时段_low_count_0669,morning,low_count,0,large_time_period_negative_0669,should_not_be_time_period_task
user_000632,大样本非固定时段_low_active_days_0670,afternoon,low_active_days,0,large_time_period_negative_0670,should_not_be_time_period_task
user_000033,大样本非固定时段_low_share_0671,evening,low_share,0,large_time_period_negative_0671,should_not_be_time_period_task
user_000035,大样本非固定时段_low_count_0672,early_morning,low_count,0,large_time_period_negative_0672,should_not_be_time_period_task
user_001690,大样本非固定时段_low_active_days_0673,morning,low_active_days,0,large_time_period_negative_0673,should_not_be_time_period_task
user_000953,大样本非固定时段_low_share_0674,afternoon,low_share,0,large_time_period_negative_0674,should_not_be_time_period_task
user_000015,大样本非固定时段_low_count_0675,evening,low_count,0,large_time_period_negative_0675,should_not_be_time_period_task
user_001617,大样本非固定时段_low_active_days_0676,early_morning,low_active_days,0,large_time_period_negative_0676,should_not_be_time_period_task
user_001204,大样本非固定时段_low_share_0677,morning,low_share,0,large_time_period_negative_0677,should_not_be_time_period_task
user_001875,大样本非固定时段_low_count_0678,afternoon,low_count,0,large_time_period_negative_0678,should_not_be_time_period_task
user_001254,大样本非固定时段_low_active_days_0679,evening,low_active_days,0,large_time_period_negative_0679,should_not_be_time_period_task
user_001600,大样本非固定时段_low_share_0680,early_morning,low_share,0,large_time_period_negative_0680,should_not_be_time_period_task
user_001190,大样本非固定时段_low_count_0681,morning,low_count,0,large_time_period_negative_0681,should_not_be_time_period_task
user_000212,大样本非固定时段_low_active_days_0682,afternoon,low_active_days,0,large_time_period_negative_0682,should_not_be_time_period_task
user_000291,大样本非固定时段_low_share_0683,evening,low_share,0,large_time_period_negative_0683,should_not_be_time_period_task
user_001408,大样本非固定时段_low_count_0684,early_morning,low_count,0,large_time_period_negative_0684,should_not_be_time_period_task
user_000848,大样本非固定时段_low_active_days_0685,morning,low_active_days,0,large_time_period_negative_0685,should_not_be_time_period_task
user_000572,大样本非固定时段_low_share_0686,afternoon,low_share,0,large_time_period_negative_0686,should_not_be_time_period_task
user_000408,大样本非固定时段_low_count_0687,evening,low_count,0,large_time_period_negative_0687,should_not_be_time_period_task
user_000781,大样本非固定时段_low_active_days_0688,early_morning,low_active_days,0,large_time_period_negative_0688,should_not_be_time_period_task
user_001117,大样本非固定时段_low_share_0689,morning,low_share,0,large_time_period_negative_0689,should_not_be_time_period_task
user_001743,大样本非固定时段_low_count_0690,afternoon,low_count,0,large_time_period_negative_0690,should_not_be_time_period_task
user_000916,大样本非固定时段_low_active_days_0691,evening,low_active_days,0,large_time_period_negative_0691,should_not_be_time_period_task
user_001028,大样本非固定时段_low_share_0692,early_morning,low_share,0,large_time_period_negative_0692,should_not_be_time_period_task
user_000068,大样本非固定时段_low_count_0693,morning,low_count,0,large_time_period_negative_0693,should_not_be_time_period_task
user_000586,大样本非固定时段_low_active_days_0694,afternoon,low_active_days,0,large_time_period_negative_0694,should_not_be_time_period_task
user_000461,大样本非固定时段_low_share_0695,evening,low_share,0,large_time_period_negative_0695,should_not_be_time_period_task
user_001587,大样本非固定时段_low_count_0696,early_morning,low_count,0,large_time_period_negative_0696,should_not_be_time_period_task
user_001514,大样本非固定时段_low_active_days_0697,morning,low_active_days,0,large_time_period_negative_0697,should_not_be_time_period_task
user_000083,大样本非固定时段_low_share_0698,afternoon,low_share,0,large_time_period_negative_0698,should_not_be_time_period_task
user_000434,大样本非固定时段_low_count_0699,evening,low_count,0,large_time_period_negative_0699,should_not_be_time_period_task
user_000728,大样本非固定时段_low_active_days_0700,early_morning,low_active_days,0,large_time_period_negative_0700,should_not_be_time_period_task
user_000195,大样本非固定时段_low_share_0701,morning,low_share,0,large_time_period_negative_0701,should_not_be_time_period_task
user_001871,大样本非固定时段_low_count_0702,afternoon,low_count,0,large_time_period_negative_0702,should_not_be_time_period_task
user_000984,大样本非固定时段_low_active_days_0703,evening,low_active_days,0,large_time_period_negative_0703,should_not_be_time_period_task
user_001443,大样本非固定时段_low_share_0704,early_morning,low_share,0,large_time_period_negative_0704,should_not_be_time_period_task
user_000189,大样本非固定时段_low_count_0705,morning,low_count,0,large_time_period_negative_0705,should_not_be_time_period_task
user_001331,大样本非固定时段_low_active_days_0706,afternoon,low_active_days,0,large_time_period_negative_0706,should_not_be_time_period_task
user_000072,大样本非固定时段_low_share_0707,evening,low_share,0,large_time_period_negative_0707,should_not_be_time_period_task
user_001621,大样本非固定时段_low_count_0708,early_morning,low_count,0,large_time_period_negative_0708,should_not_be_time_period_task
user_001472,大样本非固定时段_low_active_days_0709,morning,low_active_days,0,large_time_period_negative_0709,should_not_be_time_period_task
user_001305,大样本非固定时段_low_share_0710,afternoon,low_share,0,large_time_period_negative_0710,should_not_be_time_period_task
user_001866,大样本非固定时段_low_count_0711,evening,low_count,0,large_time_period_negative_0711,should_not_be_time_period_task
user_001807,大样本非固定时段_low_active_days_0712,early_morning,low_active_days,0,large_time_period_negative_0712,should_not_be_time_period_task
user_000449,大样本非固定时段_low_share_0713,morning,low_share,0,large_time_period_negative_0713,should_not_be_time_period_task
user_000379,大样本非固定时段_low_count_0714,afternoon,low_count,0,large_time_period_negative_0714,should_not_be_time_period_task
user_001727,大样本非固定时段_low_active_days_0715,evening,low_active_days,0,large_time_period_negative_0715,should_not_be_time_period_task
user_001687,大样本非固定时段_low_share_0716,early_morning,low_share,0,large_time_period_negative_0716,should_not_be_time_period_task
user_001992,大样本非固定时段_low_count_0717,morning,low_count,0,large_time_period_negative_0717,should_not_be_time_period_task
user_000795,大样本非固定时段_low_active_days_0718,afternoon,low_active_days,0,large_time_period_negative_0718,should_not_be_time_period_task
user_000913,大样本非固定时段_low_share_0719,evening,low_share,0,large_time_period_negative_0719,should_not_be_time_period_task
user_001986,大样本非固定时段_low_count_0720,early_morning,low_count,0,large_time_period_negative_0720,should_not_be_time_period_task
user_001030,大样本非固定时段_low_active_days_0721,morning,low_active_days,0,large_time_period_negative_0721,should_not_be_time_period_task
user_001695,大样本非固定时段_low_share_0722,afternoon,low_share,0,large_time_period_negative_0722,should_not_be_time_period_task
user_000660,大样本非固定时段_low_count_0723,evening,low_count,0,large_time_period_negative_0723,should_not_be_time_period_task
user_000188,大样本非固定时段_low_active_days_0724,early_morning,low_active_days,0,large_time_period_negative_0724,should_not_be_time_period_task
user_001233,大样本非固定时段_low_share_0725,morning,low_share,0,large_time_period_negative_0725,should_not_be_time_period_task
user_000358,大样本非固定时段_low_count_0726,afternoon,low_count,0,large_time_period_negative_0726,should_not_be_time_period_task
user_001755,大样本非固定时段_low_active_days_0727,evening,low_active_days,0,large_time_period_negative_0727,should_not_be_time_period_task
user_000504,大样本非固定时段_low_share_0728,early_morning,low_share,0,large_time_period_negative_0728,should_not_be_time_period_task
user_001067,大样本非固定时段_low_count_0729,morning,low_count,0,large_time_period_negative_0729,should_not_be_time_period_task
user_001958,大样本非固定时段_low_active_days_0730,afternoon,low_active_days,0,large_time_period_negative_0730,should_not_be_time_period_task
user_001147,大样本非固定时段_low_share_0731,evening,low_share,0,large_time_period_negative_0731,should_not_be_time_period_task
user_001080,大样本非固定时段_low_count_0732,early_morning,low_count,0,large_time_period_negative_0732,should_not_be_time_period_task
user_001602,大样本非固定时段_low_active_days_0733,morning,low_active_days,0,large_time_period_negative_0733,should_not_be_time_period_task
user_001936,大样本非固定时段_low_share_0734,afternoon,low_share,0,large_time_period_negative_0734,should_not_be_time_period_task
user_000145,大样本非固定时段_low_count_0735,evening,low_count,0,large_time_period_negative_0735,should_not_be_time_period_task
user_000738,大样本非固定时段_low_active_days_0736,early_morning,low_active_days,0,large_time_period_negative_0736,should_not_be_time_period_task
user_001084,大样本非固定时段_low_share_0737,morning,low_share,0,large_time_period_negative_0737,should_not_be_time_period_task
user_001187,大样本非固定时段_low_count_0738,afternoon,low_count,0,large_time_period_negative_0738,should_not_be_time_period_task
user_000027,大样本非固定时段_low_active_days_0739,evening,low_active_days,0,large_time_period_negative_0739,should_not_be_time_period_task
user_000336,大样本非固定时段_low_share_0740,early_morning,low_share,0,large_time_period_negative_0740,should_not_be_time_period_task
user_001232,大样本非固定时段_low_count_0741,morning,low_count,0,large_time_period_negative_0741,should_not_be_time_period_task
