user_id,sequence,sequence_length,support_count,next_action_candidate,positive_label,pattern_id
user_000039,大样本链路_0621_步骤1 -> 大样本链路_0621_步骤2 -> 大样本链路_0621_步骤3,3,3,大样本链路_0621_步骤3,1,large_sequence_0621
user_001342,大样本链路_0622_步骤1 -> 大样本链路_0622_步骤2 -> 大样本链路_0622_步骤3 -> 大样本链路_0622_步骤4,4,3,大样本链路_0622_步骤4,1,large_sequence_0622
user_001869,大样本链路_0623_步骤1 -> 大样本链路_0623_步骤2 -> 大样本链路_0623_步骤3 -> 大样本链路_0623_步骤4 -> 大样本链路_0623_步骤5,5,3,大样本链路_0623_步骤5,1,large_sequence_0623
user_001837,大样本链路_0624_步骤1 -> 大样本链路_0624_步骤2,2,4,大样本链路_0624_步骤2,1,large_sequence_0624
user_001818,大样本链路_0625_步骤1 -> 大样本链路_0625_步骤2 -> 大样本链路_0625_步骤3,3,3,大样本链路_0625_步骤3,1,large_sequence_0625
user_000054,大样本链路_0626_步骤1 -> 大样本链路_0626_步骤2 -> 大样本链路_0626_步骤3 -> 大样本链路_0626_步骤4,4,3,大样本链路_0626_步骤4,1,large_sequence_0626
user_001386,大样本链路_0627_步骤1 -> 大样本链路_0627_步骤2 -> 大样本链路_0627_步骤3 -> 大样本链路_0627_步骤4 -> 大样本链路_0627_步骤5,5,3,大样本链路_0627_步骤5,1,large_sequence_0627
user_000994,大样本链路_0628_步骤1 -> 大样本链路_0628_步骤2,2,4,大样本链路_0628_步骤2,1,large_sequence_0628
user_001105,大样本链路_0629_步骤1 -> 大样本链路_0629_步骤2 -> 大样本链路_0629_步骤3,3,3,大样本链路_0629_步骤3,1,large_sequence_0629
user_000034,大样本链路_0630_步骤1 -> 大样本链路_0630_步骤2 -> 大样本链路_0630_步骤3 -> 大样本链路_0630_步骤4,4,3,大样本链路_0630_步骤4,1,large_sequence_0630
user_000491,大样本链路_0631_步骤1 -> 大样本链路_0631_步骤2 -> 大样本链路_0631_步骤3 -> 大样本链路_0631_步骤4 -> 大样本链路_0631_步骤5,5,3,大样本链路_0631_步骤5,1,large_sequence_0631
user_000760,大样本链路_0632_步骤1 -> 大样本链路_0632_步骤2,2,4,大样本链路_0632_步骤2,1,large_sequence_0632
user_000147,大样本链路_0633_步骤1 -> 大样本链路_0633_步骤2 -> 大样本链路_0633_步骤3,3,3,大样本链路_0633_步骤3,1,large_sequence_0633
user_000724,大样本链路_0634_步骤1 -> 大样本链路_0634_步骤2 -> 大样本链路_0634_步骤3 -> 大样本链路_0634_步骤4,4,3,大样本链路_0634_步骤4,1,large_sequence_0634
user_000548,大样本链路_0635_步骤1 -> 大样本链路_0635_步骤2 -> 大样本链路_0635_步骤3 -> 大样本链路_0635_步骤4 -> 大样本链路_0635_步骤5,5,3,大样本链路_0635_步骤5,1,large_sequence_0635
user_000043,大样本链路_0636_步骤1 -> 大样本链路_0636_步骤2,2,4,大样本链路_0636_步骤2,1,large_sequence_0636
user_000740,大样本链路_0637_步骤1 -> 大样本链路_0637_步骤2 -> 大样本链路_0637_步骤3,3,3,大样本链路_0637_步骤3,1,large_sequence_0637
user_001979,大样本链路_0638_步骤1 -> 大样本链路_0638_步骤2 -> 大样本链路_0638_步骤3 -> 大样本链路_0638_步骤4,4,3,大样本链路_0638_步骤4,1,large_sequence_0638
user_000167,大样本链路_0639_步骤1 -> 大样本链路_0639_步骤2 -> 大样本链路_0639_步骤3 -> 大样本链路_0639_步骤4 -> 大样本链路_0639_步骤5,5,3,大样本链路_0639_步骤5,1,large_sequence_0639
user_000288,大样本链路_0640_步骤1 -> 大样本链路_0640_步骤2,2,4,大样本链路_0640_步骤2,1,large_sequence_0640
user_000669,大样本链路_0641_步骤1 -> 大样本链路_0641_步骤2 -> 大样本链路_0641_步骤3,3,3,大样本链路_0641_步骤3,1,large_sequence_0641
user_000269,大样本链路_0642_步骤1 -> 大样本链路_0642_步骤2 -> 大样本链路_0642_步骤3 -> 大样本链路_0642_步骤4,4,3,大样本链路_0642_步骤4,1,large_sequence_0642
user_000675,大样本链路_0643_步骤1 -> 大样本链路_0643_步骤2 -> 大样本链路_0643_步骤3 -> 大样本链路_0643_步骤4 -> 大样本链路_0643_步骤5,5,3,大样本链路_0643_步骤5,1,large_sequence_0643
user_000418,大样本链路_0644_步骤1 -> 大样本链路_0644_步骤2,2,4,大样本链路_0644_步骤2,1,large_sequence_0644
user_000049,大样本链路_0645_步骤1 -> 大样本链路_0645_步骤2 -> 大样本链路_0645_步骤3,3,3,大样本链路_0645_步骤3,1,large_sequence_0645
user_001079,大样本链路_0646_步骤1 -> 大样本链路_0646_步骤2 -> 大样本链路_0646_步骤3 -> 大样本链路_0646_步骤4,4,3,大样本链路_0646_步骤4,1,large_sequence_0646
user_000873,大样本链路_0647_步骤1 -> 大样本链路_0647_步骤2 -> 大样本链路_0647_步骤3 -> 大样本链路_0647_步骤4 -> 大样本链路_0647_步骤5,5,3,大样本链路_0647_步骤5,1,large_sequence_0647
user_000002,大样本链路_0648_步骤1 -> 大样本链路_0648_步骤2,2,4,大样本链路_0648_步骤2,1,large_sequence_0648
user_000716,大样本链路_0649_步骤1 -> 大样本链路_0649_步骤2 -> 大样本链路_0649_步骤3,3,3,大样本链路_0649_步骤3,1,large_sequence_0649
user_001094,大样本链路_0650_步骤1 -> 大样本链路_0650_步骤2 -> 大样本链路_0650_步骤3 -> 大样本链路_0650_步骤4,4,3,大样本链路_0650_步骤4,1,large_sequence_0650
user_001469,大样本链路_0651_步骤1 -> 大样本链路_0651_步骤2 -> 大样本链路_0651_步骤3 -> 大样本链路_0651_步骤4 -> 大样本链路_0651_步骤5,5,3,大样本链路_0651_步骤5,1,large_sequence_0651
user_001139,大样本链路_0652_步骤1 -> 大样本链路_0652_步骤2,2,4,大样本链路_0652_步骤2,1,large_sequence_0652
user_000914,大样本链路_0653_步骤1 -> 大样本链路_0653_步骤2 -> 大样本链路_0653_步骤3,3,3,大样本链路_0653_步骤3,1,large_sequence_0653
user_000438,大样本链路_0654_步骤1 -> 大样本链路_0654_步骤2 -> 大样本链路_0654_步骤3 -> 大样本链路_0654_步骤4,4,3,大样本链路_0654_步骤4,1,large_sequence_0654
user_001631,大样本链路_0655_步骤1 -> 大样本链路_0655_步骤2 -> 大样本链路_0655_步骤3 -> 大样本链路_0655_步骤4 -> 大样本链路_0655_步骤5,5,3,大样本链路_0655_步骤5,1,large_sequence_0655
user_001854,大样本链路_0656_步骤1 -> 大样本链路_0656_步骤2,2,4,大样本链路_0656_步骤2,1,large_sequence_0656
user_000334,大样本链路_0657_步骤1 -> 大样本链路_0657_步骤2 -> 大样本链路_0657_步骤3,3,3,大样本链路_0657_步骤3,1,large_sequence_0657
user_000287,大样本链路_0658_步骤1 -> 大样本链路_0658_步骤2 -> 大样本链路_0658_步骤3 -> 大样本链路_0658_步骤4,4,3,大样本链路_0658_步骤4,1,large_sequence_0658
user_000905,大样本链路_0659_步骤1 -> 大样本链路_0659_步骤2 -> 大样本链路_0659_步骤3 -> 大样本链路_0659_步骤4 -> 大样本链路_0659_步骤5,5,3,大样本链路_0659_步骤5,1,large_sequence_0659
user_001163,大样本链路_0660_步骤1 -> 大样本链路_0660_步骤2,2,4,大样本链路_0660_步骤2,1,large_sequence_0660
user_001441,大样本链路_0661_步骤1 -> 大样本链路_0661_步骤2 -> 大样本链路_0661_步骤3,3,3,大样本链路_0661_步骤3,1,large_sequence_0661
user_001952,大样本链路_0662_步骤1 -> 大样本链路_0662_步骤2 -> 大样本链路_0662_步骤3 -> 大样本链路_0662_步骤4,4,3,大样本链路_0662_步骤4,1,large_sequence_0662
user_000964,大样本链路_0663_步骤1 -> 大样本链路_0663_步骤2 -> 大样本链路_0663_步骤3 -> 大样本链路_0663_步骤4 -> 大样本链路_0663_步骤5,5,3,大样本链路_0663_步骤5,1,large_sequence_0663
user_000761,大样本链路_0664_步骤1 -> 大样本链路_0664_步骤2,2,4,大样本链路_0664_步骤2,1,large_sequence_0664
user_000870,大样本链路_0665_步骤1 -> 大样本链路_0665_步骤2 -> 大样本链路_0665_步骤3,3,3,大样本链路_0665_步骤3,1,large_sequence_0665
user_001649,大样本链路_0666_步骤1 -> 大样本链路_0666_步骤2 -> 大样本链路_0666_步骤3 -> 大样本链路_0666_步骤4,4,3,大样本链路_0666_步骤4,1,large_sequence_0666
user_000172,大样本链路_0667_步骤1 -> 大样本链路_0667_步骤2 -> 大样本链路_0667_步骤3 -> 大样本链路_0667_步骤4 -> 大样本链路_0667_步骤5,5,3,大样本链路_0667_步骤5,1,large_sequence_0667
user_001508,大样本链路_0668_步骤1 -> 大样本链路_0668_步骤2,2,4,大样本链路_0668_步骤2,1,large_sequence_0668
user_001121,大样本链路_0669_步骤1 -> 大样本链路_0669_步骤2 -> 大样本链路_0669_步骤3,3,3,大样本链路_0669_步骤3,1,large_sequence_0669
user_001591,大样本链路_0670_步骤1 -> 大样本链路_0670_步骤2 -> 大样本链路_0670_步骤3 -> 大样本链路_0670_步骤4,4,3,大样本链路_0670_步骤4,1,large_sequence_0670
user_001037,大样本链路_0671_步骤1 -> 大样本链路_0671_步骤2 -> 大样本链路_0671_步骤3 -> 大样本链路_0671_步骤4 -> 大样本链路_0671_步骤5,5,3,大样本链路_0671_步骤5,1,large_sequence_0671
user_000359,大样本链路_0672_步骤1 -> 大样本链路_0672_步骤2,2,4,大样本链路_0672_步骤2,1,large_sequence_0672
user_001174,大样本链路_0673_步骤1 -> 大样本链路_0673_步骤2 -> 大样本链路_0673_步骤3,3,3,大样本链路_0673_步骤3,1,large_sequence_0673
user_001048,大样本链路_0674_步骤1 -> 大样本链路_0674_步骤2 -> 大样本链路_0674_步骤3 -> 大样本链路_0674_步骤4,4,3,大样本链路_0674_步骤4,1,large_sequence_0674
user_000224,大样本链路_0675_步骤1 -> 大样本链路_0675_步骤2 -> 大样本链路_0675_步骤3 -> 大样本链路_0675_步骤4 -> 大样本链路_0675_步骤5,5,3,大样本链路_0675_步骤5,1,large_sequence_0675
user_000215,大样本链路_0676_步骤1 -> 大样本链路_0676_步骤2,2,4,大样本链路_0676_步骤2,1,large_sequence_0676
user_000723,大样本链路_0677_步骤1 -> 大样本链路_0677_步骤2 -> 大样本链路_0677_步骤3,3,3,大样本链路_0677_步骤3,1,large_sequence_0677
user_001457,大样本链路_0678_步骤1 -> 大样本链路_0678_步骤2 -> 大样本链路_0678_步骤3 -> 大样本链路_0678_步骤4,4,3,大样本链路_0678_步骤4,1,large_sequence_0678
user_001061,大样本链路_0679_步骤1 -> 大样本链路_0679_步骤2 -> 大样本链路_0679_步骤3 -> 大样本链路_0679_步骤4 -> 大样本链路_0679_步骤5,5,3,大样本链路_0679_步骤5,1,large_sequence_0679
user_001938,大样本链路_0680_步骤1 -> 大样本链路_0680_步骤2,2,4,大样本链路_0680_步骤2,1,large_sequence_0680
user_001057,大样本链路_0681_步骤1 -> 大样本链路_0681_步骤2 -> 大样本链路_0681_步骤3,3,3,大样本链路_0681_步骤3,1,large_sequence_0681
user_000931,大样本链路_0682_步骤1 -> 大样本链路_0682_步骤2 -> 大样本链路_0682_步骤3 -> 大样本链路_0682_步骤4,4,3,大样本链路_0682_步骤4,1,large_sequence_0682
user_001796,大样本链路_0683_步骤1 -> 大样本链路_0683_步骤2 -> 大样本链路_0683_步骤3 -> 大样本链路_0683_步骤4 -> 大样本链路_0683_步骤5,5,3,大样本链路_0683_步骤5,1,large_sequence_0683
user_000214,大样本链路_0684_步骤1 -> 大样本链路_0684_步骤2,2,4,大样本链路_0684_步骤2,1,large_sequence_0684
user_000815,大样本链路_0685_步骤1 -> 大样本链路_0685_步骤2 -> 大样本链路_0685_步骤3,3,3,大样本链路_0685_步骤3,1,large_sequence_0685
user_000910,大样本链路_0686_步骤1 -> 大样本链路_0686_步骤2 -> 大样本链路_0686_步骤3 -> 大样本链路_0686_步骤4,4,3,大样本链路_0686_步骤4,1,large_sequence_0686
user_001858,大样本链路_0687_步骤1 -> 大样本链路_0687_步骤2 -> 大样本链路_0687_步骤3 -> 大样本链路_0687_步骤4 -> 大样本链路_0687_步骤5,5,3,大样本链路_0687_步骤5,1,large_sequence_0687
user_000225,大样本链路_0688_步骤1 -> 大样本链路_0688_步骤2,2,4,大样本链路_0688_步骤2,1,large_sequence_0688
user_001543,大样本链路_0689_步骤1 -> 大样本链路_0689_步骤2 -> 大样本链路_0689_步骤3,3,3,大样本链路_0689_步骤3,1,large_sequence_0689
user_001989,大样本链路_0690_步骤1 -> 大样本链路_0690_步骤2 -> 大样本链路_0690_步骤3 -> 大样本链路_0690_步骤4,4,3,大样本链路_0690_步骤4,1,large_sequence_0690
user_000650,大样本链路_0691_步骤1 -> 大样本链路_0691_步骤2 -> 大样本链路_0691_步骤3 -> 大样本链路_0691_步骤4 -> 大样本链路_0691_步骤5,5,3,大样本链路_0691_步骤5,1,large_sequence_0691
user_001847,大样本链路_0692_步骤1 -> 大样本链路_0692_步骤2,2,4,大样本链路_0692_步骤2,1,large_sequence_0692
user_000124,大样本链路_0693_步骤1 -> 大样本链路_0693_步骤2 -> 大样本链路_0693_步骤3,3,3,大样本链路_0693_步骤3,1,large_sequence_0693
user_000136,大样本链路_0694_步骤1 -> 大样本链路_0694_步骤2 -> 大样本链路_0694_步骤3 -> 大样本链路_0694_步骤4,4,3,大样本链路_0694_步骤4,1,large_sequence_0694
user_001963,大样本链路_0695_步骤1 -> 大样本链路_0695_步骤2 -> 大样本链路_0695_步骤3 -> 大样本链路_0695_步骤4 -> 大样本链路_0695_步骤5,5,3,大样本链路_0695_步骤5,1,large_sequence_0695
user_000240,大样本链路_0696_步骤1 -> 大样本链路_0696_步骤2,2,4,大样本链路_0696_步骤2,1,large_sequence_0696
user_000827,大样本链路_0697_步骤1 -> 大样本链路_0697_步骤2 -> 大样本链路_0697_步骤3,3,3,大样本链路_0697_步骤3,1,large_sequence_0697
user_001319,大样本链路_0698_步骤1 -> 大样本链路_0698_步骤2 -> 大样本链路_0698_步骤3 -> 大样本链路_0698_步骤4,4,3,大样本链路_0698_步骤4,1,large_sequence_0698
user_001097,大样本链路_0699_步骤1 -> 大样本链路_0699_步骤2 -> 大样本链路_0699_步骤3 -> 大样本链路_0699_步骤4 -> 大样本链路_0699_步骤5,5,3,大样本链路_0699_步骤5,1,large_sequence_0699
user_001340,大样本链路_0700_步骤1 -> 大样本链路_0700_步骤2,2,4,大样本链路_0700_步骤2,1,large_sequence_0700
user_001528,大样本链路_0701_步骤1 -> 大样本链路_0701_步骤2 -> 大样本链路_0701_步骤3,3,3,大样本链路_0701_步骤3,1,large_sequence_0701
user_000404,大样本链路_0702_步骤1 -> 大样本链路_0702_步骤2 -> 大样本链路_0702_步骤3 -> 大样本链路_0702_步骤4,4,3,大样本链路_0702_步骤4,1,large_sequence_0702
user_000433,大样本链路_0703_步骤1 -> 大样本链路_0703_步骤2 -> 大样本链路_0703_步骤3 -> 大样本链路_0703_步骤4 -> 大样本链路_0703_步骤5,5,3,大样本链路_0703_步骤5,1,large_sequence_0703
user_000063,大样本链路_0704_步骤1 -> 大样本链路_0704_步骤2,2,4,大样本链路_0704_步骤2,1,large_sequence_0704
user_001288,大样本链路_0705_步骤1 -> 大样本链路_0705_步骤2 -> 大样本链路_0705_步骤3,3,3,大样本链路_0705_步骤3,1,large_sequence_0705
user_000229,大样本链路_0706_步骤1 -> 大样本链路_0706_步骤2 -> 大样本链路_0706_步骤3 -> 大样本链路_0706_步骤4,4,3,大样本链路_0706_步骤4,1,large_sequence_0706
user_000352,大样本链路_0707_步骤1 -> 大样本链路_0707_步骤2 -> 大样本链路_0707_步骤3 -> 大样本链路_0707_步骤4 -> 大样本链路_0707_步骤5,5,3,大样本链路_0707_步骤5,1,large_sequence_0707
user_000520,大样本链路_0708_步骤1 -> 大样本链路_0708_步骤2,2,4,大样本链路_0708_步骤2,1,large_sequence_0708
user_000355,大样本链路_0709_步骤1 -> 大样本链路_0709_步骤2 -> 大样本链路_0709_步骤3,3,3,大样本链路_0709_步骤3,1,large_sequence_0709
user_001014,大样本链路_0710_步骤1 -> 大样本链路_0710_步骤2 -> 大样本链路_0710_步骤3 -> 大样本链路_0710_步骤4,4,3,大样本链路_0710_步骤4,1,large_sequence_0710
user_000292,大样本链路_0711_步骤1 -> 大样本链路_0711_步骤2 -> 大样本链路_0711_步骤3 -> 大样本链路_0711_步骤4 -> 大样本链路_0711_步骤5,5,3,大样本链路_0711_步骤5,1,large_sequence_0711
user_001083,大样本链路_0712_步骤1 -> 大样本链路_0712_步骤2,2,4,大样本链路_0712_步骤2,1,large_sequence_0712
user_001987,大样本链路_0713_步骤1 -> 大样本链路_0713_步骤2 -> 大样本链路_0713_步骤3,3,3,大样本链路_0713_步骤3,1,large_sequence_0713
user_001008,大样本链路_0714_步骤1 -> 大样本链路_0714_步骤2 -> 大样本链路_0714_步骤3 -> 大样本链路_0714_步骤4,4,3,大样本链路_0714_步骤4,1,large_sequence_0714
user_001034,大样本链路_0715_步骤1 -> 大样本链路_0715_步骤2 -> 大样本链路_0715_步骤3 -> 大样本链路_0715_步骤4 -> 大样本链路_0715_步骤5,5,3,大样本链路_0715_步骤5,1,large_sequence_0715
user_001642,大样本链路_0716_步骤1 -> 大样本链路_0716_步骤2,2,4,大样本链路_0716_步骤2,1,large_sequence_0716
user_001691,大样本链路_0717_步骤1 -> 大样本链路_0717_步骤2 -> 大样本链路_0717_步骤3,3,3,大样本链路_0717_步骤3,1,large_sequence_0717
user_001519,大样本链路_0718_步骤1 -> 大样本链路_0718_步骤2 -> 大样本链路_0718_步骤3 -> 大样本链路_0718_步骤4,4,3,大样本链路_0718_步骤4,1,large_sequence_0718
user_001439,大样本链路_0719_步骤1 -> 大样本链路_0719_步骤2 -> 大样本链路_0719_步骤3 -> 大样本链路_0719_步骤4 -> 大样本链路_0719_步骤5,5,3,大样本链路_0719_步骤5,1,large_sequence_0719
user_000900,大样本链路_0720_步骤1 -> 大样本链路_0720_步骤2,2,4,大样本链路_0720_步骤2,1,large_sequence_0720
user_000286,大样本链路_0721_步骤1 -> 大样本链路_0721_步骤2 -> 大样本链路_0721_步骤3,3,3,大样本链路_0721_步骤3,1,large_sequence_0721
user_000506,大样本链路_0722_步骤1 -> 大样本链路_0722_步骤2 -> 大样本链路_0722_步骤3 -> 大样本链路_0722_步骤4,4,3,大样本链路_0722_步骤4,1,large_sequence_0722
user_001148,大样本链路_0723_步骤1 -> 大样本链路_0723_步骤2 -> 大样本链路_0723_步骤3 -> 大样本链路_0723_步骤4 -> 大样本链路_0723_步骤5,5,3,大样本链路_0723_步骤5,1,large_sequence_0723
user_000662,大样本链路_0724_步骤1 -> 大样本链路_0724_步骤2,2,4,大样本链路_0724_步骤2,1,large_sequence_0724
user_001123,大样本链路_0725_步骤1 -> 大样本链路_0725_步骤2 -> 大样本链路_0725_步骤3,3,3,大样本链路_0725_步骤3,1,large_sequence_0725
user_001363,大样本链路_0726_步骤1 -> 大样本链路_0726_步骤2 -> 大样本链路_0726_步骤3 -> 大样本链路_0726_步骤4,4,3,大样本链路_0726_步骤4,1,large_sequence_0726
user_000064,大样本链路_0727_步骤1 -> 大样本链路_0727_步骤2 -> 大样本链路_0727_步骤3 -> 大样本链路_0727_步骤4 -> 大样本链路_0727_步骤5,5,3,大样本链路_0727_步骤5,1,large_sequence_0727
user_000752,大样本链路_0728_步骤1 -> 大样本链路_0728_步骤2,2,4,大样本链路_0728_步骤2,1,large_sequence_0728
user_000542,大样本链路_0729_步骤1 -> 大样本链路_0729_步骤2 -> 大样本链路_0729_步骤3,3,3,大样本链路_0729_步骤3,1,large_sequence_0729
user_000689,大样本链路_0730_步骤1 -> 大样本链路_0730_步骤2 -> 大样本链路_0730_步骤3 -> 大样本链路_0730_步骤4,4,3,大样本链路_0730_步骤4,1,large_sequence_0730
user_001199,大样本链路_0731_步骤1 -> 大样本链路_0731_步骤2 -> 大样本链路_0731_步骤3 -> 大样本链路_0731_步骤4 -> 大样本链路_0731_步骤5,5,3,大样本链路_0731_步骤5,1,large_sequence_0731
user_000930,大样本链路_0732_步骤1 -> 大样本链路_0732_步骤2,2,4,大样本链路_0732_步骤2,1,large_sequence_0732
user_000518,大样本链路_0733_步骤1 -> 大样本链路_0733_步骤2 -> 大样本链路_0733_步骤3,3,3,大样本链路_0733_步骤3,1,large_sequence_0733
user_000227,大样本链路_0734_步骤1 -> 大样本链路_0734_步骤2 -> 大样本链路_0734_步骤3 -> 大样本链路_0734_步骤4,4,3,大样本链路_0734_步骤4,1,large_sequence_0734
user_000469,大样本链路_0735_步骤1 -> 大样本链路_0735_步骤2 -> 大样本链路_0735_步骤3 -> 大样本链路_0735_步骤4 -> 大样本链路_0735_步骤5,5,3,大样本链路_0735_步骤5,1,large_sequence_0735
user_001312,大样本链路_0736_步骤1 -> 大样本链路_0736_步骤2,2,4,大样本链路_0736_步骤2,1,large_sequence_0736
user_001826,大样本链路_0737_步骤1 -> 大样本链路_0737_步骤2 -> 大样本链路_0737_步骤3,3,3,大样本链路_0737_步骤3,1,large_sequence_0737
user_001744,大样本链路_0738_步骤1 -> 大样本链路_0738_步骤2 -> 大样本链路_0738_步骤3 -> 大样本链路_0738_步骤4,4,3,大样本链路_0738_步骤4,1,large_sequence_0738
user_001554,大样本链路_0739_步骤1 -> 大样本链路_0739_步骤2 -> 大样本链路_0739_步骤3 -> 大样本链路_0739_步骤4 -> 大样本链路_0739_步骤5,5,3,大样本链路_0739_步骤5,1,large_sequence_0739
user_001525,大样本链路_0740_步骤1 -> 大样本链路_0740_步骤2,2,4,大样本链路_0740_步骤2,1,large_sequence_0740
user_000755,大样本链路_0741_步骤1 -> 大样本链路_0741_步骤2 -> 大样本链路_0741_步骤3,3,3,大样本链路_0741_步骤3,1,large_sequence_0741
user_000706,大样本链路_0742_步骤1 -> 大样本链路_0742_步骤2 -> 大样本链路_0742_步骤3 -> 大样本链路_0742_步骤4,4,3,大样本链路_0742_步骤4,1,large_sequence_0742
user_000479,大样本链路_0743_步骤1 -> 大样本链路_0743_步骤2 -> 大样本链路_0743_步骤3 -> 大样本链路_0743_步骤4 -> 大样本链路_0743_步骤5,5,3,大样本链路_0743_步骤5,1,large_sequence_0743
user_001006,大样本链路_0744_步骤1 -> 大样本链路_0744_步骤2,2,4,大样本链路_0744_步骤2,1,large_sequence_0744
user_001463,大样本链路_0745_步骤1 -> 大样本链路_0745_步骤2 -> 大样本链路_0745_步骤3,3,3,大样本链路_0745_步骤3,1,large_sequence_0745
user_000887,大样本链路_0746_步骤1 -> 大样本链路_0746_步骤2 -> 大样本链路_0746_步骤3 -> 大样本链路_0746_步骤4,4,3,大样本链路_0746_步骤4,1,large_sequence_0746
user_001998,大样本链路_0747_步骤1 -> 大样本链路_0747_步骤2 -> 大样本链路_0747_步骤3 -> 大样本链路_0747_步骤4 -> 大样本链路_0747_步骤5,5,3,大样本链路_0747_步骤5,1,large_sequence_0747
user_001530,大样本链路_0748_步骤1 -> 大样本链路_0748_步骤2,2,4,大样本链路_0748_步骤2,1,large_sequence_0748
user_001768,大样本链路_0749_步骤1 -> 大样本链路_0749_步骤2 -> 大样本链路_0749_步骤3,3,3,大样本链路_0749_步骤3,1,large_sequence_0749
user_000813,大样本链路_0750_步骤1 -> 大样本链路_0750_步骤2 -> 大样本链路_0750_步骤3 -> 大样本链路_0750_步骤4,4,3,大样本链路_0750_步骤4,1,large_sequence_0750
user_000765,大样本链路_0751_步骤1 -> 大样本链路_0751_步骤2 -> 大样本链路_0751_步骤3 -> 大样本链路_0751_步骤4 -> 大样本链路_0751_步骤5,5,3,大样本链路_0751_步骤5,1,large_sequence_0751
user_000682,大样本链路_0752_步骤1 -> 大样本链路_0752_步骤2,2,4,大样本链路_0752_步骤2,1,large_sequence_0752
user_000727,大样本链路_0753_步骤1 -> 大样本链路_0753_步骤2 -> 大样本链路_0753_步骤3,3,3,大样本链路_0753_步骤3,1,large_sequence_0753
user_001556,大样本链路_0754_步骤1 -> 大样本链路_0754_步骤2 -> 大样本链路_0754_步骤3 -> 大样本链路_0754_步骤4,4,3,大样本链路_0754_步骤4,1,large_sequence_0754
user_001811,大样本链路_0755_步骤1 -> 大样本链路_0755_步骤2 -> 大样本链路_0755_步骤3 -> 大样本链路_0755_步骤4 -> 大样本链路_0755_步骤5,5,3,大样本链路_0755_步骤5,1,large_sequence_0755
user_000489,大样本链路_0756_步骤1 -> 大样本链路_0756_步骤2,2,4,大样本链路_0756_步骤2,1,large_sequence_0756
user_001111,大样本链路_0757_步骤1 -> 大样本链路_0757_步骤2 -> 大样本链路_0757_步骤3,3,3,大样本链路_0757_步骤3,1,large_sequence_0757
user_000282,大样本链路_0758_步骤1 -> 大样本链路_0758_步骤2 -> 大样本链路_0758_步骤3 -> 大样本链路_0758_步骤4,4,3,大样本链路_0758_步骤4,1,large_sequence_0758
user_001283,大样本链路_0759_步骤1 -> 大样本链路_0759_步骤2 -> 大样本链路_0759_步骤3 -> 大样本链路_0759_步骤4 -> 大样本链路_0759_步骤5,5,3,大样本链路_0759_步骤5,1,large_sequence_0759
user_001344,大样本链路_0760_步骤1 -> 大样本链路_0760_步骤2,2,4,大样本链路_0760_步骤2,1,large_sequence_0760
user_001252,大样本链路_0761_步骤1 -> 大样本链路_0761_步骤2 -> 大样本链路_0761_步骤3,3,3,大样本链路_0761_步骤3,1,large_sequence_0761
user_001877,大样本链路_0762_步骤1 -> 大样本链路_0762_步骤2 -> 大样本链路_0762_步骤3 -> 大样本链路_0762_步骤4,4,3,大样本链路_0762_步骤4,1,large_sequence_0762
user_000527,大样本链路_0763_步骤1 -> 大样本链路_0763_步骤2 -> 大样本链路_0763_步骤3 -> 大样本链路_0763_步骤4 -> 大样本链路_0763_步骤5,5,3,大样本链路_0763_步骤5,1,large_sequence_0763
user_000025,大样本链路_0764_步骤1 -> 大样本链路_0764_步骤2,2,4,大样本链路_0764_步骤2,1,large_sequence_0764
user_000926,大样本链路_0765_步骤1 -> 大样本链路_0765_步骤2 -> 大样本链路_0765_步骤3,3,3,大样本链路_0765_步骤3,1,large_sequence_0765
user_001035,大样本链路_0766_步骤1 -> 大样本链路_0766_步骤2 -> 大样本链路_0766_步骤3 -> 大样本链路_0766_步骤4,4,3,大样本链路_0766_步骤4,1,large_sequence_0766
user_000201,大样本链路_0767_步骤1 -> 大样本链路_0767_步骤2 -> 大样本链路_0767_步骤3 -> 大样本链路_0767_步骤4 -> 大样本链路_0767_步骤5,5,3,大样本链路_0767_步骤5,1,large_sequence_0767
user_000314,大样本链路_0768_步骤1 -> 大样本链路_0768_步骤2,2,4,大样本链路_0768_步骤2,1,large_sequence_0768
user_001977,大样本链路_0769_步骤1 -> 大样本链路_0769_步骤2 -> 大样本链路_0769_步骤3,3,3,大样本链路_0769_步骤3,1,large_sequence_0769
user_001651,大样本链路_0770_步骤1 -> 大样本链路_0770_步骤2 -> 大样本链路_0770_步骤3 -> 大样本链路_0770_步骤4,4,3,大样本链路_0770_步骤4,1,large_sequence_0770
user_000753,大样本链路_0771_步骤1 -> 大样本链路_0771_步骤2 -> 大样本链路_0771_步骤3 -> 大样本链路_0771_步骤4 -> 大样本链路_0771_步骤5,5,3,大样本链路_0771_步骤5,1,large_sequence_0771
user_001658,大样本链路_0772_步骤1 -> 大样本链路_0772_步骤2,2,4,大样本链路_0772_步骤2,1,large_sequence_0772
user_000459,大样本链路_0773_步骤1 -> 大样本链路_0773_步骤2 -> 大样本链路_0773_步骤3,3,3,大样本链路_0773_步骤3,1,large_sequence_0773
user_001664,大样本链路_0774_步骤1 -> 大样本链路_0774_步骤2 -> 大样本链路_0774_步骤3 -> 大样本链路_0774_步骤4,4,3,大样本链路_0774_步骤4,1,large_sequence_0774
