user_id,action_name,negative_type,positive_label,pattern_id,baseline_count,count_7d,count_30d,lift,recent_concentration,reason
user_001152,大样本非近期高频_long_term_high_freq_0363,long_term_high_freq,0,large_high_freq_negative_0363,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001698,大样本非近期高频_low_count_0364,low_count,0,large_high_freq_negative_0364,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001502,大样本非近期高频_low_lift_0365,low_lift,0,large_high_freq_negative_0365,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000349,大样本非近期高频_low_concentration_0366,low_concentration,0,large_high_freq_negative_0366,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001887,大样本非近期高频_long_term_high_freq_0367,long_term_high_freq,0,large_high_freq_negative_0367,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001931,大样本非近期高频_low_count_0368,low_count,0,large_high_freq_negative_0368,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000788,大样本非近期高频_low_lift_0369,low_lift,0,large_high_freq_negative_0369,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000050,大样本非近期高频_low_concentration_0370,low_concentration,0,large_high_freq_negative_0370,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001293,大样本非近期高频_long_term_high_freq_0371,long_term_high_freq,0,large_high_freq_negative_0371,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000315,大样本非近期高频_low_count_0372,low_count,0,large_high_freq_negative_0372,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001841,大样本非近期高频_low_lift_0373,low_lift,0,large_high_freq_negative_0373,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001990,大样本非近期高频_low_concentration_0374,low_concentration,0,large_high_freq_negative_0374,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001202,大样本非近期高频_long_term_high_freq_0375,long_term_high_freq,0,large_high_freq_negative_0375,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001632,大样本非近期高频_low_count_0376,low_count,0,large_high_freq_negative_0376,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001906,大样本非近期高频_low_lift_0377,low_lift,0,large_high_freq_negative_0377,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001569,大样本非近期高频_low_concentration_0378,low_concentration,0,large_high_freq_negative_0378,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001336,大样本非近期高频_long_term_high_freq_0379,long_term_high_freq,0,large_high_freq_negative_0379,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000678,大样本非近期高频_low_count_0380,low_count,0,large_high_freq_negative_0380,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001769,大样本非近期高频_low_lift_0381,low_lift,0,large_high_freq_negative_0381,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000657,大样本非近期高频_low_concentration_0382,low_concentration,0,large_high_freq_negative_0382,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001394,大样本非近期高频_long_term_high_freq_0383,long_term_high_freq,0,large_high_freq_negative_0383,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001839,大样本非近期高频_low_count_0384,low_count,0,large_high_freq_negative_0384,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000467,大样本非近期高频_low_lift_0385,low_lift,0,large_high_freq_negative_0385,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000611,大样本非近期高频_low_concentration_0386,low_concentration,0,large_high_freq_negative_0386,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000725,大样本非近期高频_long_term_high_freq_0387,long_term_high_freq,0,large_high_freq_negative_0387,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000652,大样本非近期高频_low_count_0388,low_count,0,large_high_freq_negative_0388,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001714,大样本非近期高频_low_lift_0389,low_lift,0,large_high_freq_negative_0389,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000253,大样本非近期高频_low_concentration_0390,low_concentration,0,large_high_freq_negative_0390,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000646,大样本非近期高频_long_term_high_freq_0391,long_term_high_freq,0,large_high_freq_negative_0391,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000979,大样本非近期高频_low_count_0392,low_count,0,large_high_freq_negative_0392,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001718,大样本非近期高频_low_lift_0393,low_lift,0,large_high_freq_negative_0393,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000230,大样本非近期高频_low_concentration_0394,low_concentration,0,large_high_freq_negative_0394,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001379,大样本非近期高频_long_term_high_freq_0395,long_term_high_freq,0,large_high_freq_negative_0395,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000710,大样本非近期高频_low_count_0396,low_count,0,large_high_freq_negative_0396,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000500,大样本非近期高频_low_lift_0397,low_lift,0,large_high_freq_negative_0397,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000443,大样本非近期高频_low_concentration_0398,low_concentration,0,large_high_freq_negative_0398,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001279,大样本非近期高频_long_term_high_freq_0399,long_term_high_freq,0,large_high_freq_negative_0399,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000889,大样本非近期高频_low_count_0400,low_count,0,large_high_freq_negative_0400,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000514,大样本非近期高频_low_lift_0401,low_lift,0,large_high_freq_negative_0401,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000785,大样本非近期高频_low_concentration_0402,low_concentration,0,large_high_freq_negative_0402,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001780,大样本非近期高频_long_term_high_freq_0403,long_term_high_freq,0,large_high_freq_negative_0403,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000456,大样本非近期高频_low_count_0404,low_count,0,large_high_freq_negative_0404,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000693,大样本非近期高频_low_lift_0405,low_lift,0,large_high_freq_negative_0405,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000045,大样本非近期高频_low_concentration_0406,low_concentration,0,large_high_freq_negative_0406,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000082,大样本非近期高频_long_term_high_freq_0407,long_term_high_freq,0,large_high_freq_negative_0407,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000430,大样本非近期高频_low_count_0408,low_count,0,large_high_freq_negative_0408,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001622,大样本非近期高频_low_lift_0409,low_lift,0,large_high_freq_negative_0409,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001943,大样本非近期高频_low_concentration_0410,low_concentration,0,large_high_freq_negative_0410,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000501,大样本非近期高频_long_term_high_freq_0411,long_term_high_freq,0,large_high_freq_negative_0411,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000455,大样本非近期高频_low_count_0412,low_count,0,large_high_freq_negative_0412,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001985,大样本非近期高频_low_lift_0413,low_lift,0,large_high_freq_negative_0413,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000973,大样本非近期高频_low_concentration_0414,low_concentration,0,large_high_freq_negative_0414,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001000,大样本非近期高频_long_term_high_freq_0415,long_term_high_freq,0,large_high_freq_negative_0415,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000004,大样本非近期高频_low_count_0416,low_count,0,large_high_freq_negative_0416,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000487,大样本非近期高频_low_lift_0417,low_lift,0,large_high_freq_negative_0417,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001425,大样本非近期高频_low_concentration_0418,low_concentration,0,large_high_freq_negative_0418,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000756,大样本非近期高频_long_term_high_freq_0419,long_term_high_freq,0,large_high_freq_negative_0419,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000010,大样本非近期高频_low_count_0420,low_count,0,large_high_freq_negative_0420,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001792,大样本非近期高频_low_lift_0421,low_lift,0,large_high_freq_negative_0421,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000092,大样本非近期高频_low_concentration_0422,low_concentration,0,large_high_freq_negative_0422,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001764,大样本非近期高频_long_term_high_freq_0423,long_term_high_freq,0,large_high_freq_negative_0423,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000620,大样本非近期高频_low_count_0424,low_count,0,large_high_freq_negative_0424,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000186,大样本非近期高频_low_lift_0425,low_lift,0,large_high_freq_negative_0425,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001454,大样本非近期高频_low_concentration_0426,low_concentration,0,large_high_freq_negative_0426,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001518,大样本非近期高频_long_term_high_freq_0427,long_term_high_freq,0,large_high_freq_negative_0427,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000119,大样本非近期高频_low_count_0428,low_count,0,large_high_freq_negative_0428,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000816,大样本非近期高频_low_lift_0429,low_lift,0,large_high_freq_negative_0429,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000040,大样本非近期高频_low_concentration_0430,low_concentration,0,large_high_freq_negative_0430,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001993,大样本非近期高频_long_term_high_freq_0431,long_term_high_freq,0,large_high_freq_negative_0431,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000276,大样本非近期高频_low_count_0432,low_count,0,large_high_freq_negative_0432,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000368,大样本非近期高频_low_lift_0433,low_lift,0,large_high_freq_negative_0433,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001551,大样本非近期高频_low_concentration_0434,low_concentration,0,large_high_freq_negative_0434,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000365,大样本非近期高频_long_term_high_freq_0435,long_term_high_freq,0,large_high_freq_negative_0435,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000421,大样本非近期高频_low_count_0436,low_count,0,large_high_freq_negative_0436,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001151,大样本非近期高频_low_lift_0437,low_lift,0,large_high_freq_negative_0437,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000629,大样本非近期高频_low_concentration_0438,low_concentration,0,large_high_freq_negative_0438,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001301,大样本非近期高频_long_term_high_freq_0439,long_term_high_freq,0,large_high_freq_negative_0439,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001722,大样本非近期高频_low_count_0440,low_count,0,large_high_freq_negative_0440,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000608,大样本非近期高频_low_lift_0441,low_lift,0,large_high_freq_negative_0441,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001197,大样本非近期高频_low_concentration_0442,low_concentration,0,large_high_freq_negative_0442,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001620,大样本非近期高频_long_term_high_freq_0443,long_term_high_freq,0,large_high_freq_negative_0443,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001777,大样本非近期高频_low_count_0444,low_count,0,large_high_freq_negative_0444,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000530,大样本非近期高频_low_lift_0445,low_lift,0,large_high_freq_negative_0445,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001107,大样本非近期高频_low_concentration_0446,low_concentration,0,large_high_freq_negative_0446,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000587,大样本非近期高频_long_term_high_freq_0447,long_term_high_freq,0,large_high_freq_negative_0447,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001108,大样本非近期高频_low_count_0448,low_count,0,large_high_freq_negative_0448,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000089,大样本非近期高频_low_lift_0449,low_lift,0,large_high_freq_negative_0449,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001835,大样本非近期高频_low_concentration_0450,low_concentration,0,large_high_freq_negative_0450,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000065,大样本非近期高频_long_term_high_freq_0451,long_term_high_freq,0,large_high_freq_negative_0451,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001036,大样本非近期高频_low_count_0452,low_count,0,large_high_freq_negative_0452,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001132,大样本非近期高频_low_lift_0453,low_lift,0,large_high_freq_negative_0453,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001595,大样本非近期高频_low_concentration_0454,low_concentration,0,large_high_freq_negative_0454,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000200,大样本非近期高频_long_term_high_freq_0455,long_term_high_freq,0,large_high_freq_negative_0455,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000811,大样本非近期高频_low_count_0456,low_count,0,large_high_freq_negative_0456,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000151,大样本非近期高频_low_lift_0457,low_lift,0,large_high_freq_negative_0457,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001896,大样本非近期高频_low_concentration_0458,low_concentration,0,large_high_freq_negative_0458,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000006,大样本非近期高频_long_term_high_freq_0459,long_term_high_freq,0,large_high_freq_negative_0459,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001316,大样本非近期高频_low_count_0460,low_count,0,large_high_freq_negative_0460,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001466,大样本非近期高频_low_lift_0461,low_lift,0,large_high_freq_negative_0461,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000704,大样本非近期高频_low_concentration_0462,low_concentration,0,large_high_freq_negative_0462,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001909,大样本非近期高频_long_term_high_freq_0463,long_term_high_freq,0,large_high_freq_negative_0463,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001076,大样本非近期高频_low_count_0464,low_count,0,large_high_freq_negative_0464,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000386,大样本非近期高频_low_lift_0465,low_lift,0,large_high_freq_negative_0465,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000950,大样本非近期高频_low_concentration_0466,low_concentration,0,large_high_freq_negative_0466,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001804,大样本非近期高频_long_term_high_freq_0467,long_term_high_freq,0,large_high_freq_negative_0467,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000011,大样本非近期高频_low_count_0468,low_count,0,large_high_freq_negative_0468,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001345,大样本非近期高频_low_lift_0469,low_lift,0,large_high_freq_negative_0469,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001737,大样本非近期高频_low_concentration_0470,low_concentration,0,large_high_freq_negative_0470,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001377,大样本非近期高频_long_term_high_freq_0471,long_term_high_freq,0,large_high_freq_negative_0471,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000255,大样本非近期高频_low_count_0472,low_count,0,large_high_freq_negative_0472,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000772,大样本非近期高频_low_lift_0473,low_lift,0,large_high_freq_negative_0473,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001382,大样本非近期高频_low_concentration_0474,low_concentration,0,large_high_freq_negative_0474,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000123,大样本非近期高频_long_term_high_freq_0475,long_term_high_freq,0,large_high_freq_negative_0475,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000696,大样本非近期高频_low_count_0476,low_count,0,large_high_freq_negative_0476,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000444,大样本非近期高频_low_lift_0477,low_lift,0,large_high_freq_negative_0477,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001597,大样本非近期高频_low_concentration_0478,low_concentration,0,large_high_freq_negative_0478,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001575,大样本非近期高频_long_term_high_freq_0479,long_term_high_freq,0,large_high_freq_negative_0479,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000764,大样本非近期高频_low_count_0480,low_count,0,large_high_freq_negative_0480,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001175,大样本非近期高频_low_lift_0481,low_lift,0,large_high_freq_negative_0481,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001794,大样本非近期高频_low_concentration_0482,low_concentration,0,large_high_freq_negative_0482,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001267,大样本非近期高频_long_term_high_freq_0483,long_term_high_freq,0,large_high_freq_negative_0483,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000525,大样本非近期高频_low_count_0484,low_count,0,large_high_freq_negative_0484,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001047,大样本非近期高频_low_lift_0485,low_lift,0,large_high_freq_negative_0485,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000247,大样本非近期高频_low_concentration_0486,low_concentration,0,large_high_freq_negative_0486,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001919,大样本非近期高频_long_term_high_freq_0487,long_term_high_freq,0,large_high_freq_negative_0487,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000174,大样本非近期高频_low_count_0488,low_count,0,large_high_freq_negative_0488,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000251,大样本非近期高频_low_lift_0489,low_lift,0,large_high_freq_negative_0489,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001725,大样本非近期高频_low_concentration_0490,low_concentration,0,large_high_freq_negative_0490,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000261,大样本非近期高频_long_term_high_freq_0491,long_term_high_freq,0,large_high_freq_negative_0491,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000329,大样本非近期高频_low_count_0492,low_count,0,large_high_freq_negative_0492,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001482,大样本非近期高频_low_lift_0493,low_lift,0,large_high_freq_negative_0493,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001153,大样本非近期高频_low_concentration_0494,low_concentration,0,large_high_freq_negative_0494,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001637,大样本非近期高频_long_term_high_freq_0495,long_term_high_freq,0,large_high_freq_negative_0495,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001680,大样本非近期高频_low_count_0496,low_count,0,large_high_freq_negative_0496,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000304,大样本非近期高频_low_lift_0497,low_lift,0,large_high_freq_negative_0497,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001329,大样本非近期高频_low_concentration_0498,low_concentration,0,large_high_freq_negative_0498,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000612,大样本非近期高频_long_term_high_freq_0499,long_term_high_freq,0,large_high_freq_negative_0499,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001183,大样本非近期高频_low_count_0500,low_count,0,large_high_freq_negative_0500,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001225,大样本非近期高频_low_lift_0501,low_lift,0,large_high_freq_negative_0501,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001027,大样本非近期高频_low_concentration_0502,low_concentration,0,large_high_freq_negative_0502,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001494,大样本非近期高频_long_term_high_freq_0503,long_term_high_freq,0,large_high_freq_negative_0503,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001205,大样本非近期高频_low_count_0504,low_count,0,large_high_freq_negative_0504,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000067,大样本非近期高频_low_lift_0505,low_lift,0,large_high_freq_negative_0505,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000193,大样本非近期高频_low_concentration_0506,low_concentration,0,large_high_freq_negative_0506,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001652,大样本非近期高频_long_term_high_freq_0507,long_term_high_freq,0,large_high_freq_negative_0507,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001353,大样本非近期高频_low_count_0508,low_count,0,large_high_freq_negative_0508,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000531,大样本非近期高频_low_lift_0509,low_lift,0,large_high_freq_negative_0509,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000512,大样本非近期高频_low_concentration_0510,low_concentration,0,large_high_freq_negative_0510,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001415,大样本非近期高频_long_term_high_freq_0511,long_term_high_freq,0,large_high_freq_negative_0511,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001710,大样本非近期高频_low_count_0512,low_count,0,large_high_freq_negative_0512,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000242,大样本非近期高频_low_lift_0513,low_lift,0,large_high_freq_negative_0513,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001646,大样本非近期高频_low_concentration_0514,low_concentration,0,large_high_freq_negative_0514,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001099,大样本非近期高频_long_term_high_freq_0515,long_term_high_freq,0,large_high_freq_negative_0515,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000831,大样本非近期高频_low_count_0516,low_count,0,large_high_freq_negative_0516,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001798,大样本非近期高频_low_lift_0517,low_lift,0,large_high_freq_negative_0517,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001772,大样本非近期高频_low_concentration_0518,low_concentration,0,large_high_freq_negative_0518,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000992,大样本非近期高频_long_term_high_freq_0519,long_term_high_freq,0,large_high_freq_negative_0519,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001701,大样本非近期高频_low_count_0520,low_count,0,large_high_freq_negative_0520,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000157,大样本非近期高频_low_lift_0521,low_lift,0,large_high_freq_negative_0521,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001258,大样本非近期高频_low_concentration_0522,low_concentration,0,large_high_freq_negative_0522,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000944,大样本非近期高频_long_term_high_freq_0523,long_term_high_freq,0,large_high_freq_negative_0523,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001192,大样本非近期高频_low_count_0524,low_count,0,large_high_freq_negative_0524,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000651,大样本非近期高频_low_lift_0525,low_lift,0,large_high_freq_negative_0525,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001657,大样本非近期高频_low_concentration_0526,low_concentration,0,large_high_freq_negative_0526,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000026,大样本非近期高频_long_term_high_freq_0527,long_term_high_freq,0,large_high_freq_negative_0527,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001238,大样本非近期高频_low_count_0528,low_count,0,large_high_freq_negative_0528,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001892,大样本非近期高频_low_lift_0529,low_lift,0,large_high_freq_negative_0529,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000125,大样本非近期高频_low_concentration_0530,low_concentration,0,large_high_freq_negative_0530,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001517,大样本非近期高频_long_term_high_freq_0531,long_term_high_freq,0,large_high_freq_negative_0531,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000393,大样本非近期高频_low_count_0532,low_count,0,large_high_freq_negative_0532,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000938,大样本非近期高频_low_lift_0533,low_lift,0,large_high_freq_negative_0533,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000162,大样本非近期高频_low_concentration_0534,low_concentration,0,large_high_freq_negative_0534,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000774,大样本非近期高频_long_term_high_freq_0535,long_term_high_freq,0,large_high_freq_negative_0535,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001590,大样本非近期高频_low_count_0536,low_count,0,large_high_freq_negative_0536,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001982,大样本非近期高频_low_lift_0537,low_lift,0,large_high_freq_negative_0537,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001474,大样本非近期高频_low_concentration_0538,low_concentration,0,large_high_freq_negative_0538,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001096,大样本非近期高频_long_term_high_freq_0539,long_term_high_freq,0,large_high_freq_negative_0539,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001735,大样本非近期高频_low_count_0540,low_count,0,large_high_freq_negative_0540,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000221,大样本非近期高频_low_lift_0541,low_lift,0,large_high_freq_negative_0541,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000907,大样本非近期高频_low_concentration_0542,low_concentration,0,large_high_freq_negative_0542,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001420,大样本非近期高频_long_term_high_freq_0543,long_term_high_freq,0,large_high_freq_negative_0543,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000838,大样本非近期高频_low_count_0544,low_count,0,large_high_freq_negative_0544,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
