user_id,action_name,period_type,period_value,next_expected_time,positive_label,pattern_id,pattern_strength,jitter_days,missing_occurrence_count
user_000305,大样本周期_interval_0483,interval,every 9 days,2026-07-09 18:00:00,1,large_periodic_0483,strong,0,0
user_000130,大样本周期_daily_0484,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0484,weak,0,1
user_001708,大样本周期_weekly_0485,weekly,weekday 2,2026-07-01 06:00:00,1,large_periodic_0485,weak,1,1
user_000521,大样本周期_monthly_0486,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0486,weak,1,1
user_000041,大样本周期_interval_0487,interval,every 11 days,2026-07-10 18:00:00,1,large_periodic_0487,weak,0,0
user_001499,大样本周期_daily_0488,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0488,strong,0,0
user_001093,大样本周期_weekly_0489,weekly,weekday 6,2026-07-05 06:00:00,1,large_periodic_0489,strong,0,0
user_001065,大样本周期_monthly_0490,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0490,strong,0,0
user_000565,大样本周期_interval_0491,interval,every 13 days,2026-07-11 18:00:00,1,large_periodic_0491,strong,0,0
user_001523,大样本周期_daily_0492,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0492,weak,0,1
user_001186,大样本周期_weekly_0493,weekly,weekday 3,2026-07-02 06:00:00,1,large_periodic_0493,weak,1,1
user_001821,大样本周期_monthly_0494,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0494,weak,1,1
user_000576,大样本周期_interval_0495,interval,every 17 days,2026-07-17 18:00:00,1,large_periodic_0495,weak,0,0
user_000146,大样本周期_daily_0496,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0496,strong,0,0
user_000424,大样本周期_weekly_0497,weekly,weekday 0,2026-07-06 06:00:00,1,large_periodic_0497,strong,0,0
user_001064,大样本周期_monthly_0498,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0498,strong,0,0
user_001860,大样本周期_interval_0499,interval,every 9 days,2026-07-08 18:00:00,1,large_periodic_0499,strong,0,0
user_000345,大样本周期_daily_0500,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0500,weak,0,1
user_000149,大样本周期_weekly_0501,weekly,weekday 4,2026-07-03 06:00:00,1,large_periodic_0501,weak,1,1
user_000874,大样本周期_monthly_0502,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0502,weak,1,1
user_001681,大样本周期_interval_0503,interval,every 11 days,2026-07-09 18:00:00,1,large_periodic_0503,weak,0,0
user_000757,大样本周期_daily_0504,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0504,strong,0,0
user_001055,大样本周期_weekly_0505,weekly,weekday 1,2026-07-07 06:00:00,1,large_periodic_0505,strong,0,0
user_000208,大样本周期_monthly_0506,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0506,strong,0,0
user_000956,大样本周期_interval_0507,interval,every 13 days,2026-07-13 18:00:00,1,large_periodic_0507,strong,0,0
user_001731,大样本周期_daily_0508,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0508,weak,0,1
user_001898,大样本周期_weekly_0509,weekly,weekday 5,2026-07-04 06:00:00,1,large_periodic_0509,weak,1,1
user_000100,大样本周期_monthly_0510,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0510,weak,1,1
user_000732,大样本周期_interval_0511,interval,every 17 days,2026-07-16 18:00:00,1,large_periodic_0511,weak,0,0
user_001640,大样本周期_daily_0512,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0512,strong,0,0
user_000940,大样本周期_weekly_0513,weekly,weekday 2,2026-07-01 06:00:00,1,large_periodic_0513,strong,0,0
user_001750,大样本周期_monthly_0514,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0514,strong,0,0
user_000714,大样本周期_interval_0515,interval,every 9 days,2026-07-07 18:00:00,1,large_periodic_0515,strong,0,0
user_001890,大样本周期_daily_0516,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0516,weak,0,1
user_000265,大样本周期_weekly_0517,weekly,weekday 6,2026-07-05 06:00:00,1,large_periodic_0517,weak,1,1
user_000036,大样本周期_monthly_0518,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0518,weak,1,1
user_000012,大样本周期_interval_0519,interval,every 11 days,2026-07-11 18:00:00,1,large_periodic_0519,weak,0,0
user_000535,大样本周期_daily_0520,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0520,strong,0,0
user_001158,大样本周期_weekly_0521,weekly,weekday 3,2026-07-02 06:00:00,1,large_periodic_0521,strong,0,0
user_001438,大样本周期_monthly_0522,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0522,strong,0,0
user_001781,大样本周期_interval_0523,interval,every 13 days,2026-07-12 18:00:00,1,large_periodic_0523,strong,0,0
user_001133,大样本周期_daily_0524,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0524,weak,0,1
user_001790,大样本周期_weekly_0525,weekly,weekday 0,2026-07-06 06:00:00,1,large_periodic_0525,weak,1,1
user_000488,大样本周期_monthly_0526,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0526,weak,1,1
user_001872,大样本周期_interval_0527,interval,every 17 days,2026-07-15 18:00:00,1,large_periodic_0527,weak,0,0
user_000055,大样本周期_daily_0528,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0528,strong,0,0
user_001104,大样本周期_weekly_0529,weekly,weekday 4,2026-07-03 06:00:00,1,large_periodic_0529,strong,0,0
user_001940,大样本周期_monthly_0530,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0530,strong,0,0
user_001402,大样本周期_interval_0531,interval,every 9 days,2026-07-09 18:00:00,1,large_periodic_0531,strong,0,0
user_000414,大样本周期_daily_0532,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0532,weak,0,1
user_001865,大样本周期_weekly_0533,weekly,weekday 1,2026-07-07 06:00:00,1,large_periodic_0533,weak,1,1
user_001968,大样本周期_monthly_0534,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0534,weak,1,1
user_001907,大样本周期_interval_0535,interval,every 11 days,2026-07-10 18:00:00,1,large_periodic_0535,weak,0,0
user_001162,大样本周期_daily_0536,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0536,strong,0,0
user_000879,大样本周期_weekly_0537,weekly,weekday 5,2026-07-04 06:00:00,1,large_periodic_0537,strong,0,0
user_000279,大样本周期_monthly_0538,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0538,strong,0,0
user_000252,大样本周期_interval_0539,interval,every 13 days,2026-07-11 18:00:00,1,large_periodic_0539,strong,0,0
user_001285,大样本周期_daily_0540,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0540,weak,0,1
user_000563,大样本周期_weekly_0541,weekly,weekday 2,2026-07-01 06:00:00,1,large_periodic_0541,weak,1,1
user_001398,大样本周期_monthly_0542,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0542,weak,1,1
user_001684,大样本周期_interval_0543,interval,every 17 days,2026-07-17 18:00:00,1,large_periodic_0543,weak,0,0
user_000628,大样本周期_daily_0544,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0544,strong,0,0
user_000353,大样本周期_weekly_0545,weekly,weekday 6,2026-07-05 06:00:00,1,large_periodic_0545,strong,0,0
user_000299,大样本周期_monthly_0546,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0546,strong,0,0
user_000578,大样本周期_interval_0547,interval,every 9 days,2026-07-08 18:00:00,1,large_periodic_0547,strong,0,0
user_001809,大样本周期_daily_0548,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0548,weak,0,1
user_001748,大样本周期_weekly_0549,weekly,weekday 3,2026-07-02 06:00:00,1,large_periodic_0549,weak,1,1
user_001460,大样本周期_monthly_0550,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0550,weak,1,1
user_000947,大样本周期_interval_0551,interval,every 11 days,2026-07-09 18:00:00,1,large_periodic_0551,weak,0,0
user_001450,大样本周期_daily_0552,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0552,strong,0,0
user_000171,大样本周期_weekly_0553,weekly,weekday 0,2026-07-06 06:00:00,1,large_periodic_0553,strong,0,0
user_001127,大样本周期_monthly_0554,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0554,strong,0,0
user_001754,大样本周期_interval_0555,interval,every 13 days,2026-07-13 18:00:00,1,large_periodic_0555,strong,0,0
user_001295,大样本周期_daily_0556,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0556,weak,0,1
user_000184,大样本周期_weekly_0557,weekly,weekday 4,2026-07-03 06:00:00,1,large_periodic_0557,weak,1,1
user_000722,大样本周期_monthly_0558,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0558,weak,1,1
user_001553,大样本周期_interval_0559,interval,every 17 days,2026-07-16 18:00:00,1,large_periodic_0559,weak,0,0
user_000289,大样本周期_daily_0560,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0560,strong,0,0
user_000617,大样本周期_weekly_0561,weekly,weekday 1,2026-07-07 06:00:00,1,large_periodic_0561,strong,0,0
user_000640,大样本周期_monthly_0562,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0562,strong,0,0
user_001823,大样本周期_interval_0563,interval,every 9 days,2026-07-07 18:00:00,1,large_periodic_0563,strong,0,0
user_001503,大样本周期_daily_0564,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0564,weak,0,1
user_001520,大样本周期_weekly_0565,weekly,weekday 5,2026-07-04 06:00:00,1,large_periodic_0565,weak,1,1
user_000014,大样本周期_monthly_0566,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0566,weak,1,1
user_000199,大样本周期_interval_0567,interval,every 11 days,2026-07-11 18:00:00,1,large_periodic_0567,weak,0,0
user_000836,大样本周期_daily_0568,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0568,strong,0,0
user_000998,大样本周期_weekly_0569,weekly,weekday 2,2026-07-01 06:00:00,1,large_periodic_0569,strong,0,0
user_000511,大样本周期_monthly_0570,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0570,strong,0,0
user_000295,大样本周期_interval_0571,interval,every 13 days,2026-07-12 18:00:00,1,large_periodic_0571,strong,0,0
user_000701,大样本周期_daily_0572,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0572,weak,0,1
user_000245,大样本周期_weekly_0573,weekly,weekday 6,2026-07-05 06:00:00,1,large_periodic_0573,weak,1,1
user_000382,大样本周期_monthly_0574,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0574,weak,1,1
user_001433,大样本周期_interval_0575,interval,every 17 days,2026-07-15 18:00:00,1,large_periodic_0575,weak,0,0
user_000510,大样本周期_daily_0576,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0576,strong,0,0
user_001840,大样本周期_weekly_0577,weekly,weekday 3,2026-07-02 06:00:00,1,large_periodic_0577,strong,0,0
user_000278,大样本周期_monthly_0578,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0578,strong,0,0
user_000782,大样本周期_interval_0579,interval,every 9 days,2026-07-09 18:00:00,1,large_periodic_0579,strong,0,0
user_000554,大样本周期_daily_0580,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0580,weak,0,1
user_001181,大样本周期_weekly_0581,weekly,weekday 0,2026-07-06 06:00:00,1,large_periodic_0581,weak,1,1
user_001137,大样本周期_monthly_0582,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0582,weak,1,1
user_000790,大样本周期_interval_0583,interval,every 11 days,2026-07-10 18:00:00,1,large_periodic_0583,weak,0,0
user_001050,大样本周期_daily_0584,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0584,strong,0,0
user_000670,大样本周期_weekly_0585,weekly,weekday 4,2026-07-03 06:00:00,1,large_periodic_0585,strong,0,0
user_000690,大样本周期_monthly_0586,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0586,strong,0,0
user_001200,大样本周期_interval_0587,interval,every 13 days,2026-07-11 18:00:00,1,large_periodic_0587,strong,0,0
user_001567,大样本周期_daily_0588,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0588,weak,0,1
user_000596,大样本周期_weekly_0589,weekly,weekday 1,2026-07-07 06:00:00,1,large_periodic_0589,weak,1,1
user_000376,大样本周期_monthly_0590,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0590,weak,1,1
user_000627,大样本周期_interval_0591,interval,every 17 days,2026-07-17 18:00:00,1,large_periodic_0591,weak,0,0
user_001007,大样本周期_daily_0592,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0592,strong,0,0
user_000987,大样本周期_weekly_0593,weekly,weekday 5,2026-07-04 06:00:00,1,large_periodic_0593,strong,0,0
user_001762,大样本周期_monthly_0594,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0594,strong,0,0
user_000320,大样本周期_interval_0595,interval,every 9 days,2026-07-08 18:00:00,1,large_periodic_0595,strong,0,0
user_000439,大样本周期_daily_0596,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0596,weak,0,1
user_001146,大样本周期_weekly_0597,weekly,weekday 2,2026-07-01 06:00:00,1,large_periodic_0597,weak,1,1
user_001563,大样本周期_monthly_0598,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0598,weak,1,1
user_000447,大样本周期_interval_0599,interval,every 11 days,2026-07-09 18:00:00,1,large_periodic_0599,weak,0,0
user_001934,大样本周期_daily_0600,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0600,strong,0,0
user_000890,大样本周期_weekly_0601,weekly,weekday 6,2026-07-05 06:00:00,1,large_periodic_0601,strong,0,0
user_001918,大样本周期_monthly_0602,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0602,strong,0,0
user_000708,大样本周期_interval_0603,interval,every 13 days,2026-07-13 18:00:00,1,large_periodic_0603,strong,0,0
user_001816,大样本周期_daily_0604,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0604,weak,0,1
user_001360,大样本周期_weekly_0605,weekly,weekday 3,2026-07-02 06:00:00,1,large_periodic_0605,weak,1,1
user_001603,大样本周期_monthly_0606,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0606,weak,1,1
user_000051,大样本周期_interval_0607,interval,every 17 days,2026-07-16 18:00:00,1,large_periodic_0607,weak,0,0
user_000594,大样本周期_daily_0608,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0608,strong,0,0
user_000844,大样本周期_weekly_0609,weekly,weekday 0,2026-07-06 06:00:00,1,large_periodic_0609,strong,0,0
user_000166,大样本周期_monthly_0610,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0610,strong,0,0
user_001405,大样本周期_interval_0611,interval,every 9 days,2026-07-07 18:00:00,1,large_periodic_0611,strong,0,0
user_000226,大样本周期_daily_0612,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0612,weak,0,1
user_001671,大样本周期_weekly_0613,weekly,weekday 4,2026-07-03 06:00:00,1,large_periodic_0613,weak,1,1
user_001334,大样本周期_monthly_0614,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0614,weak,1,1
user_000659,大样本周期_interval_0615,interval,every 11 days,2026-07-11 18:00:00,1,large_periodic_0615,weak,0,0
user_001864,大样本周期_daily_0616,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0616,strong,0,0
user_001627,大样本周期_weekly_0617,weekly,weekday 1,2026-07-07 06:00:00,1,large_periodic_0617,strong,0,0
user_001310,大样本周期_monthly_0618,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0618,strong,0,0
user_001908,大样本周期_interval_0619,interval,every 13 days,2026-07-12 18:00:00,1,large_periodic_0619,strong,0,0
user_000105,大样本周期_daily_0620,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0620,weak,0,1
user_000182,大样本周期_weekly_0621,weekly,weekday 5,2026-07-04 06:00:00,1,large_periodic_0621,weak,1,1
user_001973,大样本周期_monthly_0622,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0622,weak,1,1
user_000609,大样本周期_interval_0623,interval,every 17 days,2026-07-15 18:00:00,1,large_periodic_0623,weak,0,0
user_000911,大样本周期_daily_0624,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0624,strong,0,0
user_000170,大样本周期_weekly_0625,weekly,weekday 2,2026-07-01 06:00:00,1,large_periodic_0625,strong,0,0
user_001216,大样本周期_monthly_0626,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0626,strong,0,0
user_001573,大样本周期_interval_0627,interval,every 9 days,2026-07-09 18:00:00,1,large_periodic_0627,strong,0,0
user_000610,大样本周期_daily_0628,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0628,weak,0,1
user_001738,大样本周期_weekly_0629,weekly,weekday 6,2026-07-05 06:00:00,1,large_periodic_0629,weak,1,1
user_001479,大样本周期_monthly_0630,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0630,weak,1,1
user_001984,大样本周期_interval_0631,interval,every 11 days,2026-07-10 18:00:00,1,large_periodic_0631,weak,0,0
user_001659,大样本周期_daily_0632,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0632,strong,0,0
user_001976,大样本周期_weekly_0633,weekly,weekday 3,2026-07-02 06:00:00,1,large_periodic_0633,strong,0,0
user_000505,大样本周期_monthly_0634,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0634,strong,0,0
user_001242,大样本周期_interval_0635,interval,every 13 days,2026-07-11 18:00:00,1,large_periodic_0635,strong,0,0
user_000311,大样本周期_daily_0636,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0636,weak,0,1
user_000257,大样本周期_weekly_0637,weekly,weekday 0,2026-07-06 06:00:00,1,large_periodic_0637,weak,1,1
user_000513,大样本周期_monthly_0638,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0638,weak,1,1
user_001507,大样本周期_interval_0639,interval,every 17 days,2026-07-17 18:00:00,1,large_periodic_0639,weak,0,0
user_001240,大样本周期_daily_0640,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0640,strong,0,0
user_000923,大样本周期_weekly_0641,weekly,weekday 4,2026-07-03 06:00:00,1,large_periodic_0641,strong,0,0
user_001063,大样本周期_monthly_0642,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0642,strong,0,0
user_000934,大样本周期_interval_0643,interval,every 9 days,2026-07-08 18:00:00,1,large_periodic_0643,strong,0,0
user_001155,大样本周期_daily_0644,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0644,weak,0,1
user_000845,大样本周期_weekly_0645,weekly,weekday 1,2026-07-07 06:00:00,1,large_periodic_0645,weak,1,1
user_001167,大样本周期_monthly_0646,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0646,weak,1,1
user_001160,大样本周期_interval_0647,interval,every 11 days,2026-07-09 18:00:00,1,large_periodic_0647,weak,0,0
user_001384,大样本周期_daily_0648,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0648,strong,0,0
user_001294,大样本周期_weekly_0649,weekly,weekday 5,2026-07-04 06:00:00,1,large_periodic_0649,strong,0,0
user_000647,大样本周期_monthly_0650,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0650,strong,0,0
user_001715,大样本周期_interval_0651,interval,every 13 days,2026-07-13 18:00:00,1,large_periodic_0651,strong,0,0
user_000118,大样本周期_daily_0652,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0652,weak,0,1
user_001392,大样本周期_weekly_0653,weekly,weekday 2,2026-07-01 06:00:00,1,large_periodic_0653,weak,1,1
user_000674,大样本周期_monthly_0654,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0654,weak,1,1
user_000403,大样本周期_interval_0655,interval,every 17 days,2026-07-16 18:00:00,1,large_periodic_0655,weak,0,0
user_001511,大样本周期_daily_0656,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0656,strong,0,0
user_001666,大样本周期_weekly_0657,weekly,weekday 6,2026-07-05 06:00:00,1,large_periodic_0657,strong,0,0
user_000522,大样本周期_monthly_0658,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0658,strong,0,0
user_001224,大样本周期_interval_0659,interval,every 9 days,2026-07-07 18:00:00,1,large_periodic_0659,strong,0,0
user_001358,大样本周期_daily_0660,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0660,weak,0,1
user_000073,大样本周期_weekly_0661,weekly,weekday 3,2026-07-02 06:00:00,1,large_periodic_0661,weak,1,1
user_001381,大样本周期_monthly_0662,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0662,weak,1,1
user_001623,大样本周期_interval_0663,interval,every 11 days,2026-07-11 18:00:00,1,large_periodic_0663,weak,0,0
user_001742,大样本周期_daily_0664,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0664,strong,0,0
user_001808,大样本周期_weekly_0665,weekly,weekday 0,2026-07-06 06:00:00,1,large_periodic_0665,strong,0,0
user_001486,大样本周期_monthly_0666,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0666,strong,0,0
user_000743,大样本周期_interval_0667,interval,every 13 days,2026-07-12 18:00:00,1,large_periodic_0667,strong,0,0
user_001889,大样本周期_daily_0668,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0668,weak,0,1
user_000801,大样本周期_weekly_0669,weekly,weekday 4,2026-07-03 06:00:00,1,large_periodic_0669,weak,1,1
user_000540,大样本周期_monthly_0670,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0670,weak,1,1
user_001464,大样本周期_interval_0671,interval,every 17 days,2026-07-15 18:00:00,1,large_periodic_0671,weak,0,0
user_001201,大样本周期_daily_0672,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0672,strong,0,0
user_001891,大样本周期_weekly_0673,weekly,weekday 1,2026-07-07 06:00:00,1,large_periodic_0673,strong,0,0
user_000448,大样本周期_monthly_0674,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0674,strong,0,0
user_001102,大样本周期_interval_0675,interval,every 9 days,2026-07-09 18:00:00,1,large_periodic_0675,strong,0,0
user_000551,大样本周期_daily_0676,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0676,weak,0,1
user_000380,大样本周期_weekly_0677,weekly,weekday 5,2026-07-04 06:00:00,1,large_periodic_0677,weak,1,1
user_000216,大样本周期_monthly_0678,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0678,weak,1,1
user_000160,大样本周期_interval_0679,interval,every 11 days,2026-07-10 18:00:00,1,large_periodic_0679,weak,0,0
user_000958,大样本周期_daily_0680,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0680,strong,0,0
user_000347,大样本周期_weekly_0681,weekly,weekday 2,2026-07-01 06:00:00,1,large_periodic_0681,strong,0,0
user_000954,大样本周期_monthly_0682,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0682,strong,0,0
user_000517,大样本周期_interval_0683,interval,every 13 days,2026-07-11 18:00:00,1,large_periodic_0683,strong,0,0
user_001644,大样本周期_daily_0684,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0684,weak,0,1
user_001580,大样本周期_weekly_0685,weekly,weekday 6,2026-07-05 06:00:00,1,large_periodic_0685,weak,1,1
user_000108,大样本周期_monthly_0686,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0686,weak,1,1
user_001495,大样本周期_interval_0687,interval,every 17 days,2026-07-17 18:00:00,1,large_periodic_0687,weak,0,0
user_001113,大样本周期_daily_0688,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0688,strong,0,0
user_000558,大样本周期_weekly_0689,weekly,weekday 3,2026-07-02 06:00:00,1,large_periodic_0689,strong,0,0
user_001130,大样本周期_monthly_0690,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0690,strong,0,0
user_001092,大样本周期_interval_0691,interval,every 9 days,2026-07-08 18:00:00,1,large_periodic_0691,strong,0,0
user_001972,大样本周期_daily_0692,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0692,weak,0,1
user_001011,大样本周期_weekly_0693,weekly,weekday 0,2026-07-06 06:00:00,1,large_periodic_0693,weak,1,1
user_000924,大样本周期_monthly_0694,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0694,weak,1,1
user_000113,大样本周期_interval_0695,interval,every 11 days,2026-07-09 18:00:00,1,large_periodic_0695,weak,0,0
user_000075,大样本周期_daily_0696,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0696,strong,0,0
user_000919,大样本周期_weekly_0697,weekly,weekday 4,2026-07-03 06:00:00,1,large_periodic_0697,strong,0,0
user_001259,大样本周期_monthly_0698,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0698,strong,0,0
user_001143,大样本周期_interval_0699,interval,every 13 days,2026-07-13 18:00:00,1,large_periodic_0699,strong,0,0
user_001451,大样本周期_daily_0700,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0700,weak,0,1
user_000681,大样本周期_weekly_0701,weekly,weekday 1,2026-07-07 06:00:00,1,large_periodic_0701,weak,1,1
user_001286,大样本周期_monthly_0702,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0702,weak,1,1
user_001462,大样本周期_interval_0703,interval,every 17 days,2026-07-16 18:00:00,1,large_periodic_0703,weak,0,0
user_000854,大样本周期_daily_0704,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0704,strong,0,0
user_001354,大样本周期_weekly_0705,weekly,weekday 5,2026-07-04 06:00:00,1,large_periodic_0705,strong,0,0
user_000238,大样本周期_monthly_0706,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0706,strong,0,0
user_001991,大样本周期_interval_0707,interval,every 9 days,2026-07-07 18:00:00,1,large_periodic_0707,strong,0,0
user_001933,大样本周期_daily_0708,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0708,weak,0,1
user_001159,大样本周期_weekly_0709,weekly,weekday 2,2026-07-01 06:00:00,1,large_periodic_0709,weak,1,1
user_001883,大样本周期_monthly_0710,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0710,weak,1,1
user_001338,大样本周期_interval_0711,interval,every 11 days,2026-07-11 18:00:00,1,large_periodic_0711,weak,0,0
user_000235,大样本周期_daily_0712,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0712,strong,0,0
user_000642,大样本周期_weekly_0713,weekly,weekday 6,2026-07-05 06:00:00,1,large_periodic_0713,strong,0,0
user_000600,大样本周期_monthly_0714,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0714,strong,0,0
user_001668,大样本周期_interval_0715,interval,every 13 days,2026-07-12 18:00:00,1,large_periodic_0715,strong,0,0
user_000545,大样本周期_daily_0716,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0716,weak,0,1
user_000800,大样本周期_weekly_0717,weekly,weekday 3,2026-07-02 06:00:00,1,large_periodic_0717,weak,1,1
user_000989,大样本周期_monthly_0718,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0718,weak,1,1
user_000281,大样本周期_interval_0719,interval,every 17 days,2026-07-15 18:00:00,1,large_periodic_0719,weak,0,0
user_001010,大样本周期_daily_0720,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0720,strong,0,0
user_000417,大样本周期_weekly_0721,weekly,weekday 0,2026-07-06 06:00:00,1,large_periodic_0721,strong,0,0
user_000154,大样本周期_monthly_0722,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0722,strong,0,0
user_000625,大样本周期_interval_0723,interval,every 9 days,2026-07-09 18:00:00,1,large_periodic_0723,strong,0,0
user_001615,大样本周期_daily_0724,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0724,weak,0,1
