user_id,action_name,time_period,period_event_count,total_event_count,period_share,active_days,positive_label,pattern_id,reason
user_000801,大样本固定时段_morning_0469,morning,5,6,0.833333,5,1,large_time_period_0469,fixed_time_period_high_frequency
user_000540,大样本固定时段_afternoon_0470,afternoon,5,6,0.833333,5,1,large_time_period_0470,fixed_time_period_high_frequency
user_001464,大样本固定时段_evening_0471,evening,5,6,0.833333,5,1,large_time_period_0471,fixed_time_period_high_frequency
user_001201,大样本固定时段_early_morning_0472,early_morning,7,10,0.7,7,1,large_time_period_0472,fixed_time_period_high_frequency
user_001891,大样本固定时段_morning_0473,morning,7,10,0.7,7,1,large_time_period_0473,fixed_time_period_high_frequency
user_000448,大样本固定时段_afternoon_0474,afternoon,7,10,0.7,7,1,large_time_period_0474,fixed_time_period_high_frequency
user_001102,大样本固定时段_evening_0475,evening,7,10,0.7,7,1,large_time_period_0475,fixed_time_period_high_frequency
user_000551,大样本固定时段_early_morning_0476,early_morning,8,10,0.8,8,1,large_time_period_0476,fixed_time_period_high_frequency
user_000380,大样本固定时段_morning_0477,morning,8,10,0.8,8,1,large_time_period_0477,fixed_time_period_high_frequency
user_000216,大样本固定时段_afternoon_0478,afternoon,8,10,0.8,8,1,large_time_period_0478,fixed_time_period_high_frequency
user_000160,大样本固定时段_evening_0479,evening,8,10,0.8,8,1,large_time_period_0479,fixed_time_period_high_frequency
user_000958,大样本固定时段_early_morning_0480,early_morning,4,5,0.8,3,1,large_time_period_0480,fixed_time_period_high_frequency
user_000347,大样本固定时段_morning_0481,morning,4,5,0.8,3,1,large_time_period_0481,fixed_time_period_high_frequency
user_000954,大样本固定时段_afternoon_0482,afternoon,4,5,0.8,3,1,large_time_period_0482,fixed_time_period_high_frequency
user_000517,大样本固定时段_evening_0483,evening,4,5,0.8,3,1,large_time_period_0483,fixed_time_period_high_frequency
user_001644,大样本固定时段_early_morning_0484,early_morning,5,6,0.833333,5,1,large_time_period_0484,fixed_time_period_high_frequency
user_001580,大样本固定时段_morning_0485,morning,5,6,0.833333,5,1,large_time_period_0485,fixed_time_period_high_frequency
user_000108,大样本固定时段_afternoon_0486,afternoon,5,6,0.833333,5,1,large_time_period_0486,fixed_time_period_high_frequency
user_001495,大样本固定时段_evening_0487,evening,5,6,0.833333,5,1,large_time_period_0487,fixed_time_period_high_frequency
user_001113,大样本固定时段_early_morning_0488,early_morning,7,10,0.7,7,1,large_time_period_0488,fixed_time_period_high_frequency
user_000558,大样本固定时段_morning_0489,morning,7,10,0.7,7,1,large_time_period_0489,fixed_time_period_high_frequency
user_001130,大样本固定时段_afternoon_0490,afternoon,7,10,0.7,7,1,large_time_period_0490,fixed_time_period_high_frequency
user_001092,大样本固定时段_evening_0491,evening,7,10,0.7,7,1,large_time_period_0491,fixed_time_period_high_frequency
user_001972,大样本固定时段_early_morning_0492,early_morning,8,10,0.8,8,1,large_time_period_0492,fixed_time_period_high_frequency
user_001011,大样本固定时段_morning_0493,morning,8,10,0.8,8,1,large_time_period_0493,fixed_time_period_high_frequency
user_000924,大样本固定时段_afternoon_0494,afternoon,8,10,0.8,8,1,large_time_period_0494,fixed_time_period_high_frequency
user_000113,大样本固定时段_evening_0495,evening,8,10,0.8,8,1,large_time_period_0495,fixed_time_period_high_frequency
user_000075,大样本固定时段_early_morning_0496,early_morning,4,5,0.8,3,1,large_time_period_0496,fixed_time_period_high_frequency
user_000919,大样本固定时段_morning_0497,morning,4,5,0.8,3,1,large_time_period_0497,fixed_time_period_high_frequency
user_001259,大样本固定时段_afternoon_0498,afternoon,4,5,0.8,3,1,large_time_period_0498,fixed_time_period_high_frequency
user_001143,大样本固定时段_evening_0499,evening,4,5,0.8,3,1,large_time_period_0499,fixed_time_period_high_frequency
user_001451,大样本固定时段_early_morning_0500,early_morning,5,6,0.833333,5,1,large_time_period_0500,fixed_time_period_high_frequency
user_000681,大样本固定时段_morning_0501,morning,5,6,0.833333,5,1,large_time_period_0501,fixed_time_period_high_frequency
user_001286,大样本固定时段_afternoon_0502,afternoon,5,6,0.833333,5,1,large_time_period_0502,fixed_time_period_high_frequency
user_001462,大样本固定时段_evening_0503,evening,5,6,0.833333,5,1,large_time_period_0503,fixed_time_period_high_frequency
user_000854,大样本固定时段_early_morning_0504,early_morning,7,10,0.7,7,1,large_time_period_0504,fixed_time_period_high_frequency
user_001354,大样本固定时段_morning_0505,morning,7,10,0.7,7,1,large_time_period_0505,fixed_time_period_high_frequency
user_000238,大样本固定时段_afternoon_0506,afternoon,7,10,0.7,7,1,large_time_period_0506,fixed_time_period_high_frequency
user_001991,大样本固定时段_evening_0507,evening,7,10,0.7,7,1,large_time_period_0507,fixed_time_period_high_frequency
user_001933,大样本固定时段_early_morning_0508,early_morning,8,10,0.8,8,1,large_time_period_0508,fixed_time_period_high_frequency
user_001159,大样本固定时段_morning_0509,morning,8,10,0.8,8,1,large_time_period_0509,fixed_time_period_high_frequency
user_001883,大样本固定时段_afternoon_0510,afternoon,8,10,0.8,8,1,large_time_period_0510,fixed_time_period_high_frequency
user_001338,大样本固定时段_evening_0511,evening,8,10,0.8,8,1,large_time_period_0511,fixed_time_period_high_frequency
user_000235,大样本固定时段_early_morning_0512,early_morning,4,5,0.8,3,1,large_time_period_0512,fixed_time_period_high_frequency
user_000642,大样本固定时段_morning_0513,morning,4,5,0.8,3,1,large_time_period_0513,fixed_time_period_high_frequency
user_000600,大样本固定时段_afternoon_0514,afternoon,4,5,0.8,3,1,large_time_period_0514,fixed_time_period_high_frequency
user_001668,大样本固定时段_evening_0515,evening,4,5,0.8,3,1,large_time_period_0515,fixed_time_period_high_frequency
user_000545,大样本固定时段_early_morning_0516,early_morning,5,6,0.833333,5,1,large_time_period_0516,fixed_time_period_high_frequency
user_000800,大样本固定时段_morning_0517,morning,5,6,0.833333,5,1,large_time_period_0517,fixed_time_period_high_frequency
user_000989,大样本固定时段_afternoon_0518,afternoon,5,6,0.833333,5,1,large_time_period_0518,fixed_time_period_high_frequency
user_000281,大样本固定时段_evening_0519,evening,5,6,0.833333,5,1,large_time_period_0519,fixed_time_period_high_frequency
user_001010,大样本固定时段_early_morning_0520,early_morning,7,10,0.7,7,1,large_time_period_0520,fixed_time_period_high_frequency
user_000417,大样本固定时段_morning_0521,morning,7,10,0.7,7,1,large_time_period_0521,fixed_time_period_high_frequency
user_000154,大样本固定时段_afternoon_0522,afternoon,7,10,0.7,7,1,large_time_period_0522,fixed_time_period_high_frequency
user_000625,大样本固定时段_evening_0523,evening,7,10,0.7,7,1,large_time_period_0523,fixed_time_period_high_frequency
user_001615,大样本固定时段_early_morning_0524,early_morning,8,10,0.8,8,1,large_time_period_0524,fixed_time_period_high_frequency
user_000798,大样本固定时段_morning_0525,morning,8,10,0.8,8,1,large_time_period_0525,fixed_time_period_high_frequency
user_000471,大样本固定时段_afternoon_0526,afternoon,8,10,0.8,8,1,large_time_period_0526,fixed_time_period_high_frequency
user_001720,大样本固定时段_evening_0527,evening,8,10,0.8,8,1,large_time_period_0527,fixed_time_period_high_frequency
user_000885,大样本固定时段_early_morning_0528,early_morning,4,5,0.8,3,1,large_time_period_0528,fixed_time_period_high_frequency
user_000618,大样本固定时段_morning_0529,morning,4,5,0.8,3,1,large_time_period_0529,fixed_time_period_high_frequency
user_001604,大样本固定时段_afternoon_0530,afternoon,4,5,0.8,3,1,large_time_period_0530,fixed_time_period_high_frequency
user_001496,大样本固定时段_evening_0531,evening,4,5,0.8,3,1,large_time_period_0531,fixed_time_period_high_frequency
user_000860,大样本固定时段_early_morning_0532,early_morning,5,6,0.833333,5,1,large_time_period_0532,fixed_time_period_high_frequency
user_001724,大样本固定时段_morning_0533,morning,5,6,0.833333,5,1,large_time_period_0533,fixed_time_period_high_frequency
user_000392,大样本固定时段_afternoon_0534,afternoon,5,6,0.833333,5,1,large_time_period_0534,fixed_time_period_high_frequency
user_001537,大样本固定时段_evening_0535,evening,5,6,0.833333,5,1,large_time_period_0535,fixed_time_period_high_frequency
user_001257,大样本固定时段_early_morning_0536,early_morning,7,10,0.7,7,1,large_time_period_0536,fixed_time_period_high_frequency
user_001445,大样本固定时段_morning_0537,morning,7,10,0.7,7,1,large_time_period_0537,fixed_time_period_high_frequency
user_000882,大样本固定时段_afternoon_0538,afternoon,7,10,0.7,7,1,large_time_period_0538,fixed_time_period_high_frequency
user_000206,大样本固定时段_evening_0539,evening,7,10,0.7,7,1,large_time_period_0539,fixed_time_period_high_frequency
user_000812,大样本固定时段_early_morning_0540,early_morning,8,10,0.8,8,1,large_time_period_0540,fixed_time_period_high_frequency
user_000603,大样本固定时段_morning_0541,morning,8,10,0.8,8,1,large_time_period_0541,fixed_time_period_high_frequency
user_000588,大样本固定时段_afternoon_0542,afternoon,8,10,0.8,8,1,large_time_period_0542,fixed_time_period_high_frequency
user_000538,大样本固定时段_evening_0543,evening,8,10,0.8,8,1,large_time_period_0543,fixed_time_period_high_frequency
user_001880,大样本固定时段_early_morning_0544,early_morning,4,5,0.8,3,1,large_time_period_0544,fixed_time_period_high_frequency
user_000759,大样本固定时段_morning_0545,morning,4,5,0.8,3,1,large_time_period_0545,fixed_time_period_high_frequency
user_001947,大样本固定时段_afternoon_0546,afternoon,4,5,0.8,3,1,large_time_period_0546,fixed_time_period_high_frequency
user_000331,大样本固定时段_evening_0547,evening,4,5,0.8,3,1,large_time_period_0547,fixed_time_period_high_frequency
user_000969,大样本固定时段_early_morning_0548,early_morning,5,6,0.833333,5,1,large_time_period_0548,fixed_time_period_high_frequency
user_001697,大样本固定时段_morning_0549,morning,5,6,0.833333,5,1,large_time_period_0549,fixed_time_period_high_frequency
user_000190,大样本固定时段_afternoon_0550,afternoon,5,6,0.833333,5,1,large_time_period_0550,fixed_time_period_high_frequency
user_000581,大样本固定时段_evening_0551,evening,5,6,0.833333,5,1,large_time_period_0551,fixed_time_period_high_frequency
user_001341,大样本固定时段_early_morning_0552,early_morning,7,10,0.7,7,1,large_time_period_0552,fixed_time_period_high_frequency
user_000277,大样本固定时段_morning_0553,morning,7,10,0.7,7,1,large_time_period_0553,fixed_time_period_high_frequency
user_000464,大样本固定时段_afternoon_0554,afternoon,7,10,0.7,7,1,large_time_period_0554,fixed_time_period_high_frequency
user_001912,大样本固定时段_evening_0555,evening,7,10,0.7,7,1,large_time_period_0555,fixed_time_period_high_frequency
user_000575,大样本固定时段_early_morning_0556,early_morning,8,10,0.8,8,1,large_time_period_0556,fixed_time_period_high_frequency
user_001852,大样本固定时段_morning_0557,morning,8,10,0.8,8,1,large_time_period_0557,fixed_time_period_high_frequency
user_000818,大样本固定时段_afternoon_0558,afternoon,8,10,0.8,8,1,large_time_period_0558,fixed_time_period_high_frequency
user_000218,大样本固定时段_evening_0559,evening,8,10,0.8,8,1,large_time_period_0559,fixed_time_period_high_frequency
user_001120,大样本固定时段_early_morning_0560,early_morning,4,5,0.8,3,1,large_time_period_0560,fixed_time_period_high_frequency
user_000922,大样本固定时段_morning_0561,morning,4,5,0.8,3,1,large_time_period_0561,fixed_time_period_high_frequency
user_001965,大样本固定时段_afternoon_0562,afternoon,4,5,0.8,3,1,large_time_period_0562,fixed_time_period_high_frequency
user_001357,大样本固定时段_evening_0563,evening,4,5,0.8,3,1,large_time_period_0563,fixed_time_period_high_frequency
user_001021,大样本固定时段_early_morning_0564,early_morning,5,6,0.833333,5,1,large_time_period_0564,fixed_time_period_high_frequency
user_000107,大样本固定时段_morning_0565,morning,5,6,0.833333,5,1,large_time_period_0565,fixed_time_period_high_frequency
user_000643,大样本固定时段_afternoon_0566,afternoon,5,6,0.833333,5,1,large_time_period_0566,fixed_time_period_high_frequency
user_000354,大样本固定时段_evening_0567,evening,5,6,0.833333,5,1,large_time_period_0567,fixed_time_period_high_frequency
user_000666,大样本固定时段_early_morning_0568,early_morning,7,10,0.7,7,1,large_time_period_0568,fixed_time_period_high_frequency
user_000106,大样本固定时段_morning_0569,morning,7,10,0.7,7,1,large_time_period_0569,fixed_time_period_high_frequency
user_000867,大样本固定时段_afternoon_0570,afternoon,7,10,0.7,7,1,large_time_period_0570,fixed_time_period_high_frequency
user_000061,大样本固定时段_evening_0571,evening,7,10,0.7,7,1,large_time_period_0571,fixed_time_period_high_frequency
user_001436,大样本固定时段_early_morning_0572,early_morning,8,10,0.8,8,1,large_time_period_0572,fixed_time_period_high_frequency
user_001776,大样本固定时段_morning_0573,morning,8,10,0.8,8,1,large_time_period_0573,fixed_time_period_high_frequency
user_000509,大样本固定时段_afternoon_0574,afternoon,8,10,0.8,8,1,large_time_period_0574,fixed_time_period_high_frequency
user_000997,大样本固定时段_evening_0575,evening,8,10,0.8,8,1,large_time_period_0575,fixed_time_period_high_frequency
user_000001,大样本固定时段_early_morning_0576,early_morning,4,5,0.8,3,1,large_time_period_0576,fixed_time_period_high_frequency
user_000426,大样本固定时段_morning_0577,morning,4,5,0.8,3,1,large_time_period_0577,fixed_time_period_high_frequency
user_000180,大样本固定时段_afternoon_0578,afternoon,4,5,0.8,3,1,large_time_period_0578,fixed_time_period_high_frequency
user_001251,大样本固定时段_evening_0579,evening,4,5,0.8,3,1,large_time_period_0579,fixed_time_period_high_frequency
user_001261,大样本固定时段_early_morning_0580,early_morning,5,6,0.833333,5,1,large_time_period_0580,fixed_time_period_high_frequency
user_001435,大样本固定时段_morning_0581,morning,5,6,0.833333,5,1,large_time_period_0581,fixed_time_period_high_frequency
user_000457,大样本固定时段_afternoon_0582,afternoon,5,6,0.833333,5,1,large_time_period_0582,fixed_time_period_high_frequency
user_000560,大样本固定时段_evening_0583,evening,5,6,0.833333,5,1,large_time_period_0583,fixed_time_period_high_frequency
user_000770,大样本固定时段_early_morning_0584,early_morning,7,10,0.7,7,1,large_time_period_0584,fixed_time_period_high_frequency
user_001359,大样本固定时段_morning_0585,morning,7,10,0.7,7,1,large_time_period_0585,fixed_time_period_high_frequency
user_001716,大样本固定时段_afternoon_0586,afternoon,7,10,0.7,7,1,large_time_period_0586,fixed_time_period_high_frequency
user_000981,大样本固定时段_evening_0587,evening,7,10,0.7,7,1,large_time_period_0587,fixed_time_period_high_frequency
user_000432,大样本固定时段_early_morning_0588,early_morning,8,10,0.8,8,1,large_time_period_0588,fixed_time_period_high_frequency
user_000250,大样本固定时段_morning_0589,morning,8,10,0.8,8,1,large_time_period_0589,fixed_time_period_high_frequency
user_001510,大样本固定时段_afternoon_0590,afternoon,8,10,0.8,8,1,large_time_period_0590,fixed_time_period_high_frequency
user_000999,大样本固定时段_evening_0591,evening,8,10,0.8,8,1,large_time_period_0591,fixed_time_period_high_frequency
user_000626,大样本固定时段_early_morning_0592,early_morning,4,5,0.8,3,1,large_time_period_0592,fixed_time_period_high_frequency
user_001541,大样本固定时段_morning_0593,morning,4,5,0.8,3,1,large_time_period_0593,fixed_time_period_high_frequency
user_000306,大样本固定时段_afternoon_0594,afternoon,4,5,0.8,3,1,large_time_period_0594,fixed_time_period_high_frequency
user_000691,大样本固定时段_evening_0595,evening,4,5,0.8,3,1,large_time_period_0595,fixed_time_period_high_frequency
user_001227,大样本固定时段_early_morning_0596,early_morning,5,6,0.833333,5,1,large_time_period_0596,fixed_time_period_high_frequency
user_000688,大样本固定时段_morning_0597,morning,5,6,0.833333,5,1,large_time_period_0597,fixed_time_period_high_frequency
user_001568,大样本固定时段_afternoon_0598,afternoon,5,6,0.833333,5,1,large_time_period_0598,fixed_time_period_high_frequency
user_000645,大样本固定时段_evening_0599,evening,5,6,0.833333,5,1,large_time_period_0599,fixed_time_period_high_frequency
user_001749,大样本固定时段_early_morning_0600,early_morning,7,10,0.7,7,1,large_time_period_0600,fixed_time_period_high_frequency
user_000458,大样本固定时段_morning_0601,morning,7,10,0.7,7,1,large_time_period_0601,fixed_time_period_high_frequency
user_001736,大样本固定时段_afternoon_0602,afternoon,7,10,0.7,7,1,large_time_period_0602,fixed_time_period_high_frequency
user_001218,大样本固定时段_evening_0603,evening,7,10,0.7,7,1,large_time_period_0603,fixed_time_period_high_frequency
user_001196,大样本固定时段_early_morning_0604,early_morning,8,10,0.8,8,1,large_time_period_0604,fixed_time_period_high_frequency
user_001378,大样本固定时段_morning_0605,morning,8,10,0.8,8,1,large_time_period_0605,fixed_time_period_high_frequency
user_001091,大样本固定时段_afternoon_0606,afternoon,8,10,0.8,8,1,large_time_period_0606,fixed_time_period_high_frequency
user_001361,大样本固定时段_evening_0607,evening,8,10,0.8,8,1,large_time_period_0607,fixed_time_period_high_frequency
user_000602,大样本固定时段_early_morning_0608,early_morning,4,5,0.8,3,1,large_time_period_0608,fixed_time_period_high_frequency
user_000016,大样本固定时段_morning_0609,morning,4,5,0.8,3,1,large_time_period_0609,fixed_time_period_high_frequency
user_001929,大样本固定时段_afternoon_0610,afternoon,4,5,0.8,3,1,large_time_period_0610,fixed_time_period_high_frequency
user_000187,大样本固定时段_evening_0611,evening,4,5,0.8,3,1,large_time_period_0611,fixed_time_period_high_frequency
user_000423,大样本固定时段_early_morning_0612,early_morning,5,6,0.833333,5,1,large_time_period_0612,fixed_time_period_high_frequency
user_000749,大样本固定时段_morning_0613,morning,5,6,0.833333,5,1,large_time_period_0613,fixed_time_period_high_frequency
user_001024,大样本固定时段_afternoon_0614,afternoon,5,6,0.833333,5,1,large_time_period_0614,fixed_time_period_high_frequency
user_000733,大样本固定时段_evening_0615,evening,5,6,0.833333,5,1,large_time_period_0615,fixed_time_period_high_frequency
user_001846,大样本固定时段_early_morning_0616,early_morning,7,10,0.7,7,1,large_time_period_0616,fixed_time_period_high_frequency
user_000607,大样本固定时段_morning_0617,morning,7,10,0.7,7,1,large_time_period_0617,fixed_time_period_high_frequency
user_001679,大样本固定时段_afternoon_0618,afternoon,7,10,0.7,7,1,large_time_period_0618,fixed_time_period_high_frequency
user_001053,大样本固定时段_evening_0619,evening,7,10,0.7,7,1,large_time_period_0619,fixed_time_period_high_frequency
user_001282,大样本固定时段_early_morning_0620,early_morning,8,10,0.8,8,1,large_time_period_0620,fixed_time_period_high_frequency
user_000832,大样本固定时段_morning_0621,morning,8,10,0.8,8,1,large_time_period_0621,fixed_time_period_high_frequency
user_001983,大样本固定时段_afternoon_0622,afternoon,8,10,0.8,8,1,large_time_period_0622,fixed_time_period_high_frequency
user_000876,大样本固定时段_evening_0623,evening,8,10,0.8,8,1,large_time_period_0623,fixed_time_period_high_frequency
user_000178,大样本固定时段_early_morning_0624,early_morning,4,5,0.8,3,1,large_time_period_0624,fixed_time_period_high_frequency
user_000140,大样本固定时段_morning_0625,morning,4,5,0.8,3,1,large_time_period_0625,fixed_time_period_high_frequency
user_000861,大样本固定时段_afternoon_0626,afternoon,4,5,0.8,3,1,large_time_period_0626,fixed_time_period_high_frequency
user_001650,大样本固定时段_evening_0627,evening,4,5,0.8,3,1,large_time_period_0627,fixed_time_period_high_frequency
user_000340,大样本固定时段_early_morning_0628,early_morning,5,6,0.833333,5,1,large_time_period_0628,fixed_time_period_high_frequency
user_001387,大样本固定时段_morning_0629,morning,5,6,0.833333,5,1,large_time_period_0629,fixed_time_period_high_frequency
user_000605,大样本固定时段_afternoon_0630,afternoon,5,6,0.833333,5,1,large_time_period_0630,fixed_time_period_high_frequency
user_000988,大样本固定时段_evening_0631,evening,5,6,0.833333,5,1,large_time_period_0631,fixed_time_period_high_frequency
user_001885,大样本固定时段_early_morning_0632,early_morning,7,10,0.7,7,1,large_time_period_0632,fixed_time_period_high_frequency
user_000806,大样本固定时段_morning_0633,morning,7,10,0.7,7,1,large_time_period_0633,fixed_time_period_high_frequency
user_001245,大样本固定时段_afternoon_0634,afternoon,7,10,0.7,7,1,large_time_period_0634,fixed_time_period_high_frequency
user_001579,大样本固定时段_evening_0635,evening,7,10,0.7,7,1,large_time_period_0635,fixed_time_period_high_frequency
user_000855,大样本固定时段_early_morning_0636,early_morning,8,10,0.8,8,1,large_time_period_0636,fixed_time_period_high_frequency
user_000866,大样本固定时段_morning_0637,morning,8,10,0.8,8,1,large_time_period_0637,fixed_time_period_high_frequency
user_001577,大样本固定时段_afternoon_0638,afternoon,8,10,0.8,8,1,large_time_period_0638,fixed_time_period_high_frequency
user_001480,大样本固定时段_evening_0639,evening,8,10,0.8,8,1,large_time_period_0639,fixed_time_period_high_frequency
user_000114,大样本固定时段_early_morning_0640,early_morning,4,5,0.8,3,1,large_time_period_0640,fixed_time_period_high_frequency
user_001863,大样本固定时段_morning_0641,morning,4,5,0.8,3,1,large_time_period_0641,fixed_time_period_high_frequency
user_000584,大样本固定时段_afternoon_0642,afternoon,4,5,0.8,3,1,large_time_period_0642,fixed_time_period_high_frequency
user_001211,大样本固定时段_evening_0643,evening,4,5,0.8,3,1,large_time_period_0643,fixed_time_period_high_frequency
user_001574,大样本固定时段_early_morning_0644,early_morning,5,6,0.833333,5,1,large_time_period_0644,fixed_time_period_high_frequency
user_001131,大样本固定时段_morning_0645,morning,5,6,0.833333,5,1,large_time_period_0645,fixed_time_period_high_frequency
user_001599,大样本固定时段_afternoon_0646,afternoon,5,6,0.833333,5,1,large_time_period_0646,fixed_time_period_high_frequency
user_001967,大样本固定时段_evening_0647,evening,5,6,0.833333,5,1,large_time_period_0647,fixed_time_period_high_frequency
user_000117,大样本固定时段_early_morning_0648,early_morning,7,10,0.7,7,1,large_time_period_0648,fixed_time_period_high_frequency
user_000751,大样本固定时段_morning_0649,morning,7,10,0.7,7,1,large_time_period_0649,fixed_time_period_high_frequency
user_000597,大样本固定时段_afternoon_0650,afternoon,7,10,0.7,7,1,large_time_period_0650,fixed_time_period_high_frequency
user_001996,大样本固定时段_evening_0651,evening,7,10,0.7,7,1,large_time_period_0651,fixed_time_period_high_frequency
user_000820,大样本固定时段_early_morning_0652,early_morning,8,10,0.8,8,1,large_time_period_0652,fixed_time_period_high_frequency
user_000440,大样本固定时段_morning_0653,morning,8,10,0.8,8,1,large_time_period_0653,fixed_time_period_high_frequency
user_000793,大样本固定时段_afternoon_0654,afternoon,8,10,0.8,8,1,large_time_period_0654,fixed_time_period_high_frequency
user_001696,大样本固定时段_evening_0655,evening,8,10,0.8,8,1,large_time_period_0655,fixed_time_period_high_frequency
user_001937,大样本固定时段_early_morning_0656,early_morning,4,5,0.8,3,1,large_time_period_0656,fixed_time_period_high_frequency
user_000317,大样本固定时段_morning_0657,morning,4,5,0.8,3,1,large_time_period_0657,fixed_time_period_high_frequency
user_001176,大样本固定时段_afternoon_0658,afternoon,4,5,0.8,3,1,large_time_period_0658,fixed_time_period_high_frequency
user_001373,大样本固定时段_evening_0659,evening,4,5,0.8,3,1,large_time_period_0659,fixed_time_period_high_frequency
user_001522,大样本固定时段_early_morning_0660,early_morning,5,6,0.833333,5,1,large_time_period_0660,fixed_time_period_high_frequency
user_000846,大样本固定时段_morning_0661,morning,5,6,0.833333,5,1,large_time_period_0661,fixed_time_period_high_frequency
user_001456,大样本固定时段_afternoon_0662,afternoon,5,6,0.833333,5,1,large_time_period_0662,fixed_time_period_high_frequency
user_000267,大样本固定时段_evening_0663,evening,5,6,0.833333,5,1,large_time_period_0663,fixed_time_period_high_frequency
user_001493,大样本固定时段_early_morning_0664,early_morning,7,10,0.7,7,1,large_time_period_0664,fixed_time_period_high_frequency
user_001326,大样本固定时段_morning_0665,morning,7,10,0.7,7,1,large_time_period_0665,fixed_time_period_high_frequency
user_001140,大样本固定时段_afternoon_0666,afternoon,7,10,0.7,7,1,large_time_period_0666,fixed_time_period_high_frequency
user_000515,大样本固定时段_evening_0667,evening,7,10,0.7,7,1,large_time_period_0667,fixed_time_period_high_frequency
user_000835,大样本固定时段_early_morning_0668,early_morning,8,10,0.8,8,1,large_time_period_0668,fixed_time_period_high_frequency
user_001784,大样本固定时段_morning_0669,morning,8,10,0.8,8,1,large_time_period_0669,fixed_time_period_high_frequency
user_001484,大样本固定时段_afternoon_0670,afternoon,8,10,0.8,8,1,large_time_period_0670,fixed_time_period_high_frequency
user_001948,大样本固定时段_evening_0671,evening,8,10,0.8,8,1,large_time_period_0671,fixed_time_period_high_frequency
user_001981,大样本固定时段_early_morning_0672,early_morning,4,5,0.8,3,1,large_time_period_0672,fixed_time_period_high_frequency
user_000297,大样本固定时段_morning_0673,morning,4,5,0.8,3,1,large_time_period_0673,fixed_time_period_high_frequency
user_001842,大样本固定时段_afternoon_0674,afternoon,4,5,0.8,3,1,large_time_period_0674,fixed_time_period_high_frequency
user_000332,大样本固定时段_evening_0675,evening,4,5,0.8,3,1,large_time_period_0675,fixed_time_period_high_frequency
user_000856,大样本固定时段_early_morning_0676,early_morning,5,6,0.833333,5,1,large_time_period_0676,fixed_time_period_high_frequency
user_000013,大样本固定时段_morning_0677,morning,5,6,0.833333,5,1,large_time_period_0677,fixed_time_period_high_frequency
user_001411,大样本固定时段_afternoon_0678,afternoon,5,6,0.833333,5,1,large_time_period_0678,fixed_time_period_high_frequency
user_000858,大样本固定时段_evening_0679,evening,5,6,0.833333,5,1,large_time_period_0679,fixed_time_period_high_frequency
user_000142,大样本固定时段_early_morning_0680,early_morning,7,10,0.7,7,1,large_time_period_0680,fixed_time_period_high_frequency
user_000079,大样本固定时段_morning_0681,morning,7,10,0.7,7,1,large_time_period_0681,fixed_time_period_high_frequency
user_000492,大样本固定时段_afternoon_0682,afternoon,7,10,0.7,7,1,large_time_period_0682,fixed_time_period_high_frequency
user_000401,大样本固定时段_evening_0683,evening,7,10,0.7,7,1,large_time_period_0683,fixed_time_period_high_frequency
user_001455,大样本固定时段_early_morning_0684,early_morning,8,10,0.8,8,1,large_time_period_0684,fixed_time_period_high_frequency
user_000313,大样本固定时段_morning_0685,morning,8,10,0.8,8,1,large_time_period_0685,fixed_time_period_high_frequency
user_001302,大样本固定时段_afternoon_0686,afternoon,8,10,0.8,8,1,large_time_period_0686,fixed_time_period_high_frequency
user_000131,大样本固定时段_evening_0687,evening,8,10,0.8,8,1,large_time_period_0687,fixed_time_period_high_frequency
user_000570,大样本固定时段_early_morning_0688,early_morning,4,5,0.8,3,1,large_time_period_0688,fixed_time_period_high_frequency
user_000486,大样本固定时段_morning_0689,morning,4,5,0.8,3,1,large_time_period_0689,fixed_time_period_high_frequency
user_000975,大样本固定时段_afternoon_0690,afternoon,4,5,0.8,3,1,large_time_period_0690,fixed_time_period_high_frequency
user_000564,大样本固定时段_evening_0691,evening,4,5,0.8,3,1,large_time_period_0691,fixed_time_period_high_frequency
user_001559,大样本固定时段_early_morning_0692,early_morning,5,6,0.833333,5,1,large_time_period_0692,fixed_time_period_high_frequency
user_001343,大样本固定时段_morning_0693,morning,5,6,0.833333,5,1,large_time_period_0693,fixed_time_period_high_frequency
user_000262,大样本固定时段_afternoon_0694,afternoon,5,6,0.833333,5,1,large_time_period_0694,fixed_time_period_high_frequency
user_000582,大样本固定时段_evening_0695,evening,5,6,0.833333,5,1,large_time_period_0695,fixed_time_period_high_frequency
user_000809,大样本固定时段_early_morning_0696,early_morning,7,10,0.7,7,1,large_time_period_0696,fixed_time_period_high_frequency
user_001930,大样本固定时段_morning_0697,morning,7,10,0.7,7,1,large_time_period_0697,fixed_time_period_high_frequency
user_001198,大样本固定时段_afternoon_0698,afternoon,7,10,0.7,7,1,large_time_period_0698,fixed_time_period_high_frequency
user_001805,大样本固定时段_evening_0699,evening,7,10,0.7,7,1,large_time_period_0699,fixed_time_period_high_frequency
user_000585,大样本固定时段_early_morning_0700,early_morning,8,10,0.8,8,1,large_time_period_0700,fixed_time_period_high_frequency
user_000375,大样本固定时段_morning_0701,morning,8,10,0.8,8,1,large_time_period_0701,fixed_time_period_high_frequency
user_001634,大样本固定时段_afternoon_0702,afternoon,8,10,0.8,8,1,large_time_period_0702,fixed_time_period_high_frequency
user_001119,大样本固定时段_evening_0703,evening,8,10,0.8,8,1,large_time_period_0703,fixed_time_period_high_frequency
