user_id,action_name,time_period,period_event_count,total_event_count,period_share,active_days,first_time,last_time,time_period_score,rank
user_001085,大样本固定时段_morning_0113,morning,4,5,0.8,3,2026-04-30 06:07:00,2026-06-17 06:28:00,1.28755,3
user_001086,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,1
user_001086,大样本固定时段_afternoon_0982,afternoon,5,6,0.833333,5,2026-02-07 15:48:00,2026-06-18 12:57:00,1.493133,2
user_001087,大样本非周期_random_intervals_0007,morning,5,5,1.0,5,2026-04-06 10:52:00,2026-06-27 10:17:00,1.791759,1
user_001087,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_001087,查交易结果,morning,4,5,0.8,4,2025-09-24 10:32:00,2026-06-02 10:49:00,1.28755,3
user_001088,大样本非周期_random_intervals_0622,morning,5,5,1.0,5,2026-04-06 10:08:00,2026-06-27 10:14:00,1.791759,1
user_001089,大样本周期_interval_0447,evening,7,7,1.0,7,2026-03-03 18:05:00,2026-06-13 18:11:00,2.079442,1
user_001089,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_001089,大样本固定时段_evening_0247,evening,5,6,0.833333,5,2026-02-07 21:02:00,2026-06-18 18:35:00,1.493133,3
user_001090,大样本周期_monthly_0238,afternoon,6,6,1.0,6,2025-11-30 12:05:00,2026-05-30 12:10:00,1.94591,1
user_001090,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,2
user_001090,大样本固定时段_afternoon_0038,afternoon,5,6,0.833333,5,2026-02-06 15:41:00,2026-06-17 12:58:00,1.493133,3
user_001091,大样本周期_monthly_0806,afternoon,7,7,1.0,7,2025-11-15 12:05:00,2026-06-15 12:11:00,2.079442,1
user_001091,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,2
user_001091,大样本固定时段_afternoon_0606,afternoon,8,10,0.8,8,2025-08-03 15:40:00,2026-06-19 12:30:00,1.75778,3
user_001092,大样本周期_interval_0691,evening,8,8,1.0,8,2026-04-27 18:05:00,2026-06-29 18:12:00,2.197225,1
user_001092,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,2
user_001092,大样本固定时段_evening_0491,evening,7,10,0.7,7,2025-10-10 18:36:00,2026-06-19 18:45:00,1.455609,3
user_001093,大样本周期_weekly_0489,morning,8,8,1.0,8,2026-05-10 06:05:00,2026-06-28 06:12:00,2.197225,1
user_001093,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_001093,大样本固定时段_morning_0289,morning,4,5,0.8,3,2026-04-29 06:52:00,2026-06-16 06:43:00,1.28755,3
user_001094,大样本周期_monthly_0050,afternoon,8,8,1.0,8,2025-11-01 12:05:00,2026-06-01 12:12:00,2.197225,1
user_001094,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,2
user_001095,大样本周期_daily_0252,early_morning,8,8,1.0,8,2026-06-22 05:05:00,2026-06-30 05:12:00,2.197225,1
user_001095,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_001095,大样本链路_0852_步骤2,morning,4,4,1.0,4,2026-04-03 08:30:00,2026-06-20 08:30:00,1.609438,3
user_001095,大样本链路_0852_步骤1,morning,4,4,1.0,4,2026-04-03 08:00:00,2026-06-20 08:00:00,1.609438,4
user_001095,大样本链路_0252_步骤2,morning,4,4,1.0,4,2026-03-29 08:30:00,2026-06-15 08:30:00,1.609438,5
user_001096,大样本非周期_stale_periodic_0539,morning,5,5,1.0,5,2026-01-31 10:21:00,2026-02-28 10:45:00,1.791759,1
user_001097,大样本周期_interval_0099,evening,7,7,1.0,7,2026-04-28 18:05:00,2026-06-21 18:11:00,2.079442,1
user_001097,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_001100,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,1
user_001100,大样本固定时段_morning_0813,morning,8,10,0.8,8,2025-08-01 09:44:00,2026-06-17 06:45:00,1.75778,2
user_001101,大样本周期_monthly_0906,afternoon,8,8,1.0,8,2025-11-28 12:05:00,2026-06-28 12:12:00,2.197225,1
user_001101,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,2
user_001101,大样本固定时段_afternoon_0706,afternoon,4,5,0.8,3,2026-05-02 12:32:00,2026-06-19 12:23:00,1.28755,3
user_001102,大样本周期_interval_0675,evening,7,7,1.0,7,2026-04-28 18:05:00,2026-06-21 18:11:00,2.079442,1
user_001102,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,2
user_001102,大样本固定时段_evening_0475,evening,7,10,0.7,7,2025-10-11 18:12:00,2026-06-20 18:51:00,1.455609,3
user_001103,大样本周期_weekly_0321,morning,8,8,1.0,8,2026-05-10 06:05:00,2026-06-28 06:12:00,2.197225,1
user_001103,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,2
user_001103,大样本固定时段_morning_0121,morning,7,10,0.7,7,2025-10-10 06:50:00,2026-06-19 06:35:00,1.455609,3
user_001104,大样本周期_weekly_0529,morning,8,8,1.0,8,2026-05-08 06:05:00,2026-06-26 06:12:00,2.197225,1
user_001104,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_001104,大样本固定时段_morning_0329,morning,7,10,0.7,7,2025-10-07 06:05:00,2026-06-16 06:13:00,1.455609,3
user_001105,大样本周期_weekly_0029,morning,7,7,1.0,7,2026-05-12 06:05:00,2026-06-30 06:11:00,2.079442,1
user_001105,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_001106,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,1
user_001106,大样本固定时段_morning_0913,morning,4,5,0.8,3,2026-04-30 06:06:00,2026-06-17 06:37:00,1.28755,2
user_001107,大样本非周期_short_burst_0446,morning,5,5,1.0,5,2026-06-05 10:46:00,2026-06-09 10:17:00,1.791759,1
user_001109,大样本周期_daily_0316,early_morning,8,8,1.0,8,2026-06-22 05:05:00,2026-06-30 05:12:00,2.197225,1
user_001109,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,2
user_001109,大样本链路_0916_步骤2,morning,4,4,1.0,4,2026-04-05 08:30:00,2026-06-22 08:30:00,1.609438,3
user_001109,大样本链路_0916_步骤1,morning,4,4,1.0,4,2026-04-05 08:00:00,2026-06-22 08:00:00,1.609438,4
user_001109,大样本链路_0316_步骤2,morning,4,4,1.0,4,2026-03-31 08:30:00,2026-06-17 08:30:00,1.609438,5
user_001110,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,1
user_001111,大样本周期_weekly_0157,morning,7,7,1.0,7,2026-05-07 06:05:00,2026-06-25 06:11:00,2.079442,1
user_001111,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_001112,大样本非周期_random_intervals_0012,morning,5,5,1.0,5,2026-04-06 10:59:00,2026-06-27 10:47:00,1.791759,1
user_001112,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_001113,大样本周期_daily_0688,early_morning,9,9,1.0,9,2026-06-22 05:05:00,2026-06-30 05:13:00,2.302585,1
user_001113,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,2
user_001113,查交易明细,morning,4,4,1.0,4,2026-01-01 07:01:00,2026-06-04 11:17:00,1.609438,3
user_001113,大样本固定时段_early_morning_0488,early_morning,7,10,0.7,7,2025-10-08 00:02:00,2026-06-17 00:46:00,1.455609,4
user_001114,大样本非周期_random_intervals_0172,morning,5,5,1.0,5,2026-04-06 10:35:00,2026-06-27 10:55:00,1.791759,1
user_001114,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_001115,大样本非周期_random_intervals_0782,morning,5,5,1.0,5,2026-04-06 10:03:00,2026-06-27 10:15:00,1.791759,1
user_001116,大样本非周期_short_burst_0551,morning,5,5,1.0,5,2026-06-05 10:11:00,2026-06-09 10:14:00,1.791759,1
user_001117,大样本非周期_stale_periodic_0689,morning,5,5,1.0,5,2026-01-31 10:09:00,2026-02-28 10:21:00,1.791759,1
user_001117,风险评估,morning,4,5,0.8,4,2025-10-24 08:04:00,2026-06-08 11:08:00,1.28755,2
user_001118,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,1
user_001118,大样本固定时段_morning_0837,morning,5,6,0.833333,5,2026-02-07 09:45:00,2026-06-18 06:41:00,1.493133,2
user_001119,大样本周期_interval_0903,evening,7,7,1.0,7,2026-04-14 18:05:00,2026-06-19 18:11:00,2.079442,1
user_001119,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,2
user_001119,大样本固定时段_evening_0703,evening,8,10,0.8,8,2025-08-01 21:31:00,2026-06-17 18:42:00,1.75778,3
user_001120,大样本周期_daily_0760,early_morning,9,9,1.0,9,2026-06-22 05:05:00,2026-06-30 05:13:00,2.302585,1
user_001120,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,2
user_001120,大样本固定时段_early_morning_0560,early_morning,4,5,0.8,3,2026-05-03 00:45:00,2026-06-20 00:21:00,1.28755,3
user_001121,大样本周期_weekly_0069,morning,7,7,1.0,7,2026-05-10 06:05:00,2026-06-28 06:11:00,2.079442,1
user_001121,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_001122,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,1
user_001122,大样本负链路_0125_A,afternoon,5,5,1.0,5,2026-04-22 12:00:00,2026-06-12 12:00:00,1.791759,2
user_001123,大样本周期_weekly_0125,morning,7,7,1.0,7,2026-05-10 06:05:00,2026-06-28 06:11:00,2.079442,1
user_001123,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,2
user_001124,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,1
user_001125,大样本周期_daily_0296,early_morning,9,9,1.0,9,2026-06-22 05:05:00,2026-06-30 05:13:00,2.302585,1
user_001125,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,2
user_001125,大样本链路_0896_步骤2,morning,4,4,1.0,4,2026-04-03 08:30:00,2026-06-20 08:30:00,1.609438,3
user_001125,大样本链路_0896_步骤1,morning,4,4,1.0,4,2026-04-03 08:00:00,2026-06-20 08:00:00,1.609438,4
user_001125,大样本链路_0296_步骤2,morning,4,4,1.0,4,2026-03-29 08:30:00,2026-06-15 08:30:00,1.609438,5
user_001126,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,1
user_001127,大样本周期_monthly_0554,afternoon,8,8,1.0,8,2025-11-28 12:05:00,2026-06-28 12:12:00,2.197225,1
user_001127,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_001127,大样本固定时段_afternoon_0354,afternoon,4,5,0.8,3,2026-04-29 12:39:00,2026-06-16 12:18:00,1.28755,3
user_001128,大样本周期_monthly_0966,afternoon,7,7,1.0,7,2025-11-15 12:05:00,2026-06-15 12:11:00,2.079442,1
user_001128,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,2
user_001128,大样本固定时段_afternoon_0766,afternoon,8,10,0.8,8,2025-08-03 15:07:00,2026-06-19 12:15:00,1.75778,3
user_001128,跨行转入,afternoon,4,5,0.8,4,2025-07-14 15:11:00,2026-06-14 15:44:00,1.28755,4
user_001129,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,1
user_001129,大样本非周期_short_burst_0316,morning,5,5,1.0,5,2026-06-05 10:06:00,2026-06-09 10:16:00,1.791759,2
user_001130,大样本周期_monthly_0690,afternoon,8,8,1.0,8,2025-11-01 12:05:00,2026-06-01 12:12:00,2.197225,1
user_001130,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,2
user_001130,大样本固定时段_afternoon_0490,afternoon,7,10,0.7,7,2025-10-11 12:23:00,2026-06-20 12:56:00,1.455609,3
user_001131,大样本周期_weekly_0845,morning,7,7,1.0,7,2026-05-09 06:05:00,2026-06-27 06:11:00,2.079442,1
user_001131,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,2
user_001131,银行卡管理,afternoon,4,4,1.0,4,2026-01-13 14:36:00,2026-06-27 14:47:00,1.609438,3
user_001131,大样本固定时段_morning_0645,morning,5,6,0.833333,5,2026-02-09 09:20:00,2026-06-20 06:36:00,1.493133,4
user_001132,大样本负链路_0453_A,afternoon,5,5,1.0,5,2026-04-27 12:00:00,2026-06-17 12:00:00,1.791759,1
user_001132,添加银行卡,afternoon,4,4,1.0,4,2025-11-29 15:18:00,2026-06-27 13:00:00,1.609438,2
user_001133,大样本周期_daily_0524,early_morning,8,8,1.0,8,2026-06-22 05:05:00,2026-06-30 05:12:00,2.197225,1
user_001133,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_001133,大样本链路_1124_步骤2,morning,4,4,1.0,4,2026-04-06 08:30:00,2026-06-23 08:30:00,1.609438,3
user_001133,大样本链路_1124_步骤1,morning,4,4,1.0,4,2026-04-06 08:00:00,2026-06-23 08:00:00,1.609438,4
user_001133,大样本链路_0524_步骤2,morning,4,4,1.0,4,2026-04-01 08:30:00,2026-06-18 08:30:00,1.609438,5
user_001134,大样本周期_interval_0339,evening,7,7,1.0,7,2026-04-28 18:05:00,2026-06-21 18:11:00,2.079442,1
user_001134,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_001134,大样本固定时段_evening_0139,evening,7,10,0.7,7,2025-10-07 18:13:00,2026-06-16 18:10:00,1.455609,3
user_001135,大样本非周期_short_burst_0601,morning,5,5,1.0,5,2026-06-05 10:07:00,2026-06-09 10:14:00,1.791759,1
user_001136,大样本非周期_random_intervals_0167,morning,5,5,1.0,5,2026-04-06 10:34:00,2026-06-27 10:51:00,1.791759,1
user_001136,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_001137,大样本周期_monthly_0582,afternoon,7,7,1.0,7,2025-11-15 12:05:00,2026-06-15 12:11:00,2.079442,1
user_001137,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_001137,大样本固定时段_afternoon_0382,afternoon,8,10,0.8,8,2025-08-02 15:52:00,2026-06-18 12:30:00,1.75778,3
user_001138,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,1
user_001138,大样本固定时段_morning_0873,morning,7,10,0.7,7,2025-10-08 06:55:00,2026-06-17 06:12:00,1.455609,2
user_001139,大样本周期_daily_0052,early_morning,8,8,1.0,8,2026-06-22 05:05:00,2026-06-30 05:12:00,2.197225,1
user_001139,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_001139,大样本链路_0652_步骤2,morning,4,4,1.0,4,2026-04-05 08:30:00,2026-06-22 08:30:00,1.609438,3
user_001139,大样本链路_0652_步骤1,morning,4,4,1.0,4,2026-04-05 08:00:00,2026-06-22 08:00:00,1.609438,4
user_001139,大样本链路_0052_步骤2,morning,4,4,1.0,4,2026-03-31 08:30:00,2026-06-17 08:30:00,1.609438,5
user_001140,大样本周期_monthly_0866,afternoon,8,8,1.0,8,2025-11-01 12:05:00,2026-06-01 12:12:00,2.197225,1
user_001140,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,2
user_001140,查看黄金行情,morning,5,5,1.0,5,2025-11-10 11:19:00,2026-06-03 11:19:00,1.791759,3
user_001140,大样本固定时段_afternoon_0666,afternoon,7,10,0.7,7,2025-10-10 12:43:00,2026-06-19 12:37:00,1.455609,4
user_001141,大样本周期_weekly_0257,morning,8,8,1.0,8,2026-05-09 06:05:00,2026-06-27 06:12:00,2.197225,1
user_001141,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_001141,大样本固定时段_morning_0057,morning,7,10,0.7,7,2025-10-09 06:36:00,2026-06-18 06:35:00,1.455609,3
user_001142,大样本周期_daily_0208,early_morning,9,9,1.0,9,2026-06-22 05:05:00,2026-06-30 05:13:00,2.302585,1
user_001142,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,2
user_001142,大样本链路_0808_步骤2,morning,4,4,1.0,4,2026-04-03 08:30:00,2026-06-20 08:30:00,1.609438,3
user_001142,大样本链路_0808_步骤1,morning,4,4,1.0,4,2026-04-03 08:00:00,2026-06-20 08:00:00,1.609438,4
user_001142,大样本链路_0208_步骤2,morning,4,4,1.0,4,2026-03-29 08:30:00,2026-06-15 08:30:00,1.609438,5
user_001143,大样本周期_interval_0699,evening,7,7,1.0,7,2026-03-31 18:05:00,2026-06-17 18:11:00,2.079442,1
user_001143,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_001143,大样本固定时段_evening_0499,evening,4,5,0.8,3,2026-04-29 18:52:00,2026-06-16 18:26:00,1.28755,3
user_001144,大样本周期_monthly_0454,afternoon,7,7,1.0,7,2025-11-15 12:05:00,2026-06-15 12:11:00,2.079442,1
user_001144,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_001144,大样本固定时段_afternoon_0254,afternoon,8,10,0.8,8,2025-07-31 15:24:00,2026-06-16 12:01:00,1.75778,3
user_001145,大样本周期_weekly_0333,morning,7,7,1.0,7,2026-05-08 06:05:00,2026-06-26 06:11:00,2.079442,1
user_001145,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,2
user_001145,大样本固定时段_morning_0133,morning,5,6,0.833333,5,2026-02-06 09:19:00,2026-06-17 06:43:00,1.493133,3
user_001146,大样本周期_weekly_0597,morning,7,7,1.0,7,2026-05-06 06:05:00,2026-06-24 06:11:00,2.079442,1
user_001146,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_001146,大样本固定时段_morning_0397,morning,8,10,0.8,8,2025-08-02 09:08:00,2026-06-18 06:12:00,1.75778,3
user_001147,大样本非周期_short_burst_0731,morning,5,5,1.0,5,2026-06-05 10:37:00,2026-06-09 10:47:00,1.791759,1
user_001148,大样本周期_interval_0123,evening,7,7,1.0,7,2026-03-31 18:05:00,2026-06-17 18:11:00,2.079442,1
user_001148,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,2
user_001149,大样本非周期_stale_periodic_0649,morning,5,5,1.0,5,2026-01-31 10:16:00,2026-02-28 10:23:00,1.791759,1
user_001149,查还款结果,afternoon,5,7,0.714286,5,2025-11-15 17:12:00,2026-06-16 17:37:00,1.279828,2
user_001150,大样本非周期_random_intervals_0267,morning,5,5,1.0,5,2026-04-06 10:43:00,2026-06-27 10:18:00,1.791759,1
user_001150,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_001151,大样本非周期_random_intervals_0437,morning,5,5,1.0,5,2026-04-06 10:48:00,2026-06-27 10:40:00,1.791759,1
user_001151,大样本负链路_0437_A,afternoon,5,5,1.0,5,2026-04-25 12:00:00,2026-06-15 12:00:00,1.791759,2
user_001152,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,1
user_001153,大样本非周期_stale_periodic_0494,morning,5,5,1.0,5,2026-01-31 10:19:00,2026-02-28 10:32:00,1.791759,1
user_001155,大样本周期_daily_0644,early_morning,8,8,1.0,8,2026-06-22 05:05:00,2026-06-30 05:12:00,2.197225,1
user_001155,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_001155,大样本固定时段_early_morning_0444,early_morning,8,10,0.8,8,2025-07-31 01:44:00,2026-06-16 00:55:00,1.75778,3
user_001156,大样本周期_weekly_0337,morning,8,8,1.0,8,2026-05-12 06:05:00,2026-06-30 06:12:00,2.197225,1
user_001156,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_001156,大样本固定时段_morning_0137,morning,7,10,0.7,7,2025-10-09 06:20:00,2026-06-18 06:45:00,1.455609,3
user_001157,大样本周期_monthly_0978,afternoon,8,8,1.0,8,2025-11-01 12:05:00,2026-06-01 12:12:00,2.197225,1
user_001157,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,2
user_001157,大样本固定时段_afternoon_0778,afternoon,7,10,0.7,7,2025-10-08 12:37:00,2026-06-17 12:14:00,1.455609,3
user_001158,大样本周期_weekly_0521,morning,8,8,1.0,8,2026-05-07 06:05:00,2026-06-25 06:12:00,2.197225,1
user_001158,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,2
user_001158,大样本固定时段_morning_0321,morning,4,5,0.8,3,2026-05-02 06:10:00,2026-06-19 06:11:00,1.28755,3
user_001159,大样本周期_weekly_0709,morning,7,7,1.0,7,2026-05-06 06:05:00,2026-06-24 06:11:00,2.079442,1
user_001159,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_001159,大样本固定时段_morning_0509,morning,8,10,0.8,8,2025-07-31 09:49:00,2026-06-16 06:43:00,1.75778,3
user_001160,大样本周期_interval_0647,evening,8,8,1.0,8,2026-04-12 18:05:00,2026-06-28 18:12:00,2.197225,1
user_001160,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_001160,大样本固定时段_evening_0447,evening,8,10,0.8,8,2025-08-02 21:30:00,2026-06-18 18:43:00,1.75778,3
user_001161,大样本非周期_random_intervals_0602,morning,5,5,1.0,5,2026-04-06 10:23:00,2026-06-27 10:53:00,1.791759,1
user_001162,大样本周期_daily_0536,early_morning,9,9,1.0,9,2026-06-22 05:05:00,2026-06-30 05:13:00,2.302585,1
user_001162,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,2
user_001162,大样本链路_1136_步骤2,morning,4,4,1.0,4,2026-04-05 08:30:00,2026-06-22 08:30:00,1.609438,3
user_001162,大样本链路_1136_步骤1,morning,4,4,1.0,4,2026-04-05 08:00:00,2026-06-22 08:00:00,1.609438,4
user_001162,大样本链路_0536_步骤2,morning,4,4,1.0,4,2026-03-31 08:30:00,2026-06-17 08:30:00,1.609438,5
user_001163,大样本周期_daily_0060,early_morning,8,8,1.0,8,2026-06-22 05:05:00,2026-06-30 05:12:00,2.197225,1
user_001163,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,2
user_001163,大样本链路_0660_步骤2,morning,4,4,1.0,4,2026-04-08 08:30:00,2026-06-25 08:30:00,1.609438,3
user_001163,大样本链路_0660_步骤1,morning,4,4,1.0,4,2026-04-08 08:00:00,2026-06-25 08:00:00,1.609438,4
user_001163,大样本链路_0060_步骤2,morning,4,4,1.0,4,2026-04-03 08:30:00,2026-06-20 08:30:00,1.609438,5
user_001164,大样本周期_weekly_0433,morning,8,8,1.0,8,2026-05-10 06:05:00,2026-06-28 06:12:00,2.197225,1
user_001164,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,2
user_001164,大样本固定时段_morning_0233,morning,7,10,0.7,7,2025-10-08 06:02:00,2026-06-17 06:04:00,1.455609,3
user_001165,大样本周期_interval_0371,evening,8,8,1.0,8,2026-04-26 18:05:00,2026-06-28 18:12:00,2.197225,1
user_001165,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,2
user_001165,大样本固定时段_evening_0171,evening,7,10,0.7,7,2025-10-10 18:39:00,2026-06-19 18:18:00,1.455609,3
user_001166,大样本周期_interval_0279,evening,7,7,1.0,7,2026-04-14 18:05:00,2026-06-19 18:11:00,2.079442,1
user_001166,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_001166,大样本固定时段_evening_0079,evening,8,10,0.8,8,2025-07-31 21:36:00,2026-06-16 18:26:00,1.75778,3
user_001167,大样本周期_monthly_0646,afternoon,7,7,1.0,7,2025-11-15 12:05:00,2026-06-15 12:11:00,2.079442,1
user_001167,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,2
user_001167,大样本固定时段_afternoon_0446,afternoon,8,10,0.8,8,2025-08-03 15:36:00,2026-06-19 12:35:00,1.75778,3
user_001168,大样本周期_weekly_0253,morning,7,7,1.0,7,2026-05-12 06:05:00,2026-06-30 06:11:00,2.079442,1
user_001168,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,2
user_001168,大样本固定时段_morning_0053,morning,5,6,0.833333,5,2026-02-06 09:21:00,2026-06-17 06:46:00,1.493133,3
user_001169,大样本周期_interval_0967,evening,8,8,1.0,8,2026-04-13 18:05:00,2026-06-29 18:12:00,2.197225,1
user_001169,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_001169,大样本固定时段_evening_0767,evening,8,10,0.8,8,2025-08-02 21:45:00,2026-06-18 18:52:00,1.75778,3
user_001170,大样本周期_monthly_0018,afternoon,8,8,1.0,8,2025-11-01 12:05:00,2026-06-01 12:12:00,2.197225,1
user_001170,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,2
user_001171,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,1
user_001171,大样本固定时段_afternoon_0910,afternoon,8,10,0.8,8,2025-08-04 15:44:00,2026-06-20 12:34:00,1.75778,2
user_001171,结构性存款,afternoon,4,5,0.8,4,2026-04-08 15:06:00,2026-06-22 14:39:00,1.28755,3
user_001172,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,1
user_001172,大样本固定时段_early_morning_0904,early_morning,7,10,0.7,7,2025-10-07 00:11:00,2026-06-16 00:26:00,1.455609,2
user_001173,大样本周期_interval_0911,evening,8,8,1.0,8,2026-03-01 18:05:00,2026-06-28 18:12:00,2.197225,1
